Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Randomise questionnaire elements?,Question Key,Response
1,1618930914795,20/04/2021 15:01:54,1618930914674,1,20/04/2021 16:01:54,47727,10,questionnaire-z6yh,,12043041,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x795,Test finished,Demographics,1,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,BEGIN QUESTIONNAIRE,
2,1618930939392,20/04/2021 15:02:19,1618930939324,1,20/04/2021 16:02:19,47727,10,questionnaire-z6yh,,12043041,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x795,Test finished,Demographics,1,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,age,25
3,1618930939490,20/04/2021 15:02:19,1618930939326,1,20/04/2021 16:02:19,47727,10,questionnaire-z6yh,,12043041,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x795,Test finished,Demographics,1,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,age-quantised,8
4,1618930939490,20/04/2021 15:02:19,1618930939326,1,20/04/2021 16:02:19,47727,10,questionnaire-z6yh,,12043041,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x795,Test finished,Demographics,1,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,gender,Male
5,1618930939490,20/04/2021 15:02:19,1618930939326,1,20/04/2021 16:02:19,47727,10,questionnaire-z6yh,,12043041,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x795,Test finished,Demographics,1,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,EngFirstLang,Yes
6,1618930939490,20/04/2021 15:02:19,1618930939326,1,20/04/2021 16:02:19,47727,10,questionnaire-z6yh,,12043041,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x795,Test finished,Demographics,1,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,EngFirstLang-quantised,1
7,1618930939490,20/04/2021 15:02:19,1618930939326,1,20/04/2021 16:02:19,47727,10,questionnaire-z6yh,,12043041,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x795,Test finished,Demographics,1,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,ethnicity,White
8,1618930939490,20/04/2021 15:02:19,1618930939327,1,20/04/2021 16:02:19,47727,10,questionnaire-z6yh,,12043041,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x795,Test finished,Demographics,1,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,ethnicity-quantised,1
9,1618930939490,20/04/2021 15:02:19,1618930939327,1,20/04/2021 16:02:19,47727,10,questionnaire-z6yh,,12043041,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x795,Test finished,Demographics,1,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,white_other,
10,1618930939490,20/04/2021 15:02:19,1618930939327,1,20/04/2021 16:02:19,47727,10,questionnaire-z6yh,,12043041,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x795,Test finished,Demographics,1,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,ethnicity2,
11,1618930939490,20/04/2021 15:02:19,1618930939327,1,20/04/2021 16:02:19,47727,10,questionnaire-z6yh,,12043041,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x795,Test finished,Demographics,1,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,response-4,
12,1618930939490,20/04/2021 15:02:19,1618930939327,1,20/04/2021 16:02:19,47727,10,questionnaire-z6yh,,12043041,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x795,Test finished,Demographics,1,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,ethnicity3,
13,1618930939490,20/04/2021 15:02:19,1618930939327,1,20/04/2021 16:02:19,47727,10,questionnaire-z6yh,,12043041,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x795,Test finished,Demographics,1,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,mixed_other,
14,1618930939490,20/04/2021 15:02:19,1618930939327,1,20/04/2021 16:02:19,47727,10,questionnaire-z6yh,,12043041,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x795,Test finished,Demographics,1,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,response-6,
15,1618930939490,20/04/2021 15:02:19,1618930939327,1,20/04/2021 16:02:19,47727,10,questionnaire-z6yh,,12043041,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x795,Test finished,Demographics,1,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,response-7,
16,1618930939490,20/04/2021 15:02:19,1618930939327,1,20/04/2021 16:02:19,47727,10,questionnaire-z6yh,,12043041,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x795,Test finished,Demographics,1,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,response-9,
17,1618930939490,20/04/2021 15:02:19,1618930939327,1,20/04/2021 16:02:19,47727,10,questionnaire-z6yh,,12043041,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x795,Test finished,Demographics,1,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,response-15,
18,1618930939490,20/04/2021 15:02:19,1618930939328,1,20/04/2021 16:02:19,47727,10,questionnaire-z6yh,,12043041,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x795,Test finished,Demographics,1,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,END QUESTIONNAIRE,24654
1,1619096126384,22/04/2021 12:55:26,1619092544899,1,22/04/2021 12:55:44,47727,10,questionnaire-z6yh,,12106401,14004,3656153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1366x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1619096184678,22/04/2021 12:56:24,1619092603155,1,22/04/2021 12:56:43,47727,10,questionnaire-z6yh,,12106401,14004,3656153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1349x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,No,age,19
3,1619096184814,22/04/2021 12:56:24,1619092603164,1,22/04/2021 12:56:43,47727,10,questionnaire-z6yh,,12106401,14004,3656153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1349x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,No,age-quantised,2
4,1619096184814,22/04/2021 12:56:24,1619092603166,1,22/04/2021 12:56:43,47727,10,questionnaire-z6yh,,12106401,14004,3656153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1349x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,No,gender,female
5,1619096184814,22/04/2021 12:56:24,1619092603170,1,22/04/2021 12:56:43,47727,10,questionnaire-z6yh,,12106401,14004,3656153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1349x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,No,EngFirstLang,Yes
6,1619096184814,22/04/2021 12:56:24,1619092603171,1,22/04/2021 12:56:43,47727,10,questionnaire-z6yh,,12106401,14004,3656153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1349x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,No,EngFirstLang-quantised,1
7,1619096184814,22/04/2021 12:56:24,1619092603172,1,22/04/2021 12:56:43,47727,10,questionnaire-z6yh,,12106401,14004,3656153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1349x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,No,ethnicity,White
8,1619096184814,22/04/2021 12:56:24,1619092603173,1,22/04/2021 12:56:43,47727,10,questionnaire-z6yh,,12106401,14004,3656153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1349x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,No,ethnicity-quantised,1
9,1619096184814,22/04/2021 12:56:24,1619092603174,1,22/04/2021 12:56:43,47727,10,questionnaire-z6yh,,12106401,14004,3656153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1349x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,No,white_other,
10,1619096184814,22/04/2021 12:56:24,1619092603174,1,22/04/2021 12:56:43,47727,10,questionnaire-z6yh,,12106401,14004,3656153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1349x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,No,ethnicity2,Mixed / Multiple ethnic groups
11,1619096184814,22/04/2021 12:56:24,1619092603175,1,22/04/2021 12:56:43,47727,10,questionnaire-z6yh,,12106401,14004,3656153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1349x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,No,ethnicity2-quantised,1
12,1619096184814,22/04/2021 12:56:24,1619092603176,1,22/04/2021 12:56:43,47727,10,questionnaire-z6yh,,12106401,14004,3656153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1349x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,No,response-4,
13,1619096184814,22/04/2021 12:56:24,1619092603177,1,22/04/2021 12:56:43,47727,10,questionnaire-z6yh,,12106401,14004,3656153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1349x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,No,ethnicity3,Asian / Asian British
14,1619096184814,22/04/2021 12:56:24,1619092603180,1,22/04/2021 12:56:43,47727,10,questionnaire-z6yh,,12106401,14004,3656153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1349x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,No,ethnicity3-quantised,1
15,1619096184814,22/04/2021 12:56:24,1619092603181,1,22/04/2021 12:56:43,47727,10,questionnaire-z6yh,,12106401,14004,3656153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1349x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,No,mixed_other,
16,1619096184814,22/04/2021 12:56:24,1619092603182,1,22/04/2021 12:56:43,47727,10,questionnaire-z6yh,,12106401,14004,3656153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1349x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,No,response-6,
17,1619096184814,22/04/2021 12:56:24,1619092603182,1,22/04/2021 12:56:43,47727,10,questionnaire-z6yh,,12106401,14004,3656153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1349x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,No,response-7,
18,1619096184814,22/04/2021 12:56:24,1619092603183,1,22/04/2021 12:56:43,47727,10,questionnaire-z6yh,,12106401,14004,3656153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1349x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,No,response-9,
19,1619096184814,22/04/2021 12:56:24,1619092603186,1,22/04/2021 12:56:43,47727,10,questionnaire-z6yh,,12106401,14004,3656153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1349x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,No,response-15,
20,1619096184814,22/04/2021 12:56:24,1619092603189,1,22/04/2021 12:56:43,47727,10,questionnaire-z6yh,,12106401,14004,3656153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1349x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,No,END QUESTIONNAIRE,58291
1,1619111662346,22/04/2021 17:14:22,1619111660395,1,22/04/2021 18:14:20,47727,10,questionnaire-z6yh,,12113746,14447,3658116,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1536x722,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1619111694716,22/04/2021 17:14:54,1619111692810,1,22/04/2021 18:14:52,47727,10,questionnaire-z6yh,,12113746,14447,3658116,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1519x722,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,No,age,20
3,1619111694824,22/04/2021 17:14:54,1619111692811,1,22/04/2021 18:14:52,47727,10,questionnaire-z6yh,,12113746,14447,3658116,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1519x722,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,No,age-quantised,3
