Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Randomise questionnaire elements?,Question Key,Response
5,1619171980158,23/04/2021 09:59:40,1619171975373,1,23/04/2021 10:59:35,47727,10,questionnaire-h32i,,12130424,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1263x610,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,No,mem_skills_1,a little worse
6,1619171980158,23/04/2021 09:59:40,1619171975374,1,23/04/2021 10:59:35,47727,10,questionnaire-h32i,,12130424,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1263x610,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,No,mem_skills_1-quantised,4
7,1619171980158,23/04/2021 09:59:40,1619171975377,1,23/04/2021 10:59:35,47727,10,questionnaire-h32i,,12130424,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1263x610,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,No,mem_skills_2,a little worse
8,1619171980158,23/04/2021 09:59:40,1619171975379,1,23/04/2021 10:59:35,47727,10,questionnaire-h32i,,12130424,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1263x610,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,No,mem_skills_2-quantised,4
9,1619171980158,23/04/2021 09:59:40,1619171975380,1,23/04/2021 10:59:35,47727,10,questionnaire-h32i,,12130424,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1263x610,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,No,attention_check,a lot worse
10,1619171980158,23/04/2021 09:59:40,1619171975381,1,23/04/2021 10:59:35,47727,10,questionnaire-h32i,,12130424,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1263x610,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,No,attention_check-quantised,5
11,1619171980158,23/04/2021 09:59:40,1619171975385,1,23/04/2021 10:59:35,47727,10,questionnaire-h32i,,12130424,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1263x610,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,No,END QUESTIONNAIRE,162835
1,1619456237123,26/04/2021 16:57:17,1619456238265,1,26/04/2021 17:57:18,47727,10,questionnaire-h32i,,12207932,13944,3684995,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1536x722,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,BEGIN QUESTIONNAIRE,
2,1619456794011,26/04/2021 17:06:34,1619456795059,1,26/04/2021 18:06:35,47727,10,questionnaire-h32i,,12207932,13944,3684995,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1519x722,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,rec_justification,"i recollected seeing the items from the previous stages, an example of this would be the metallic golden bell "
3,1619456794090,26/04/2021 17:06:34,1619456795062,1,26/04/2021 18:06:35,47727,10,questionnaire-h32i,,12207932,13944,3684995,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1519x722,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,fam_justification,i was familiar with the image so it is possible that I had seen it from a previous stage.
4,1619456794090,26/04/2021 17:06:34,1619456795062,1,26/04/2021 18:06:35,47727,10,questionnaire-h32i,,12207932,13944,3684995,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1519x722,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,guess_justification,if i was unsure why i thought the image was old or if i was unsure if the image was old atall
5,1619456794090,26/04/2021 17:06:34,1619456795062,1,26/04/2021 18:06:35,47727,10,questionnaire-h32i,,12207932,13944,3684995,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1519x722,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,mem_skills_1,a little better
6,1619456794090,26/04/2021 17:06:34,1619456795062,1,26/04/2021 18:06:35,47727,10,questionnaire-h32i,,12207932,13944,3684995,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1519x722,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,mem_skills_1-quantised,2
7,1619456794090,26/04/2021 17:06:34,1619456795063,1,26/04/2021 18:06:35,47727,10,questionnaire-h32i,,12207932,13944,3684995,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1519x722,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,mem_skills_2,a little better
8,1619456794090,26/04/2021 17:06:34,1619456795063,1,26/04/2021 18:06:35,47727,10,questionnaire-h32i,,12207932,13944,3684995,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1519x722,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,mem_skills_2-quantised,2
9,1619456794090,26/04/2021 17:06:34,1619456795063,1,26/04/2021 18:06:35,47727,10,questionnaire-h32i,,12207932,13944,3684995,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1519x722,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,attention_check,a lot better
10,1619456794090,26/04/2021 17:06:34,1619456795063,1,26/04/2021 18:06:35,47727,10,questionnaire-h32i,,12207932,13944,3684995,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1519x722,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,attention_check-quantised,1
11,1619456794090,26/04/2021 17:06:34,1619456795063,1,26/04/2021 18:06:35,47727,10,questionnaire-h32i,,12207932,13944,3684995,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1519x722,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,END QUESTIONNAIRE,556798
1,1618931767143,20/04/2021 15:16:07,1618931767011,1,20/04/2021 16:16:07,47727,10,questionnaire-h32i,,12043305,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,BEGIN QUESTIONNAIRE,
2,1618931903715,20/04/2021 15:18:23,1618931903482,1,20/04/2021 16:18:23,47727,10,questionnaire-h32i,,12043305,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,rec_justification,I clicked recollection when I remembered seeing the image. I remembered the drawing of the pepper
3,1618931903793,20/04/2021 15:18:23,1618931903483,1,20/04/2021 16:18:23,47727,10,questionnaire-h32i,,12043305,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,fam_justification,I clicked familiarity when I recognised an object but wasn't 100% able to recall it in this study
4,1618931903793,20/04/2021 15:18:23,1618931903484,1,20/04/2021 16:18:23,47727,10,questionnaire-h32i,,12043305,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,guess_justification,I didnt guess any
5,1618931903793,20/04/2021 15:18:23,1618931903484,1,20/04/2021 16:18:23,47727,10,questionnaire-h32i,,12043305,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,mem_skills_1,a little worse
6,1618931903793,20/04/2021 15:18:23,1618931903484,1,20/04/2021 16:18:23,47727,10,questionnaire-h32i,,12043305,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,mem_skills_1-quantised,4
7,1618931903793,20/04/2021 15:18:23,1618931903484,1,20/04/2021 16:18:23,47727,10,questionnaire-h32i,,12043305,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,mem_skills_2,the same
8,1618931903793,20/04/2021 15:18:23,1618931903484,1,20/04/2021 16:18:23,47727,10,questionnaire-h32i,,12043305,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,mem_skills_2-quantised,3
9,1618931903793,20/04/2021 15:18:23,1618931903484,1,20/04/2021 16:18:23,47727,10,questionnaire-h32i,,12043305,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,attention_check,a lot better
10,1618931903793,20/04/2021 15:18:23,1618931903484,1,20/04/2021 16:18:23,47727,10,questionnaire-h32i,,12043305,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,attention_check-quantised,1
11,1618931903793,20/04/2021 15:18:23,1618931903484,1,20/04/2021 16:18:23,47727,10,questionnaire-h32i,,12043305,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,END QUESTIONNAIRE,136473
1,1619031472584,21/04/2021 18:57:52,1619031472477,1,21/04/2021 19:57:52,47727,10,questionnaire-h32i,,12088407,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1619031837424,21/04/2021 19:03:57,1619031837175,1,21/04/2021 20:03:57,47727,10,questionnaire-h32i,,12088407,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,No,rec_justification,i clicked recollection when i was certain or almost very certain i had seen this picture already
3,1619031837511,21/04/2021 19:03:57,1619031837181,1,21/04/2021 20:03:57,47727,10,questionnaire-h32i,,12088407,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,No,fam_justification,"Less then certain but pretty sure i had seen them before, however i may have seen them somewhere else outside this survey"
4,1619031837511,21/04/2021 19:03:57,1619031837181,1,21/04/2021 20:03:57,47727,10,questionnaire-h32i,,12088407,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,No,guess_justification,"thought i had seen the image, but after a closer look i wasnt sure i had seen it at all on this survey "
5,1619031837511,21/04/2021 19:03:57,1619031837181,1,21/04/2021 20:03:57,47727,10,questionnaire-h32i,,12088407,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,No,mem_skills_1,a lot worse
6,1619031837511,21/04/2021 19:03:57,1619031837182,1,21/04/2021 20:03:57,47727,10,questionnaire-h32i,,12088407,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,No,mem_skills_1-quantised,5
7,1619031837511,21/04/2021 19:03:57,1619031837182,1,21/04/2021 20:03:57,47727,10,questionnaire-h32i,,12088407,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,No,mem_skills_2,a lot worse
8,1619031837511,21/04/2021 19:03:57,1619031837182,1,21/04/2021 20:03:57,47727,10,questionnaire-h32i,,12088407,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,No,mem_skills_2-quantised,5
9,1619031837511,21/04/2021 19:03:57,1619031837182,1,21/04/2021 20:03:57,47727,10,questionnaire-h32i,,12088407,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,No,attention_check,a lot better
10,1619031837511,21/04/2021 19:03:57,1619031837182,1,21/04/2021 20:03:57,47727,10,questionnaire-h32i,,12088407,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,No,attention_check-quantised,1
11,1619031837511,21/04/2021 19:03:57,1619031837182,1,21/04/2021 20:03:57,47727,10,questionnaire-h32i,,12088407,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,No,END QUESTIONNAIRE,364705
1,1619088235482,22/04/2021 10:43:55,1619088237133,1,22/04/2021 11:43:57,47727,10,questionnaire-h32i,,12102152,14514,3654872,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1536x722,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1619088364636,22/04/2021 10:46:04,1619088366351,1,22/04/2021 11:46:06,47727,10,questionnaire-h32i,,12102152,14514,3654872,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1519x722,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,rec_justification,I clicked 'recollection' when I remembered a thought I'd had in relation to the picture
3,1619088364707,22/04/2021 10:46:04,1619088366353,1,22/04/2021 11:46:06,47727,10,questionnaire-h32i,,12102152,14514,3654872,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1519x722,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,fam_justification,I clicked 'familiarity' when I recognised the picture but wasn't 100% sure
4,1619088364707,22/04/2021 10:46:04,1619088366353,1,22/04/2021 11:46:06,47727,10,questionnaire-h32i,,12102152,14514,3654872,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1519x722,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,guess_justification,I clicked 'guessing' when I had a vague notion of having seen it before
5,1619088364707,22/04/2021 10:46:04,1619088366353,1,22/04/2021 11:46:06,47727,10,questionnaire-h32i,,12102152,14514,3654872,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1519x722,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,mem_skills_1,a little worse
6,1619088364707,22/04/2021 10:46:04,1619088366354,1,22/04/2021 11:46:06,47727,10,questionnaire-h32i,,12102152,14514,3654872,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1519x722,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,mem_skills_1-quantised,4
7,1619088364707,22/04/2021 10:46:04,1619088366354,1,22/04/2021 11:46:06,47727,10,questionnaire-h32i,,12102152,14514,3654872,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1519x722,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,mem_skills_2,a little worse
8,1619088364707,22/04/2021 10:46:04,1619088366354,1,22/04/2021 11:46:06,47727,10,questionnaire-h32i,,12102152,14514,3654872,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1519x722,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,mem_skills_2-quantised,4
9,1619088364707,22/04/2021 10:46:04,1619088366354,1,22/04/2021 11:46:06,47727,10,questionnaire-h32i,,12102152,14514,3654872,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1519x722,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,attention_check,a lot better
10,1619088364707,22/04/2021 10:46:04,1619088366354,1,22/04/2021 11:46:06,47727,10,questionnaire-h32i,,12102152,14514,3654872,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1519x722,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,attention_check-quantised,1
11,1619088364707,22/04/2021 10:46:04,1619088366355,1,22/04/2021 11:46:06,47727,10,questionnaire-h32i,,12102152,14514,3654872,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1519x722,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,END QUESTIONNAIRE,129222
END OF FILE
