Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,stim,pressed_new
1,1619031135908,21/04/2021 18:52:15,1619031135868,1,21/04/2021 19:52:15,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1619031136923,21/04/2021 18:52:16,1619031136901,1,21/04/2021 19:52:16,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,1,1,1,check,script,force_advance,946,,,,,0,1,0,,,,,,fullscreen_check,,
3,1619031137385,21/04/2021 18:52:17,1619031137344,1,21/04/2021 19:52:17,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,2,1,1,Screen 1,fixation,fixation,501,,,,,0,1,0,,,,,,fixation,,
4,1619031138981,21/04/2021 18:52:18,1619031138950,1,21/04/2021 19:52:18,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,5,1,1,OldNew,new,response_button_image,1552,,,new.png,1,1,0,0,,,,,1,filler,alligator--drawing.png,new.png
5,1619031139644,21/04/2021 18:52:19,1619031139626,1,21/04/2021 19:52:19,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,5,1,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,1,filler,alligator--drawing.png,new.png
6,1619031141217,21/04/2021 18:52:21,1619031141190,1,21/04/2021 19:52:21,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,14,2,1,OldNew,new,response_button_image,1483.000000000001,,,new.png,1,1,0,0,,,,,1,filler,toothbrush--drawing-word.png,new.png
7,1619031141896,21/04/2021 18:52:21,1619031141857,1,21/04/2021 19:52:21,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,14,2,3,Fixation,fixation,fixation,501,,,,,0,1,0,,,,,1,filler,toothbrush--drawing-word.png,new.png
8,1619031142894,21/04/2021 18:52:22,1619031142867,1,21/04/2021 19:52:22,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,4,3,1,OldNew,old,response_button_image,926.9999999999991,,,old.png,1,0,1,0,,,,,1,filler,strawberry--drawing.png,new.png
9,1619031144707,21/04/2021 18:52:24,1619031144670,1,21/04/2021 19:52:24,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,4,3,2,RFG,old,response_button_image,1577,,,recollection.png,1,0,1,0,,,,,1,filler,strawberry--drawing.png,new.png
10,1619031145400,21/04/2021 18:52:25,1619031145371,1,21/04/2021 19:52:25,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,4,3,3,Fixation,fixation,fixation,499,,,,,0,1,0,,,,,1,filler,strawberry--drawing.png,new.png
11,1619031146926,21/04/2021 18:52:26,1619031146903,1,21/04/2021 19:52:26,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,12,4,1,OldNew,new,response_button_image,1461,,,new.png,1,1,0,0,,,,,1,filler,helicopter--drawing-word.png,new.png
12,1619031147589,21/04/2021 18:52:27,1619031147569,1,21/04/2021 19:52:27,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,12,4,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,1,filler,helicopter--drawing-word.png,new.png
13,1619031151256,21/04/2021 18:52:31,1619031151216,1,21/04/2021 19:52:31,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,3,5,1,OldNew,old,response_button_image,3580.999999999998,,,old.png,1,0,1,0,,,,,1,filler,butterfly--drawing.png,new.png
14,1619031152104,21/04/2021 18:52:32,1619031152067,1,21/04/2021 19:52:32,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,3,5,2,RFG,Zone1,response_button_image,641.9999999999982,,,familiarity.png,1,0,1,0,,,,,1,filler,butterfly--drawing.png,new.png
15,1619031152751,21/04/2021 18:52:32,1619031152733,1,21/04/2021 19:52:32,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,3,5,3,Fixation,fixation,fixation,499,,,,,0,1,0,,,,,1,filler,butterfly--drawing.png,new.png
16,1619031153794,21/04/2021 18:52:33,1619031153789,1,21/04/2021 19:52:33,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,6,6,1,OldNew,new,response_button_image,987,,,new.png,1,1,0,0,,,,,1,filler,desk--drawing.png,new.png
17,1619031154488,21/04/2021 18:52:34,1619031154465,1,21/04/2021 19:52:34,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,6,6,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,1,filler,desk--drawing.png,new.png
18,1619031156318,21/04/2021 18:52:36,1619031156291,1,21/04/2021 19:52:36,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,16,7,1,OldNew,old,response_button_image,1750,,,old.png,1,0,1,0,,,,,1,filler,turtle--photo-word.png,new.png
19,1619031157224,21/04/2021 18:52:37,1619031157159,1,21/04/2021 19:52:37,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,16,7,2,RFG,old,response_button_image,655,,,recollection.png,1,0,1,0,,,,,1,filler,turtle--photo-word.png,new.png
20,1619031157854,21/04/2021 18:52:37,1619031157830,1,21/04/2021 19:52:37,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,16,7,3,Fixation,fixation,fixation,499,,,,,0,1,0,,,,,1,filler,turtle--photo-word.png,new.png
21,1619031158868,21/04/2021 18:52:38,1619031158842,1,21/04/2021 19:52:38,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,13,8,1,OldNew,new,response_button_image,950,,,new.png,1,1,0,0,,,,,1,filler,glass--drawing-word.png,new.png
22,1619031159534,21/04/2021 18:52:39,1619031159512,1,21/04/2021 19:52:39,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,13,8,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,1,filler,glass--drawing-word.png,new.png
23,1619031160799,21/04/2021 18:52:40,1619031160767,1,21/04/2021 19:52:40,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,10,9,1,OldNew,new,response_button_image,1186,,,new.png,1,1,0,0,,,,,1,filler,beetle--photo.png,new.png
24,1619031161465,21/04/2021 18:52:41,1619031161444,1,21/04/2021 19:52:41,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,10,9,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,1,filler,beetle--photo.png,new.png
25,1619031162502,21/04/2021 18:52:42,1619031162465,1,21/04/2021 19:52:42,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,8,10,1,OldNew,new,response_button_image,948,,,new.png,1,1,0,0,,,,,1,filler,bicycle--photo.png,new.png
26,1619031163384,21/04/2021 18:52:43,1619031163143,1,21/04/2021 19:52:43,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,8,10,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,1,filler,bicycle--photo.png,new.png
27,1619031164041,21/04/2021 18:52:44,1619031163998,1,21/04/2021 19:52:43,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,17,11,1,OldNew,new,response_button_image,788,,,new.png,1,1,0,0,,,,,1,filler,vest--photo-word.png,new.png
28,1619031164706,21/04/2021 18:52:44,1619031164677,1,21/04/2021 19:52:44,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,17,11,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,1,filler,vest--photo-word.png,new.png
29,1619031165862,21/04/2021 18:52:45,1619031165846,1,21/04/2021 19:52:45,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,15,12,1,OldNew,old,response_button_image,1088,,,old.png,1,0,1,0,,,,,1,filler,dresser--photo-word.png,new.png
30,1619031166537,21/04/2021 18:52:46,1619031166473,1,21/04/2021 19:52:46,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,15,12,2,RFG,old,response_button_image,420,,,recollection.png,1,0,1,0,,,,,1,filler,dresser--photo-word.png,new.png
31,1619031167168,21/04/2021 18:52:47,1619031167141,1,21/04/2021 19:52:47,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,15,12,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,1,filler,dresser--photo-word.png,new.png
32,1619031168227,21/04/2021 18:52:48,1619031168211,1,21/04/2021 19:52:48,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,7,13,1,OldNew,old,response_button_image,1002.0000000000073,,,old.png,1,0,1,0,,,,,1,filler,hand--photo.png,new.png
33,1619031168667,21/04/2021 18:52:48,1619031168664,1,21/04/2021 19:52:48,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,7,13,2,RFG,old,response_button_image,232,,,recollection.png,1,0,1,0,,,,,1,filler,hand--photo.png,new.png
34,1619031169375,21/04/2021 18:52:49,1619031169356,1,21/04/2021 19:52:49,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,7,13,3,Fixation,fixation,fixation,499,,,,,0,1,0,,,,,1,filler,hand--photo.png,new.png
35,1619031170303,21/04/2021 18:52:50,1619031170284,1,21/04/2021 19:52:50,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,9,14,1,OldNew,new,response_button_image,852,,,new.png,1,1,0,0,,,,,1,filler,chisel--photo.png,new.png
36,1619031170975,21/04/2021 18:52:50,1619031170954,1,21/04/2021 19:52:50,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,9,14,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,1,filler,chisel--photo.png,new.png
37,1619031174576,21/04/2021 18:52:54,1619031174548,1,21/04/2021 19:52:54,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,11,15,1,OldNew,old,response_button_image,3522,,,old.png,1,0,1,0,,,,,1,filler,lightbulb--drawing-word.png,new.png
38,1619031175298,21/04/2021 18:52:55,1619031175270,1,21/04/2021 19:52:55,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,11,15,2,RFG,old,response_button_image,500,,,recollection.png,1,0,1,0,,,,,1,filler,lightbulb--drawing-word.png,new.png
39,1619031175952,21/04/2021 18:52:55,1619031175935,1,21/04/2021 19:52:55,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,11,15,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,1,filler,lightbulb--drawing-word.png,new.png
40,1619031177134,21/04/2021 18:52:57,1619031177102,1,21/04/2021 19:52:57,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,18,16,1,OldNew,new,response_button_image,1090,,,new.png,1,1,0,0,,,,,1,filler,pitcher--photo-word.png,new.png
41,1619031177804,21/04/2021 18:52:57,1619031177784,1,21/04/2021 19:52:57,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,18,16,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,1,filler,pitcher--photo-word.png,new.png
42,1619031179335,21/04/2021 18:52:59,1619031179296,1,21/04/2021 19:52:59,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,21,1,1,OldNew,new,response_button_image,1446,,,new.png,1,1,0,0,,,,,2,red.teal.test,potato--drawing-word.png,new.png
43,1619031179991,21/04/2021 18:52:59,1619031179966,1,21/04/2021 19:52:59,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,21,1,3,Fixation,fixation,fixation,499,,,,,0,1,0,,,,,2,red.teal.test,potato--drawing-word.png,new.png
44,1619031181586,21/04/2021 18:53:01,1619031181029,1,21/04/2021 19:53:01,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,114,2,1,OldNew,old,response_button_image,987.0000000000073,,,old.png,1,0,1,0,,,,,2,red.teal.test,swing--photo-word.png,new.png
45,1619031181807,21/04/2021 18:53:01,1619031181441,1,21/04/2021 19:53:01,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,114,2,2,RFG,old,response_button_image,192,,,recollection.png,1,0,1,0,,,,,2,red.teal.test,swing--photo-word.png,new.png
46,1619031182167,21/04/2021 18:53:02,1619031182148,1,21/04/2021 19:53:02,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,114,2,3,Fixation,fixation,fixation,499,,,,,0,1,0,,,,,2,red.teal.test,swing--photo-word.png,new.png
47,1619031184447,21/04/2021 18:53:04,1619031184418,1,21/04/2021 19:53:04,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,22,3,1,OldNew,new,response_button_image,2200,,,new.png,1,1,0,0,,,,,2,red.teal.test,lobster--drawing-word.png,new.png
48,1619031185126,21/04/2021 18:53:05,1619031185096,1,21/04/2021 19:53:05,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,22,3,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,red.teal.test,lobster--drawing-word.png,new.png
49,1619031186921,21/04/2021 18:53:06,1619031186907,1,21/04/2021 19:53:06,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,82,4,1,OldNew,new,response_button_image,1738.0000000000073,,,new.png,1,1,0,0,,,,,2,red.teal.test,clock--photo.png,new.png
