Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,stim,pressed_new
295,1618859475655,19/04/2021 19:11:15,1618859129243,1,19/04/2021 20:05:29,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,51,103,2,RFG,Zone1,response_button_image,169.0850001759827,,,familiarity.png,1,0,1,0,,,,,2,orange.blue.test,zebra--drawing.png,new.png
296,1618859476374,19/04/2021 19:11:16,1618859129946,1,19/04/2021 20:05:29,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,51,103,3,Fixation,fixation,fixation,500.2969999999914,,,,,0,1,0,,,,,2,orange.blue.test,zebra--drawing.png,new.png
297,1618859477174,19/04/2021 19:11:17,1618859130761,1,19/04/2021 20:05:30,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,30,104,1,OldNew,new,response_button_image,782.3149999603629,,,new.png,1,1,0,0,,,,,2,orange.blue.test,screw--drawing-word.png,new.png
298,1618859477874,19/04/2021 19:11:17,1618859131463,1,19/04/2021 20:05:31,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,30,104,3,Fixation,fixation,fixation,500.29200000001583,,,,,0,1,0,,,,,2,orange.blue.test,screw--drawing-word.png,new.png
299,1618859478475,19/04/2021 19:11:18,1618859132065,1,19/04/2021 20:05:32,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,78,105,1,OldNew,new,response_button_image,572.1150003373623,,,new.png,1,1,0,0,,,,,2,orange.blue.test,nail--photo.png,new.png
300,1618859479163,19/04/2021 19:11:19,1618859132763,1,19/04/2021 20:05:32,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,78,105,3,Fixation,fixation,fixation,500.32400000002235,,,,,0,1,0,,,,,2,orange.blue.test,nail--photo.png,new.png
301,1618859480461,19/04/2021 19:11:20,1618859134065,1,19/04/2021 20:05:34,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,112,106,1,OldNew,old,response_button_image,1276.4449999667704,,,old.png,1,0,1,0,,,,,2,orange.blue.test,chicken--photo-word.png,new.png
302,1618859480996,19/04/2021 19:11:20,1618859134460,1,19/04/2021 20:05:34,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,112,106,2,RFG,old,response_button_image,167.23999986425042,,,recollection.png,1,0,1,0,,,,,2,orange.blue.test,chicken--photo-word.png,new.png
303,1618859481557,19/04/2021 19:11:21,1618859135163,1,19/04/2021 20:05:35,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,112,106,3,Fixation,fixation,fixation,500.29899999999907,,,,,0,1,0,,,,,2,orange.blue.test,chicken--photo-word.png,new.png
304,1618859482420,19/04/2021 19:11:22,1618859136017,1,19/04/2021 20:05:36,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,73,107,1,OldNew,new,response_button_image,812.8049997612834,,,new.png,1,1,0,0,,,,,2,orange.blue.test,cloud--photo.png,new.png
305,1618859483121,19/04/2021 19:11:23,1618859136713,1,19/04/2021 20:05:36,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,73,107,3,Fixation,fixation,fixation,500.28800000000047,,,,,0,1,0,,,,,2,orange.blue.test,cloud--photo.png,new.png
306,1618859484029,19/04/2021 19:11:24,1618859137629,1,19/04/2021 20:05:37,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,124,108,1,OldNew,new,response_button_image,882.9899998381734,,,new.png,1,1,0,0,,,,,2,orange.blue.test,bear--drawing.png,new.png
307,1618859484732,19/04/2021 19:11:24,1618859138330,1,19/04/2021 20:05:38,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,124,108,3,Fixation,fixation,fixation,500.2739999999758,,,,,0,1,0,,,,,2,orange.blue.test,bear--drawing.png,new.png
308,1618859485263,19/04/2021 19:11:25,1618859138865,1,19/04/2021 20:05:38,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,106,109,1,OldNew,new,response_button_image,504.1849999688566,,,new.png,1,1,0,0,,,,,2,orange.blue.test,well--photo-word.png,new.png
309,1618859485965,19/04/2021 19:11:25,1618859139563,1,19/04/2021 20:05:39,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,106,109,3,Fixation,fixation,fixation,500.23200000001816,,,,,0,1,0,,,,,2,orange.blue.test,well--photo-word.png,new.png
310,1618859486684,19/04/2021 19:11:26,1618859140281,1,19/04/2021 20:05:40,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,53,110,1,OldNew,new,response_button_image,684.0699999593198,,,new.png,1,1,0,0,,,,,2,orange.blue.test,potato--drawing.png,new.png
311,1618859487387,19/04/2021 19:11:27,1618859140980,1,19/04/2021 20:05:40,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,53,110,3,Fixation,fixation,fixation,500.2859999999637,,,,,0,1,0,,,,,2,orange.blue.test,potato--drawing.png,new.png
312,1618859487996,19/04/2021 19:11:27,1618859141589,1,19/04/2021 20:05:41,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,90,111,1,OldNew,new,response_button_image,582.2399999015033,,,new.png,1,1,0,0,,,,,2,orange.blue.test,cannon--drawing-word.png,new.png
313,1618859488762,19/04/2021 19:11:28,1618859142296,1,19/04/2021 20:05:42,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,90,111,3,Fixation,fixation,fixation,500.2820000000065,,,,,0,1,0,,,,,2,orange.blue.test,cannon--drawing-word.png,new.png
314,1618859489643,19/04/2021 19:11:29,1618859143245,1,19/04/2021 20:05:43,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,77,112,1,OldNew,new,response_button_image,931.1449998058379,,,new.png,1,1,0,0,,,,,2,orange.blue.test,bowl--photo.png,new.png
315,1618859490346,19/04/2021 19:11:30,1618859143946,1,19/04/2021 20:05:43,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,77,112,3,Fixation,fixation,fixation,500.32299999997485,,,,,0,1,0,,,,,2,orange.blue.test,bowl--photo.png,new.png
316,1618859491293,19/04/2021 19:11:31,1618859144889,1,19/04/2021 20:05:44,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,96,113,1,OldNew,new,response_button_image,913.6600000783801,,,new.png,1,1,0,0,,,,,2,orange.blue.test,dress--drawing-word.png,new.png
317,1618859491998,19/04/2021 19:11:31,1618859145596,1,19/04/2021 20:05:45,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,96,113,3,Fixation,fixation,fixation,500.27799999999115,,,,,0,1,0,,,,,2,orange.blue.test,dress--drawing-word.png,new.png
318,1618859492889,19/04/2021 19:11:32,1618859146493,1,19/04/2021 20:05:46,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,126,114,1,OldNew,new,response_button_image,866.6050001047552,,,new.png,1,1,0,0,,,,,2,orange.blue.test,foot--drawing.png,new.png
319,1618859493597,19/04/2021 19:11:33,1618859147196,1,19/04/2021 20:05:47,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,126,114,3,Fixation,fixation,fixation,500.29200000001583,,,,,0,1,0,,,,,2,orange.blue.test,foot--drawing.png,new.png
320,1618859494316,19/04/2021 19:11:34,1618859147909,1,19/04/2021 20:05:47,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,93,115,1,OldNew,new,response_button_image,679.2399999685585,,,new.png,1,1,0,0,,,,,2,orange.blue.test,moon--drawing-word.png,new.png
321,1618859495026,19/04/2021 19:11:35,1618859148613,1,19/04/2021 20:05:48,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,93,115,3,Fixation,fixation,fixation,500.2700000000186,,,,,0,1,0,,,,,2,orange.blue.test,moon--drawing-word.png,new.png
322,1618859495661,19/04/2021 19:11:35,1618859149245,1,19/04/2021 20:05:49,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,76,116,1,OldNew,new,response_button_image,597.9949999600649,,,new.png,1,1,0,0,,,,,2,orange.blue.test,basket--photo.png,new.png
323,1618859496350,19/04/2021 19:11:36,1618859149946,1,19/04/2021 20:05:49,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,76,116,3,Fixation,fixation,fixation,500.34500000003027,,,,,0,1,0,,,,,2,orange.blue.test,basket--photo.png,new.png
324,1618859497132,19/04/2021 19:11:37,1618859150733,1,19/04/2021 20:05:50,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,35,117,1,OldNew,new,response_button_image,759.2100002802908,,,new.png,1,1,0,0,,,,,2,orange.blue.test,door--photo-word.png,new.png
325,1618859497840,19/04/2021 19:11:37,1618859151430,1,19/04/2021 20:05:51,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,35,117,3,Fixation,fixation,fixation,500.3040000000037,,,,,0,1,0,,,,,2,orange.blue.test,door--photo-word.png,new.png
326,1618859498448,19/04/2021 19:11:38,1618859152029,1,19/04/2021 20:05:52,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,140,118,1,OldNew,new,response_button_image,565.6200000084937,,,new.png,1,1,0,0,,,,,2,orange.blue.test,seal--photo.png,new.png
327,1618859499136,19/04/2021 19:11:39,1618859152729,1,19/04/2021 20:05:52,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,140,118,3,Fixation,fixation,fixation,500.27899999998044,,,,,0,1,0,,,,,2,orange.blue.test,seal--photo.png,new.png
328,1618859500136,19/04/2021 19:11:40,1618859153721,1,19/04/2021 20:05:53,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,89,119,1,OldNew,old,response_button_image,959.1100001707673,,,old.png,1,0,1,0,,,,,2,orange.blue.test,lemon--drawing-word.png,new.png
329,1618859500935,19/04/2021 19:11:40,1618859154483,1,19/04/2021 20:05:54,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,89,119,2,RFG,Zone1,response_button_image,525.6799999624491,,,familiarity.png,1,0,1,0,,,,,2,orange.blue.test,lemon--drawing-word.png,new.png
330,1618859501607,19/04/2021 19:11:41,1618859155179,1,19/04/2021 20:05:55,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,89,119,3,Fixation,fixation,fixation,500.29200000001583,,,,,0,1,0,,,,,2,orange.blue.test,lemon--drawing-word.png,new.png
331,1618859502306,19/04/2021 19:11:42,1618859155877,1,19/04/2021 20:05:55,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,81,120,1,OldNew,new,response_button_image,662.2049999423325,,,new.png,1,1,0,0,,,,,2,orange.blue.test,comb--photo.png,new.png
332,1618859502984,19/04/2021 19:11:42,1618859156579,1,19/04/2021 20:05:56,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,81,120,3,Fixation,fixation,fixation,500.3610000000335,,,,,0,1,0,,,,,2,orange.blue.test,comb--photo.png,new.png
333,1618859503810,19/04/2021 19:11:43,1618859157400,1,19/04/2021 20:05:57,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,40,121,1,OldNew,new,response_button_image,726.5900000929832,,,new.png,1,1,0,0,,,,,2,orange.blue.test,peach--photo-word.png,new.png
334,1618859504523,19/04/2021 19:11:44,1618859158113,1,19/04/2021 20:05:58,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,40,121,3,Fixation,fixation,fixation,500.26700000005076,,,,,0,1,0,,,,,2,orange.blue.test,peach--photo-word.png,new.png
335,1618859505409,19/04/2021 19:11:45,1618859159008,1,19/04/2021 20:05:59,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,61,122,1,OldNew,new,response_button_image,860.2150003425777,,,new.png,1,1,0,0,,,,,2,orange.blue.test,goat--drawing.png,new.png
336,1618859506175,19/04/2021 19:11:46,1618859159714,1,19/04/2021 20:05:59,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,61,122,3,Fixation,fixation,fixation,500.2739999999758,,,,,0,1,0,,,,,2,orange.blue.test,goat--drawing.png,new.png
337,1618859506951,19/04/2021 19:11:46,1618859160545,1,19/04/2021 20:06:00,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,66,123,1,OldNew,new,response_button_image,797.580000013113,,,new.png,1,1,0,0,,,,,2,orange.blue.test,horse--drawing.png,new.png
338,1618859507655,19/04/2021 19:11:47,1618859161246,1,19/04/2021 20:06:01,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,66,123,3,Fixation,fixation,fixation,500.2390000000014,,,,,0,1,0,,,,,2,orange.blue.test,horse--drawing.png,new.png
339,1618859508461,19/04/2021 19:11:48,1618859162052,1,19/04/2021 20:06:02,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,69,124,1,OldNew,new,response_button_image,773.5749999992549,,,new.png,1,1,0,0,,,,,2,orange.blue.test,hammer--photo.png,new.png
340,1618859509172,19/04/2021 19:11:49,1618859162763,1,19/04/2021 20:06:02,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,69,124,3,Fixation,fixation,fixation,500.28999999997905,,,,,0,1,0,,,,,2,orange.blue.test,hammer--photo.png,new.png
341,1618859510313,19/04/2021 19:11:50,1618859163869,1,19/04/2021 20:06:03,47727,7,task-hnun,,12022642,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,127,125,1,OldNew,old,response_button_image,1059.2100000940263,,,old.png,1,0,1,0,,,,,2,orange.blue.test,skirt--drawing.png,new.png
