Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
27,1619094256036,22/04/2021 12:24:16,1619094255004,1,22/04/2021 13:24:15,47727,10,task-a3o7,,12105142,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1280x720,Test finished,orange.study__pics.only,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.only,orange.study__pics.only,25,11,1,fixation,fixation,fixation,499.8090000000011,,,,,0,1,0,,,,,2,orange.study__pics.only,photo.png,boot--photo.png
28,1619094257240,22/04/2021 12:24:17,1619094256194,1,22/04/2021 13:24:16,47727,10,task-a3o7,,12105142,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1280x720,Test finished,orange.study__pics.only,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.only,orange.study__pics.only,25,11,2,study_stim,Zone1,response_button_image,1167.2099999850616,,,photo.png,1,1,0,0,,,,,2,orange.study__pics.only,photo.png,boot--photo.png
29,1619094258140,22/04/2021 12:24:18,1619094257103,1,22/04/2021 13:24:17,47727,10,task-a3o7,,12105142,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1280x720,Test finished,orange.study__pics.only,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.only,orange.study__pics.only,7,12,1,fixation,fixation,fixation,499.8470000000016,,,,,0,1,0,,,,,2,orange.study__pics.only,drawing.png,lobster--drawing.png
30,1619094259086,22/04/2021 12:24:19,1619094258046,1,22/04/2021 13:24:18,47727,10,task-a3o7,,12105142,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1280x720,Test finished,orange.study__pics.only,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.only,orange.study__pics.only,7,12,2,study_stim,Zone2,response_button_image,929.9999999930151,,,drawing.png,1,1,0,0,,,,,2,orange.study__pics.only,drawing.png,lobster--drawing.png
31,1619094260009,22/04/2021 12:24:20,1619094258969,1,22/04/2021 13:24:18,47727,10,task-a3o7,,12105142,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1280x720,Test finished,orange.study__pics.only,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.only,orange.study__pics.only,29,13,1,fixation,fixation,fixation,499.81299999999464,,,,,0,1,0,,,,,2,orange.study__pics.only,photo.png,basket--photo.png
32,1619094261148,22/04/2021 12:24:21,1619094260038,1,22/04/2021 13:24:20,47727,10,task-a3o7,,12105142,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1280x720,Test finished,orange.study__pics.only,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.only,orange.study__pics.only,29,13,2,study_stim,Zone1,response_button_image,1047.9500000365078,,,photo.png,1,1,0,0,,,,,2,orange.study__pics.only,photo.png,basket--photo.png
33,1619094261992,22/04/2021 12:24:21,1619094260952,1,22/04/2021 13:24:20,47727,10,task-a3o7,,12105142,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1280x720,Test finished,orange.study__pics.only,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.only,orange.study__pics.only,24,14,1,fixation,fixation,fixation,499.84100000000035,,,,,0,1,0,,,,,2,orange.study__pics.only,photo.png,anchor--photo.png
34,1619094263451,22/04/2021 12:24:23,1619094262407,1,22/04/2021 13:24:22,47727,10,task-a3o7,,12105142,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1280x720,Test finished,orange.study__pics.only,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.only,orange.study__pics.only,24,14,2,study_stim,Zone1,response_button_image,1435.0400000112131,,,photo.png,1,1,0,0,,,,,2,orange.study__pics.only,photo.png,anchor--photo.png
35,1619094264369,22/04/2021 12:24:24,1619094263318,1,22/04/2021 13:24:23,47727,10,task-a3o7,,12105142,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1280x720,Test finished,orange.study__pics.only,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.only,orange.study__pics.only,5,15,1,fixation,fixation,fixation,499.6990000000005,,,,,0,1,0,,,,,2,orange.study__pics.only,drawing.png,pear--drawing.png
36,1619094265309,22/04/2021 12:24:25,1619094264282,1,22/04/2021 13:24:24,47727,10,task-a3o7,,12105142,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1280x720,Test finished,orange.study__pics.only,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.only,orange.study__pics.only,5,15,2,study_stim,Zone2,response_button_image,946.1650000303052,,,drawing.png,1,1,0,0,,,,,2,orange.study__pics.only,drawing.png,pear--drawing.png
