Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,stim,pressed_new
90,1618909444205,20/04/2021 09:04:04,1618909445646,1,20/04/2021 10:04:05,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,100,18,2,RFG,Zone1,response_button_image,1231.6649999993388,,,familiarity.png,1,0,1,0,,,,,2,red.teal.test,mitten--photo-word.png,new.png
91,1618909444924,20/04/2021 09:04:04,1618909446345,1,20/04/2021 10:04:06,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,100,18,3,Fixation,fixation,fixation,499.4100000000035,,,,,0,1,0,,,,,2,red.teal.test,mitten--photo-word.png,new.png
92,1618909446549,20/04/2021 09:04:06,1618909447999,1,20/04/2021 10:04:07,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,48,19,1,OldNew,new,response_button_image,1607.605000026524,,,new.png,1,1,0,0,,,,,2,red.teal.test,button--photo-word.png,new.png
93,1618909447261,20/04/2021 09:04:07,1618909448707,1,20/04/2021 10:04:08,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,48,19,3,Fixation,fixation,fixation,499.2280000000028,,,,,0,1,0,,,,,2,red.teal.test,button--photo-word.png,new.png
94,1618909448901,20/04/2021 09:04:08,1618909450338,1,20/04/2021 10:04:10,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,83,20,1,OldNew,old,response_button_image,1582.6400000078138,,,old.png,1,0,1,0,,,,,2,red.teal.test,shoe--drawing-word.png,new.png
95,1618909449745,20/04/2021 09:04:09,1618909451199,1,20/04/2021 10:04:11,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,83,20,2,RFG,Zone1,response_button_image,627.1150000102352,,,familiarity.png,1,0,1,0,,,,,2,red.teal.test,shoe--drawing-word.png,new.png
96,1618909450468,20/04/2021 09:04:10,1618909451902,1,20/04/2021 10:04:11,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,83,20,3,Fixation,fixation,fixation,499.40400000000955,,,,,0,1,0,,,,,2,red.teal.test,shoe--drawing-word.png,new.png
97,1618909451599,20/04/2021 09:04:11,1618909453055,1,20/04/2021 10:04:13,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,92,21,1,OldNew,old,response_button_image,1107.575000001816,,,old.png,1,0,1,0,,,,,2,red.teal.test,bear--drawing-word.png,new.png
98,1618909452342,20/04/2021 09:04:12,1618909453793,1,20/04/2021 10:04:13,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,92,21,2,RFG,Zone1,response_button_image,491.890000004787,,,familiarity.png,1,0,1,0,,,,,2,red.teal.test,bear--drawing-word.png,new.png
99,1618909453068,20/04/2021 09:04:13,1618909454498,1,20/04/2021 10:04:14,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,92,21,3,Fixation,fixation,fixation,499.23300000000745,,,,,0,1,0,,,,,2,red.teal.test,bear--drawing-word.png,new.png
100,1618909455950,20/04/2021 09:04:15,1618909457391,1,20/04/2021 10:04:17,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,20,22,1,OldNew,old,response_button_image,2847.9200000001583,,,old.png,1,0,1,0,,,,,2,red.teal.test,pear--drawing-word.png,new.png
101,1618909456975,20/04/2021 09:04:16,1618909458423,1,20/04/2021 10:04:18,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,20,22,2,RFG,new,response_button_image,792.8899999824353,,,guessing.png,1,0,1,0,,,,,2,red.teal.test,pear--drawing-word.png,new.png
102,1618909457668,20/04/2021 09:04:17,1618909459124,1,20/04/2021 10:04:19,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,20,22,3,Fixation,fixation,fixation,499.1020000000135,,,,,0,1,0,,,,,2,red.teal.test,pear--drawing-word.png,new.png
103,1618909461827,20/04/2021 09:04:21,1618909463275,1,20/04/2021 10:04:23,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,50,23,1,OldNew,new,response_button_image,4106.455000001006,,,new.png,1,1,0,0,,,,,2,red.teal.test,peacock--photo-word.png,new.png
104,1618909462545,20/04/2021 09:04:22,1618909463983,1,20/04/2021 10:04:23,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,50,23,3,Fixation,fixation,fixation,499.3500000000058,,,,,0,1,0,,,,,2,red.teal.test,peacock--photo-word.png,new.png
105,1618909464788,20/04/2021 09:04:24,1618909466238,1,20/04/2021 10:04:26,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,61,24,1,OldNew,new,response_button_image,2206.719999987399,,,new.png,1,1,0,0,,,,,2,red.teal.test,snail--drawing.png,new.png
106,1618909465507,20/04/2021 09:04:25,1618909466945,1,20/04/2021 10:04:26,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,61,24,3,Fixation,fixation,fixation,499.4349999999977,,,,,0,1,0,,,,,2,red.teal.test,snail--drawing.png,new.png
107,1618909468322,20/04/2021 09:04:28,1618909469749,1,20/04/2021 10:04:29,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,107,25,1,OldNew,old,response_button_image,2759.714999992866,,,old.png,1,0,1,0,,,,,2,red.teal.test,swan--photo-word.png,new.png
108,1618909469431,20/04/2021 09:04:29,1618909470882,1,20/04/2021 10:04:30,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,107,25,2,RFG,Zone1,response_button_image,882.3449999908917,,,familiarity.png,1,0,1,0,,,,,2,red.teal.test,swan--photo-word.png,new.png
109,1618909470150,20/04/2021 09:04:30,1618909471588,1,20/04/2021 10:04:31,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,107,25,3,Fixation,fixation,fixation,499.22100000001956,,,,,0,1,0,,,,,2,red.teal.test,swan--photo-word.png,new.png
110,1618909475730,20/04/2021 09:04:35,1618909477182,1,20/04/2021 10:04:37,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,76,26,1,OldNew,new,response_button_image,5547.8149999980815,,,new.png,1,1,0,0,,,,,2,red.teal.test,skunk--photo.png,new.png
111,1618909476449,20/04/2021 09:04:36,1618909477894,1,20/04/2021 10:04:37,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,76,26,3,Fixation,fixation,fixation,499.40600000001723,,,,,0,1,0,,,,,2,red.teal.test,skunk--photo.png,new.png
112,1618909478837,20/04/2021 09:04:38,1618909480232,1,20/04/2021 10:04:40,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,31,27,1,OldNew,new,response_button_image,2291.750000003958,,,new.png,1,1,0,0,,,,,2,red.teal.test,balloon--drawing-word.png,new.png
113,1618909479492,20/04/2021 09:04:39,1618909480939,1,20/04/2021 10:04:40,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,31,27,3,Fixation,fixation,fixation,499.07499999998254,,,,,0,1,0,,,,,2,red.teal.test,balloon--drawing-word.png,new.png
114,1618909481305,20/04/2021 09:04:41,1618909482679,1,20/04/2021 10:04:42,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,114,28,1,OldNew,old,response_button_image,1696.6450000181794,,,old.png,1,0,1,0,,,,,2,red.teal.test,swing--photo-word.png,new.png
115,1618909482586,20/04/2021 09:04:42,1618909484029,1,20/04/2021 10:04:44,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,114,28,2,RFG,new,response_button_image,1110.6450000079349,,,guessing.png,1,0,1,0,,,,,2,red.teal.test,swing--photo-word.png,new.png
116,1618909483276,20/04/2021 09:04:43,1618909484733,1,20/04/2021 10:04:44,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,114,28,3,Fixation,fixation,fixation,499.2609999999986,,,,,0,1,0,,,,,2,red.teal.test,swing--photo-word.png,new.png
117,1618909484820,20/04/2021 09:04:44,1618909486271,1,20/04/2021 10:04:46,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,141,29,1,OldNew,old,response_button_image,1494.4949999917299,,,old.png,1,0,1,0,,,,,2,red.teal.test,bread--photo.png,new.png
118,1618909485542,20/04/2021 09:04:45,1618909486994,1,20/04/2021 10:04:46,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,141,29,2,RFG,Zone1,response_button_image,478.90499999630265,,,familiarity.png,1,0,1,0,,,,,2,red.teal.test,bread--photo.png,new.png
119,1618909486258,20/04/2021 09:04:46,1618909487695,1,20/04/2021 10:04:47,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,141,29,3,Fixation,fixation,fixation,499.23499999998603,,,,,0,1,0,,,,,2,red.teal.test,bread--photo.png,new.png
120,1618909487977,20/04/2021 09:04:47,1618909489417,1,20/04/2021 10:04:49,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,71,30,1,OldNew,new,response_button_image,1675.9749999910127,,,new.png,1,1,0,0,,,,,2,red.teal.test,table--photo.png,new.png
121,1618909488681,20/04/2021 09:04:48,1618909490124,1,20/04/2021 10:04:50,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,71,30,3,Fixation,fixation,fixation,499.1570000000065,,,,,0,1,0,,,,,2,red.teal.test,table--photo.png,new.png
122,1618909490854,20/04/2021 09:04:50,1618909492248,1,20/04/2021 10:04:52,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,136,31,1,OldNew,old,response_button_image,2081.2999999907333,,,old.png,1,0,1,0,,,,,2,red.teal.test,pipe--photo.png,new.png
123,1618909491907,20/04/2021 09:04:51,1618909493360,1,20/04/2021 10:04:53,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,136,31,2,RFG,Zone1,response_button_image,871.4399999880698,,,familiarity.png,1,0,1,0,,,,,2,red.teal.test,pipe--photo.png,new.png
124,1618909492630,20/04/2021 09:04:52,1618909494068,1,20/04/2021 10:04:54,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,136,31,3,Fixation,fixation,fixation,499.16599999999744,,,,,0,1,0,,,,,2,red.teal.test,pipe--photo.png,new.png
125,1618909494335,20/04/2021 09:04:54,1618909495788,1,20/04/2021 10:04:55,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,19,32,1,OldNew,new,response_button_image,1676.000000006752,,,new.png,1,1,0,0,,,,,2,red.teal.test,zebra--drawing-word.png,new.png
126,1618909495224,20/04/2021 09:04:55,1618909496497,1,20/04/2021 10:04:56,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,19,32,3,Fixation,fixation,fixation,499.0929999999935,,,,,0,1,0,,,,,2,red.teal.test,zebra--drawing-word.png,new.png
127,1618909496443,20/04/2021 09:04:56,1618909497799,1,20/04/2021 10:04:57,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,63,33,1,OldNew,new,response_button_image,1255.7350000133738,,,new.png,1,1,0,0,,,,,2,red.teal.test,thimble--drawing.png,new.png
128,1618909497038,20/04/2021 09:04:57,1618909498494,1,20/04/2021 10:04:58,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,63,33,3,Fixation,fixation,fixation,499.2179999999935,,,,,0,1,0,,,,,2,red.teal.test,thimble--drawing.png,new.png
129,1618909498538,20/04/2021 09:04:58,1618909499928,1,20/04/2021 10:04:59,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,120,34,1,OldNew,new,response_button_image,1385.775000002468,,,new.png,1,1,0,0,,,,,2,red.teal.test,kettle--drawing.png,new.png
130,1618909499195,20/04/2021 09:04:59,1618909500624,1,20/04/2021 10:05:00,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,120,34,3,Fixation,fixation,fixation,499.3399999999965,,,,,0,1,0,,,,,2,red.teal.test,kettle--drawing.png,new.png
131,1618909500568,20/04/2021 09:05:00,1618909502011,1,20/04/2021 10:05:02,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,99,35,1,OldNew,old,response_button_image,1337.6750000170432,,,old.png,1,0,1,0,,,,,2,red.teal.test,flag--photo-word.png,new.png
132,1618909501599,20/04/2021 09:05:01,1618909503046,1,20/04/2021 10:05:03,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,99,35,2,RFG,Zone1,response_button_image,788.0349999759346,,,familiarity.png,1,0,1,0,,,,,2,red.teal.test,flag--photo-word.png,new.png
133,1618909502305,20/04/2021 09:05:02,1618909503752,1,20/04/2021 10:05:03,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,99,35,3,Fixation,fixation,fixation,499.33499999999185,,,,,0,1,0,,,,,2,red.teal.test,flag--photo-word.png,new.png
134,1618909503868,20/04/2021 09:05:03,1618909505311,1,20/04/2021 10:05:05,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,126,36,1,OldNew,old,response_button_image,1515.4350000084378,,,old.png,1,0,1,0,,,,,2,red.teal.test,stool--drawing.png,new.png
135,1618909505462,20/04/2021 09:05:05,1618909506806,1,20/04/2021 10:05:06,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,126,36,2,RFG,new,response_button_image,1257.065000012517,,,guessing.png,1,0,1,0,,,,,2,red.teal.test,stool--drawing.png,new.png
136,1618909506071,20/04/2021 09:05:06,1618909507513,1,20/04/2021 10:05:07,47727,7,task-eo3t,,12029861,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,126,36,3,Fixation,fixation,fixation,499.12100000001374,,,,,0,1,0,,,,,2,red.teal.test,stool--drawing.png,new.png
