Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,question,ShowProgressBar,ans1,ans2,ans3,ans4,correct,total,incorrect,Formatted-answer
26,1617984807964,09/04/2021 16:13:27,1617984807769,1,09/04/2021 17:13:27,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,12,8,4,Blank,Zone1,timelimit_screen,16.66599999999744,,,,,0,1,0,,,1,,1,MathQ,27,<h4>9 x 3 =</h4>,1,30,21,27,28,correct_1,total_1,incorrect_1,<h4>27</h4>
27,1617984809155,09/04/2021 16:13:29,1617984809078,1,09/04/2021 17:13:29,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,21,9,1,Questions,buttonC,response_button_text,1275.080000050366,,,40,1,1,0,0,,,,,1,MathQ,40,<h4>4 x 10 =</h4>,1,50,30,40,60,correct_1,total_1,incorrect_1,<h4>40</h4>
28,1617984810142,09/04/2021 16:13:30,1617984810069,1,09/04/2021 17:13:30,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,21,9,3,Correct,Zone7,timelimit_screen,999.9600000000028,,,,,0,1,0,,,1,,1,MathQ,40,<h4>4 x 10 =</h4>,1,50,30,40,60,correct_1,total_1,incorrect_1,<h4>40</h4>
29,1617984810210,09/04/2021 16:13:30,1617984810086,1,09/04/2021 17:13:30,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,21,9,4,Blank,Zone1,timelimit_screen,16.66599999999744,,,,,0,1,0,,,1,,1,MathQ,40,<h4>4 x 10 =</h4>,1,50,30,40,60,correct_1,total_1,incorrect_1,<h4>40</h4>
30,1617984811971,09/04/2021 16:13:31,1617984811894,1,09/04/2021 17:13:31,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,9,10,1,Questions,buttonA,response_button_text,1779.4749999884516,,,20,1,1,0,0,,,,,1,MathQ,20,<h4>5 x 4 =</h4>,1,20,15,25,16,correct_1,total_1,incorrect_1,<h4>20</h4>
31,1617984812955,09/04/2021 16:13:32,1617984812886,1,09/04/2021 17:13:32,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,9,10,3,Correct,Zone7,timelimit_screen,999.9599999999991,,,,,0,1,0,,,1,,1,MathQ,20,<h4>5 x 4 =</h4>,1,20,15,25,16,correct_1,total_1,incorrect_1,<h4>20</h4>
32,1617984813033,09/04/2021 16:13:33,1617984812904,1,09/04/2021 17:13:32,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,9,10,4,Blank,Zone1,timelimit_screen,16.666000000004715,,,,,0,1,0,,,1,,1,MathQ,20,<h4>5 x 4 =</h4>,1,20,15,25,16,correct_1,total_1,incorrect_1,<h4>20</h4>
33,1617984815410,09/04/2021 16:13:35,1617984815349,1,09/04/2021 17:13:35,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,11,11,1,Questions,buttonD,response_button_text,2413.3800000417978,,,48,1,1,0,0,,,,,1,MathQ,48,<h4>6 x 8 =</h4>,1,52,42,54,48,correct_1,total_1,incorrect_1,<h4>48</h4>
34,1617984816411,09/04/2021 16:13:36,1617984816340,1,09/04/2021 17:13:36,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,11,11,3,Correct,Zone7,timelimit_screen,999.9599999999991,,,,,0,1,0,,,1,,1,MathQ,48,<h4>6 x 8 =</h4>,1,52,42,54,48,correct_1,total_1,incorrect_1,<h4>48</h4>
35,1617984816473,09/04/2021 16:13:36,1617984816358,1,09/04/2021 17:13:36,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,11,11,4,Blank,Zone1,timelimit_screen,16.666000000004715,,,,,0,1,0,,,1,,1,MathQ,48,<h4>6 x 8 =</h4>,1,52,42,54,48,correct_1,total_1,incorrect_1,<h4>48</h4>
36,1617984818032,09/04/2021 16:13:38,1617984817970,1,09/04/2021 17:13:37,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,8,12,1,Questions,buttonB,response_button_text,1578.1900000292808,,,24,1,1,0,0,,,,,1,MathQ,24,<h4>4 x 6 = </h4>,1,20,24,18,22,correct_1,total_1,incorrect_1,<h4>24</h4>
37,1617984819054,09/04/2021 16:13:39,1617984818958,1,09/04/2021 17:13:38,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,8,12,3,Correct,Zone7,timelimit_screen,999.9599999999991,,,,,0,1,0,,,1,,1,MathQ,24,<h4>4 x 6 = </h4>,1,20,24,18,22,correct_1,total_1,incorrect_1,<h4>24</h4>
38,1617984819163,09/04/2021 16:13:39,1617984818974,1,09/04/2021 17:13:38,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,8,12,4,Blank,Zone1,timelimit_screen,16.666000000004715,,,,,0,1,0,,,1,,1,MathQ,24,<h4>4 x 6 = </h4>,1,20,24,18,22,correct_1,total_1,incorrect_1,<h4>24</h4>
39,1617984821501,09/04/2021 16:13:41,1617984821421,1,09/04/2021 17:13:41,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,14,13,1,Questions,buttonD,response_button_text,2414.2750001046807,,,36,1,1,0,0,,,,,1,MathQ,36,<h4>9 x 4 =</h4>,1,38,42,27,36,correct_1,total_1,incorrect_1,<h4>36</h4>
40,1617984822517,09/04/2021 16:13:42,1617984822408,1,09/04/2021 17:13:42,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,14,13,3,Correct,Zone7,timelimit_screen,999.9599999999991,,,,,0,1,0,,,1,,1,MathQ,36,<h4>9 x 4 =</h4>,1,38,42,27,36,correct_1,total_1,incorrect_1,<h4>36</h4>
41,1617984822600,09/04/2021 16:13:42,1617984822424,1,09/04/2021 17:13:42,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,14,13,4,Blank,Zone1,timelimit_screen,16.666000000004715,,,,,0,1,0,,,1,,1,MathQ,36,<h4>9 x 4 =</h4>,1,38,42,27,36,correct_1,total_1,incorrect_1,<h4>36</h4>
42,1617984824522,09/04/2021 16:13:44,1617984824462,1,09/04/2021 17:13:44,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,6,14,1,Questions,buttonA,response_button_text,2010.7650000136346,,,15,1,1,0,0,,,,,1,MathQ,15,<h4>5 x 3 =</h4>,1,15,20,21,10,correct_1,total_1,incorrect_1,<h4>15</h4>
43,1617984825521,09/04/2021 16:13:45,1617984825458,1,09/04/2021 17:13:45,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,6,14,3,Correct,Zone7,timelimit_screen,999.9599999999991,,,,,0,1,0,,,1,,1,MathQ,15,<h4>5 x 3 =</h4>,1,15,20,21,10,correct_1,total_1,incorrect_1,<h4>15</h4>
44,1617984825584,09/04/2021 16:13:45,1617984825473,1,09/04/2021 17:13:45,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,6,14,4,Blank,Zone1,timelimit_screen,16.66599999999744,,,,,0,1,0,,,1,,1,MathQ,15,<h4>5 x 3 =</h4>,1,15,20,21,10,correct_1,total_1,incorrect_1,<h4>15</h4>
45,1617984829702,09/04/2021 16:13:49,1617984829645,1,09/04/2021 17:13:49,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,17,15,1,Questions,buttonD,response_button_text,4143.7150000128895,,,28,1,1,0,0,,,,,1,MathQ,28,<h4>7 x 4 = </h4>,1,27,29,30,28,correct_1,total_1,incorrect_1,<h4>28</h4>
46,1617984830717,09/04/2021 16:13:50,1617984830640,1,09/04/2021 17:13:50,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,17,15,3,Correct,Zone7,timelimit_screen,999.9599999999991,,,,,0,1,0,,,1,,1,MathQ,28,<h4>7 x 4 = </h4>,1,27,29,30,28,correct_1,total_1,incorrect_1,<h4>28</h4>
47,1617984830780,09/04/2021 16:13:50,1617984830658,1,09/04/2021 17:13:50,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,17,15,4,Blank,Zone1,timelimit_screen,16.666000000004715,,,,,0,1,0,,,1,,1,MathQ,28,<h4>7 x 4 = </h4>,1,27,29,30,28,correct_1,total_1,incorrect_1,<h4>28</h4>
48,1617984832217,09/04/2021 16:13:52,1617984832148,1,09/04/2021 17:13:52,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,16,16,1,Questions,buttonB,response_button_text,1460.289999959059,,,12,1,1,0,0,,,,,1,MathQ,12,<h4>6 x 2 =</h4>,1,14,12,16,18,correct_1,total_1,incorrect_1,<h4>12</h4>
49,1617984833202,09/04/2021 16:13:53,1617984833140,1,09/04/2021 17:13:53,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,16,16,3,Correct,Zone7,timelimit_screen,999.9599999999991,,,,,0,1,0,,,1,,1,MathQ,12,<h4>6 x 2 =</h4>,1,14,12,16,18,correct_1,total_1,incorrect_1,<h4>12</h4>
50,1617984833264,09/04/2021 16:13:53,1617984833156,1,09/04/2021 17:13:53,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,16,16,4,Blank,Zone1,timelimit_screen,16.66599999999744,,,,,0,1,0,,,1,,1,MathQ,12,<h4>6 x 2 =</h4>,1,14,12,16,18,correct_1,total_1,incorrect_1,<h4>12</h4>
51,1617984835750,09/04/2021 16:13:55,1617984835680,1,09/04/2021 17:13:55,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,10,17,1,Questions,buttonD,response_button_text,2494.264999986626,,,21,1,1,0,0,,,,,1,MathQ,21,<h4>3 x 7 =</h4>,1,19,24,18,21,correct_1,total_1,incorrect_1,<h4>21</h4>
52,1617984836733,09/04/2021 16:13:56,1617984836666,1,09/04/2021 17:13:56,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,10,17,3,Correct,Zone7,timelimit_screen,999.9599999999991,,,,,0,1,0,,,1,,1,MathQ,21,<h4>3 x 7 =</h4>,1,19,24,18,21,correct_1,total_1,incorrect_1,<h4>21</h4>
53,1617984836796,09/04/2021 16:13:56,1617984836683,1,09/04/2021 17:13:56,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,10,17,4,Blank,Zone1,timelimit_screen,16.66599999999744,,,,,0,1,0,,,1,,1,MathQ,21,<h4>3 x 7 =</h4>,1,19,24,18,21,correct_1,total_1,incorrect_1,<h4>21</h4>
54,1617984839302,09/04/2021 16:13:59,1617984839220,1,09/04/2021 17:13:59,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,13,18,1,Questions,buttonB,response_button_text,2510.8900000341237,,,42,1,1,0,0,,,,,1,MathQ,42,<h4>7 x 6 =</h4>,1,49,42,36,44,correct_1,total_1,incorrect_1,<h4>42</h4>
55,1617984840298,09/04/2021 16:14:00,1617984840216,1,09/04/2021 17:14:00,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,13,18,3,Correct,Zone7,timelimit_screen,999.9599999999991,,,,,0,1,0,,,1,,1,MathQ,42,<h4>7 x 6 =</h4>,1,49,42,36,44,correct_1,total_1,incorrect_1,<h4>42</h4>
56,1617984840366,09/04/2021 16:14:00,1617984840233,1,09/04/2021 17:14:00,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,13,18,4,Blank,Zone1,timelimit_screen,16.66599999999744,,,,,0,1,0,,,1,,1,MathQ,42,<h4>7 x 6 =</h4>,1,49,42,36,44,correct_1,total_1,incorrect_1,<h4>42</h4>
57,1617984842047,09/04/2021 16:14:02,1617984841970,1,09/04/2021 17:14:01,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,3,19,1,Questions,buttonB,response_button_text,1717.3649999313056,,,18,1,1,0,0,,,,,1,MathQ,18,<h4>2 x 9 = </h4>,1,21,18,16,19,correct_1,total_1,incorrect_1,<h4>18</h4>
58,1617984843031,09/04/2021 16:14:03,1617984842966,1,09/04/2021 17:14:02,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,3,19,3,Correct,Zone7,timelimit_screen,999.9600000000064,,,,,0,1,0,,,1,,1,MathQ,18,<h4>2 x 9 = </h4>,1,21,18,16,19,correct_1,total_1,incorrect_1,<h4>18</h4>
59,1617984843110,09/04/2021 16:14:03,1617984842983,1,09/04/2021 17:14:02,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,3,19,4,Blank,Zone1,timelimit_screen,16.66599999999744,,,,,0,1,0,,,1,,1,MathQ,18,<h4>2 x 9 = </h4>,1,21,18,16,19,correct_1,total_1,incorrect_1,<h4>18</h4>
60,1617984845969,09/04/2021 16:14:05,1617984845908,1,09/04/2021 17:14:05,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,20,20,1,Questions,buttonD,response_button_text,2899.8000000137836,,,16,1,1,0,0,,,,,1,MathQ,16,<h4>2 x 8 =</h4>,1,20,18,19,16,correct_1,total_1,incorrect_1,<h4>16</h4>
61,1617984846975,09/04/2021 16:14:06,1617984846895,1,09/04/2021 17:14:06,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,20,20,3,Correct,Zone7,timelimit_screen,999.9599999999919,,,,,0,1,0,,,1,,1,MathQ,16,<h4>2 x 8 =</h4>,1,20,18,19,16,correct_1,total_1,incorrect_1,<h4>16</h4>
62,1617984847034,09/04/2021 16:14:07,1617984846912,1,09/04/2021 17:14:06,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,20,20,4,Blank,Zone1,timelimit_screen,16.66599999999744,,,,,0,1,0,,,1,,1,MathQ,16,<h4>2 x 8 =</h4>,1,20,18,19,16,correct_1,total_1,incorrect_1,<h4>16</h4>
63,1617984847034,09/04/2021 16:14:07,1617984846915,1,09/04/2021 17:14:06,47727,6,task-y5ql,,11761328,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,,,END TASK,,,,,69190,,,,,0,1,0,,,,,,,,,,,,,,,,,
1,1617894516128,08/04/2021 15:08:36,1617894516021,1,08/04/2021 16:08:36,47727,6,task-y5ql,,11729271,14597,3563575,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.114,1440x900,1440x741,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order2,,,purple.order2__finished,,,Distractor-Spreadsheet,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,
2,1617894517654,08/04/2021 15:08:37,1617894517512,1,08/04/2021 16:08:37,47727,6,task-y5ql,,11729271,14597,3563575,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.114,1440x900,1440x741,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order2,,,purple.order2__finished,,,Distractor-Spreadsheet,Distractor-Spreadsheet,1,1,1,Check,script,force_advance,1476.0800000000002,,,,,0,1,0,,,,,,FullscreenCheck,,,,,,,,,,,
