Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
59,1617884855373,08/04/2021 12:27:35,1617884853617,1,08/04/2021 13:27:33,47727,6,task-okc7,,11723695,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x864,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,27,25,2,study_stim,Zone1,response_button_image,2536.0599998384714,,,photo.png,1,1,0,0,,,,,2,green.study__pics.only,photo.png,socks--photo.png
60,1617884856266,08/04/2021 12:27:36,1617884854523,1,08/04/2021 13:27:34,47727,6,task-okc7,,11723695,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x864,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,31,26,1,fixation,fixation,fixation,499.17600000000675,,,,,0,1,0,,,,,2,green.study__pics.only,photo.png,drum--photo.png
61,1617884873227,08/04/2021 12:27:53,1617884858401,1,08/04/2021 13:27:38,47727,6,task-okc7,,11723695,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x864,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,31,26,2,study_stim,Zone1,response_button_image,3830.8199997991323,,,photo.png,1,1,0,0,,,,,2,green.study__pics.only,photo.png,drum--photo.png
62,1617884873227,08/04/2021 12:27:53,1617884868838,1,08/04/2021 13:27:48,47727,6,task-okc7,,11723695,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x864,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,,,,,,,,LOADING DELAY,,,A loading delay of more than 10s was detected.,,0,1,0,,,,,,,,
63,1617884873555,08/04/2021 12:27:53,1617884871196,1,08/04/2021 13:27:51,47727,6,task-okc7,,11723695,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x864,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,10,27,1,fixation,fixation,fixation,498.6350000000093,,,,,0,1,0,,,,,2,green.study__pics.only,drawing.png,cloud--drawing.png
64,1617884875481,08/04/2021 12:27:55,1617884873729,1,08/04/2021 13:27:53,47727,6,task-okc7,,11723695,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x864,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,10,27,2,study_stim,Zone2,response_button_image,2497.709999792278,,,drawing.png,1,1,0,0,,,,,2,green.study__pics.only,drawing.png,cloud--drawing.png
65,1617884877235,08/04/2021 12:27:57,1617884875489,1,08/04/2021 13:27:55,47727,6,task-okc7,,11723695,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x864,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,24,28,1,fixation,fixation,fixation,499.1790000000037,,,,,0,1,0,,,,,2,green.study__pics.only,photo.png,sheep--photo.png
66,1617884883491,08/04/2021 12:28:03,1617884878961,1,08/04/2021 13:27:58,47727,6,task-okc7,,11723695,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x864,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,24,28,2,study_stim,Zone1,response_button_image,3421.010000165552,,,photo.png,1,1,0,0,,,,,2,green.study__pics.only,photo.png,sheep--photo.png
67,1617884887371,08/04/2021 12:28:07,1617884885573,1,08/04/2021 13:28:05,47727,6,task-okc7,,11723695,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x864,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,20,29,1,fixation,fixation,fixation,499.17699999999604,,,,,0,1,0,,,,,2,green.study__pics.only,photo.png,zebra--photo.png
68,1617884890074,08/04/2021 12:28:10,1617884888145,1,08/04/2021 13:28:08,47727,6,task-okc7,,11723695,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x864,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,20,29,2,study_stim,Zone1,response_button_image,2524.725000374019,,,photo.png,1,1,0,0,,,,,2,green.study__pics.only,photo.png,zebra--photo.png
