Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,stim,pressed_new
180,1619171619347,23/04/2021 09:53:39,1619171614844,1,23/04/2021 10:53:34,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,133,55,2,RFG,old,response_button_image,630.9500001370907,,,recollection.png,1,0,1,0,,,,,2,yellow.purple.test,lips--photo.png,new.png
181,1619171620041,23/04/2021 09:53:40,1619171615535,1,23/04/2021 10:53:35,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,133,55,3,Fixation,fixation,fixation,499.332000000024,,,,,0,1,0,,,,,2,yellow.purple.test,lips--photo.png,new.png
182,1619171621619,23/04/2021 09:53:41,1619171617114,1,23/04/2021 10:53:37,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,64,56,1,OldNew,new,response_button_image,1540.7099998556077,,,new.png,1,1,0,0,,,,,2,yellow.purple.test,candle--drawing.png,new.png
183,1619171622354,23/04/2021 09:53:42,1619171617818,1,23/04/2021 10:53:37,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,64,56,3,Fixation,fixation,fixation,499.8319999999949,,,,,0,1,0,,,,,2,yellow.purple.test,candle--drawing.png,new.png
184,1619171623870,23/04/2021 09:53:43,1619171619361,1,23/04/2021 10:53:39,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,60,57,1,OldNew,new,response_button_image,1489.2700002528727,,,new.png,1,1,0,0,,,,,2,yellow.purple.test,skunk--drawing.png,new.png
185,1619171624626,23/04/2021 09:53:44,1619171620067,1,23/04/2021 10:53:40,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,60,57,3,Fixation,fixation,fixation,499.65299999999115,,,,,0,1,0,,,,,2,yellow.purple.test,skunk--drawing.png,new.png
186,1619171626010,23/04/2021 09:53:46,1619171621493,1,23/04/2021 10:53:41,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,99,58,1,OldNew,old,response_button_image,1382.0699998177588,,,old.png,1,0,1,0,,,,,2,yellow.purple.test,shoe--photo-word.png,new.png
187,1619171627125,23/04/2021 09:53:47,1619171622482,1,23/04/2021 10:53:42,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,99,58,2,RFG,Zone1,response_button_image,751.4049997553229,,,familiarity.png,1,0,1,0,,,,,2,yellow.purple.test,shoe--photo-word.png,new.png
188,1619171627681,23/04/2021 09:53:47,1619171623184,1,23/04/2021 10:53:43,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,99,58,3,Fixation,fixation,fixation,500.5359999999928,,,,,0,1,0,,,,,2,yellow.purple.test,shoe--photo-word.png,new.png
189,1619171630841,23/04/2021 09:53:50,1619171626319,1,23/04/2021 10:53:46,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,146,59,1,OldNew,old,response_button_image,3091.959999874234,,,old.png,1,0,1,0,,,,,2,yellow.purple.test,penguin--photo.png,new.png
190,1619171631823,23/04/2021 09:53:51,1619171627325,1,23/04/2021 10:53:47,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,146,59,2,RFG,new,response_button_image,781.870000064373,,,guessing.png,1,0,1,0,,,,,2,yellow.purple.test,penguin--photo.png,new.png
191,1619171632580,23/04/2021 09:53:52,1619171628032,1,23/04/2021 10:53:48,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,146,59,3,Fixation,fixation,fixation,498.6700000000128,,,,,0,1,0,,,,,2,yellow.purple.test,penguin--photo.png,new.png
192,1619171634838,23/04/2021 09:53:54,1619171630338,1,23/04/2021 10:53:50,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,23,60,1,OldNew,new,response_button_image,2245.949999894947,,,new.png,1,1,0,0,,,,,2,yellow.purple.test,anchor--drawing-word.png,new.png
193,1619171635588,23/04/2021 09:53:55,1619171631033,1,23/04/2021 10:53:51,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,23,60,3,Fixation,fixation,fixation,500.5320000000065,,,,,0,1,0,,,,,2,yellow.purple.test,anchor--drawing-word.png,new.png
194,1619171637580,23/04/2021 09:53:57,1619171632912,1,23/04/2021 10:53:52,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,144,61,1,OldNew,old,response_button_image,1835.105000063777,,,old.png,1,0,1,0,,,,,2,yellow.purple.test,dress--photo.png,new.png
195,1619171638800,23/04/2021 09:53:58,1619171634299,1,23/04/2021 10:53:54,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,144,61,2,RFG,Zone1,response_button_image,1156.4850001595914,,,familiarity.png,1,0,1,0,,,,,2,yellow.purple.test,dress--photo.png,new.png
196,1619171639511,23/04/2021 09:53:59,1619171634999,1,23/04/2021 10:53:54,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,144,61,3,Fixation,fixation,fixation,500.5460000000021,,,,,0,1,0,,,,,2,yellow.purple.test,dress--photo.png,new.png
197,1619171644118,23/04/2021 09:54:04,1619171639616,1,23/04/2021 10:53:59,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,117,62,1,OldNew,old,response_button_image,4563.630000222474,,,old.png,1,0,1,0,,,,,2,yellow.purple.test,leaf--drawing.png,new.png
198,1619171644963,23/04/2021 09:54:04,1619171640458,1,23/04/2021 10:54:00,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,117,62,2,RFG,old,response_button_image,609.3450002372265,,,recollection.png,1,0,1,0,,,,,2,yellow.purple.test,leaf--drawing.png,new.png
199,1619171645681,23/04/2021 09:54:05,1619171641166,1,23/04/2021 10:54:01,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,117,62,3,Fixation,fixation,fixation,500.2820000000065,,,,,0,1,0,,,,,2,yellow.purple.test,leaf--drawing.png,new.png
200,1619171647255,23/04/2021 09:54:07,1619171642629,1,23/04/2021 10:54:02,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,121,63,1,OldNew,old,response_button_image,1422.21499979496,,,old.png,1,0,1,0,,,,,2,yellow.purple.test,pepper--drawing.png,new.png
201,1619171647899,23/04/2021 09:54:07,1619171643399,1,23/04/2021 10:54:03,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,121,63,2,RFG,old,response_button_image,535.2549999952316,,,recollection.png,1,0,1,0,,,,,2,yellow.purple.test,pepper--drawing.png,new.png
202,1619171648603,23/04/2021 09:54:08,1619171644098,1,23/04/2021 10:54:04,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,121,63,3,Fixation,fixation,fixation,500.36900000000605,,,,,0,1,0,,,,,2,yellow.purple.test,pepper--drawing.png,new.png
203,1619171649946,23/04/2021 09:54:09,1619171645445,1,23/04/2021 10:54:05,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,115,64,1,OldNew,new,response_button_image,1297.8499997407198,,,new.png,1,1,0,0,,,,,2,yellow.purple.test,flower--drawing.png,new.png
204,1619171650634,23/04/2021 09:54:10,1619171646132,1,23/04/2021 10:54:06,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,115,64,3,Fixation,fixation,fixation,499.6559999999881,,,,,0,1,0,,,,,2,yellow.purple.test,flower--drawing.png,new.png
205,1619171652853,23/04/2021 09:54:12,1619171648351,1,23/04/2021 10:54:08,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,126,65,1,OldNew,new,response_button_image,2166.6049999184906,,,new.png,1,1,0,0,,,,,2,yellow.purple.test,nose--drawing.png,new.png
206,1619171653556,23/04/2021 09:54:13,1619171649047,1,23/04/2021 10:54:09,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,126,65,3,Fixation,fixation,fixation,500.48399999999674,,,,,0,1,0,,,,,2,yellow.purple.test,nose--drawing.png,new.png
207,1619171654806,23/04/2021 09:54:14,1619171650267,1,23/04/2021 10:54:10,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,38,66,1,OldNew,new,response_button_image,1177.270000334829,,,new.png,1,1,0,0,,,,,2,yellow.purple.test,lobster--photo-word.png,new.png
208,1619171655478,23/04/2021 09:54:15,1619171650964,1,23/04/2021 10:54:10,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,38,66,3,Fixation,fixation,fixation,499.9189999999944,,,,,0,1,0,,,,,2,yellow.purple.test,lobster--photo-word.png,new.png
209,1619171657903,23/04/2021 09:54:17,1619171653272,1,23/04/2021 10:54:13,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,31,67,1,OldNew,new,response_button_image,2268.334999680519,,,new.png,1,1,0,0,,,,,2,yellow.purple.test,rabbit--drawing-word.png,new.png
210,1619171658481,23/04/2021 09:54:18,1619171653980,1,23/04/2021 10:54:13,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,31,67,3,Fixation,fixation,fixation,499.9120000000112,,,,,0,1,0,,,,,2,yellow.purple.test,rabbit--drawing-word.png,new.png
211,1619171660248,23/04/2021 09:54:20,1619171655733,1,23/04/2021 10:54:15,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,51,68,1,OldNew,new,response_button_image,1711.864999961108,,,new.png,1,1,0,0,,,,,2,yellow.purple.test,door--drawing.png,new.png
212,1619171660944,23/04/2021 09:54:20,1619171656430,1,23/04/2021 10:54:16,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,51,68,3,Fixation,fixation,fixation,499.35800000000745,,,,,0,1,0,,,,,2,yellow.purple.test,door--drawing.png,new.png
213,1619171662460,23/04/2021 09:54:22,1619171657960,1,23/04/2021 10:54:17,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,56,69,1,OldNew,new,response_button_image,1489.595000166446,,,new.png,1,1,0,0,,,,,2,yellow.purple.test,peach--drawing.png,new.png
214,1619171663185,23/04/2021 09:54:23,1619171658664,1,23/04/2021 10:54:18,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,56,69,3,Fixation,fixation,fixation,500.34599999999045,,,,,0,1,0,,,,,2,yellow.purple.test,peach--drawing.png,new.png
215,1619171664729,23/04/2021 09:54:24,1619171660218,1,23/04/2021 10:54:20,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,113,70,1,OldNew,old,response_button_image,1511.8599999696016,,,old.png,1,0,1,0,,,,,2,yellow.purple.test,cherry--photo-word.png,new.png
216,1619171665980,23/04/2021 09:54:25,1619171661468,1,23/04/2021 10:54:21,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,113,70,2,RFG,old,response_button_image,1019.6549999527633,,,recollection.png,1,0,1,0,,,,,2,yellow.purple.test,cherry--photo-word.png,new.png
217,1619171666810,23/04/2021 09:54:26,1619171662162,1,23/04/2021 10:54:22,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,113,70,3,Fixation,fixation,fixation,499.3879999999772,,,,,0,1,0,,,,,2,yellow.purple.test,cherry--photo-word.png,new.png
218,1619171668105,23/04/2021 09:54:28,1619171663601,1,23/04/2021 10:54:23,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,41,71,1,OldNew,new,response_button_image,1400.7250000722706,,,new.png,1,1,0,0,,,,,2,yellow.purple.test,ladder--photo-word.png,new.png
219,1619171668800,23/04/2021 09:54:28,1619171664295,1,23/04/2021 10:54:24,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,41,71,3,Fixation,fixation,fixation,500.2140000000363,,,,,0,1,0,,,,,2,yellow.purple.test,ladder--photo-word.png,new.png
220,1619171669823,23/04/2021 09:54:29,1619171665288,1,23/04/2021 10:54:25,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,28,72,1,OldNew,new,response_button_image,955.4150002077222,,,new.png,1,1,0,0,,,,,2,yellow.purple.test,basket--drawing-word.png,new.png
221,1619171670526,23/04/2021 09:54:30,1619171665994,1,23/04/2021 10:54:25,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,28,72,3,Fixation,fixation,fixation,500.0009999999893,,,,,0,1,0,,,,,2,yellow.purple.test,basket--drawing-word.png,new.png
222,1619171671401,23/04/2021 09:54:31,1619171666875,1,23/04/2021 10:54:26,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,32,73,1,OldNew,new,response_button_image,841.0600000061095,,,new.png,1,1,0,0,,,,,2,yellow.purple.test,button--drawing-word.png,new.png
223,1619171672104,23/04/2021 09:54:32,1619171667580,1,23/04/2021 10:54:27,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,32,73,3,Fixation,fixation,fixation,499.2980000000098,,,,,0,1,0,,,,,2,yellow.purple.test,button--drawing-word.png,new.png
224,1619171673817,23/04/2021 09:54:33,1619171669317,1,23/04/2021 10:54:29,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,105,74,1,OldNew,old,response_button_image,1690.3450000099838,,,old.png,1,0,1,0,,,,,2,yellow.purple.test,snowman--photo-word.png,new.png
225,1619171674635,23/04/2021 09:54:34,1619171670138,1,23/04/2021 10:54:30,47727,10,task-tmr7,,12130229,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Yellow.Purple Test,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,yellow.purple__test,yellow.purple__test,105,74,2,RFG,old,response_button_image,592.0199998654425,,,recollection.png,1,0,1,0,,,,,2,yellow.purple.test,snowman--photo-word.png,new.png
