Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,question,ShowProgressBar,ans1,ans2,ans3,ans4,correct,total,incorrect,Formatted-answer
18,1618859138273,19/04/2021 19:05:38,1618858791870,1,19/04/2021 19:59:51,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,9,6,1,Questions,buttonA,response_button_text,1541.109999641776,,,20,1,1,0,0,,,,,1,MathQ,20,<h4>5 x 4 =</h4>,1,20,15,25,16,correct_1,total_1,incorrect_1,<h4>20</h4>
19,1618859139266,19/04/2021 19:05:39,1618858792869,1,19/04/2021 19:59:52,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,9,6,3,Correct,Zone7,timelimit_screen,1000.7810000000027,,,,,0,1,0,,,1,,1,MathQ,20,<h4>5 x 4 =</h4>,1,20,15,25,16,correct_1,total_1,incorrect_1,<h4>20</h4>
20,1618859139453,19/04/2021 19:05:39,1618858792885,1,19/04/2021 19:59:52,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,9,6,4,Blank,Zone1,timelimit_screen,16.682999999997264,,,,,0,1,0,,,1,,1,MathQ,20,<h4>5 x 4 =</h4>,1,20,15,25,16,correct_1,total_1,incorrect_1,<h4>20</h4>
21,1618859142998,19/04/2021 19:05:42,1618858796593,1,19/04/2021 19:59:56,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,12,7,1,Questions,buttonB,response_button_text,3659.064999781549,,,21,1,0,1,0,,,,,1,MathQ,27,<h4>9 x 3 =</h4>,1,30,21,27,28,correct_1,total_1,incorrect_1,<h4>27</h4>
22,1618859144063,19/04/2021 19:05:44,1618858797585,1,19/04/2021 19:59:57,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,12,7,2,Incorrect,Zone7,timelimit_screen,1000.4909999999982,,,,,0,1,0,,,1,,1,MathQ,27,<h4>9 x 3 =</h4>,1,30,21,27,28,correct_1,total_1,incorrect_1,<h4>27</h4>
23,1618859144170,19/04/2021 19:05:44,1618858797602,1,19/04/2021 19:59:57,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,12,7,4,Blank,Zone1,timelimit_screen,16.683000000000902,,,,,0,1,0,,,1,,1,MathQ,27,<h4>9 x 3 =</h4>,1,30,21,27,28,correct_1,total_1,incorrect_1,<h4>27</h4>
24,1618859145611,19/04/2021 19:05:45,1618858799217,1,19/04/2021 19:59:59,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,20,8,1,Questions,buttonD,response_button_text,1555.455000139773,,,16,1,1,0,0,,,,,1,MathQ,16,<h4>2 x 8 =</h4>,1,20,18,19,16,correct_1,total_1,incorrect_1,<h4>16</h4>
25,1618859146623,19/04/2021 19:05:46,1618858800201,1,19/04/2021 20:00:00,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,20,8,3,Correct,Zone7,timelimit_screen,1000.5110000000022,,,,,0,1,0,,,1,,1,MathQ,16,<h4>2 x 8 =</h4>,1,20,18,19,16,correct_1,total_1,incorrect_1,<h4>16</h4>
26,1618859146689,19/04/2021 19:05:46,1618858800218,1,19/04/2021 20:00:00,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,20,8,4,Blank,Zone1,timelimit_screen,16.682999999997264,,,,,0,1,0,,,1,,1,MathQ,16,<h4>2 x 8 =</h4>,1,20,18,19,16,correct_1,total_1,incorrect_1,<h4>16</h4>
27,1618859148170,19/04/2021 19:05:48,1618858801757,1,19/04/2021 20:00:01,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,10,9,1,Questions,buttonD,response_button_text,1485.0299996323884,,,21,1,1,0,0,,,,,1,MathQ,21,<h4>3 x 7 =</h4>,1,19,24,18,21,correct_1,total_1,incorrect_1,<h4>21</h4>
28,1618859149435,19/04/2021 19:05:49,1618858802752,1,19/04/2021 20:00:02,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,10,9,3,Correct,Zone7,timelimit_screen,1000.7690000000002,,,,,0,1,0,,,1,,1,MathQ,21,<h4>3 x 7 =</h4>,1,19,24,18,21,correct_1,total_1,incorrect_1,<h4>21</h4>
29,1618859149732,19/04/2021 19:05:49,1618858802769,1,19/04/2021 20:00:02,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,10,9,4,Blank,Zone1,timelimit_screen,16.683000000000902,,,,,0,1,0,,,1,,1,MathQ,21,<h4>3 x 7 =</h4>,1,19,24,18,21,correct_1,total_1,incorrect_1,<h4>21</h4>
30,1618859151892,19/04/2021 19:05:51,1618858805485,1,19/04/2021 20:00:05,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,2,10,1,Questions,buttonA,response_button_text,2664.3199999816716,,,18,1,1,0,0,,,,,1,MathQ,18,<h4>3 x 6 =</h4>,1,18,16,17,19,correct_1,total_1,incorrect_1,<h3>18</h3>
31,1618859152902,19/04/2021 19:05:52,1618858806484,1,19/04/2021 20:00:06,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,2,10,3,Correct,Zone7,timelimit_screen,1000.4429999999993,,,,,0,1,0,,,1,,1,MathQ,18,<h4>3 x 6 =</h4>,1,18,16,17,19,correct_1,total_1,incorrect_1,<h3>18</h3>
32,1618859153001,19/04/2021 19:05:53,1618858806502,1,19/04/2021 20:00:06,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,2,10,4,Blank,Zone1,timelimit_screen,16.68300000000454,,,,,0,1,0,,,1,,1,MathQ,18,<h4>3 x 6 =</h4>,1,18,16,17,19,correct_1,total_1,incorrect_1,<h3>18</h3>
33,1618859154201,19/04/2021 19:05:54,1618858807805,1,19/04/2021 20:00:07,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,16,11,1,Questions,buttonB,response_button_text,1244.1650000400841,,,12,1,1,0,0,,,,,1,MathQ,12,<h4>6 x 2 =</h4>,1,14,12,16,18,correct_1,total_1,incorrect_1,<h4>12</h4>
34,1618859155201,19/04/2021 19:05:55,1618858808801,1,19/04/2021 20:00:08,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,16,11,3,Correct,Zone7,timelimit_screen,1000.7379999999976,,,,,0,1,0,,,1,,1,MathQ,12,<h4>6 x 2 =</h4>,1,14,12,16,18,correct_1,total_1,incorrect_1,<h4>12</h4>
35,1618859155279,19/04/2021 19:05:55,1618858808819,1,19/04/2021 20:00:08,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,16,11,4,Blank,Zone1,timelimit_screen,16.68300000000454,,,,,0,1,0,,,1,,1,MathQ,12,<h4>6 x 2 =</h4>,1,14,12,16,18,correct_1,total_1,incorrect_1,<h4>12</h4>
36,1618859157050,19/04/2021 19:05:57,1618858810605,1,19/04/2021 20:00:10,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,19,12,1,Questions,buttonB,response_button_text,1727.845000103116,,,30,1,1,0,0,,,,,1,MathQ,30,<h4>6 x 5 =</h4>,1,25,30,35,40,correct_1,total_1,incorrect_1,<h4>30</h4>
37,1618859158012,19/04/2021 19:05:58,1618858811602,1,19/04/2021 20:00:11,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,19,12,3,Correct,Zone7,timelimit_screen,1000.7680000000037,,,,,0,1,0,,,1,,1,MathQ,30,<h4>6 x 5 =</h4>,1,25,30,35,40,correct_1,total_1,incorrect_1,<h4>30</h4>
38,1618859158065,19/04/2021 19:05:58,1618858811618,1,19/04/2021 20:00:11,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,19,12,4,Blank,Zone1,timelimit_screen,16.682999999997264,,,,,0,1,0,,,1,,1,MathQ,30,<h4>6 x 5 =</h4>,1,25,30,35,40,correct_1,total_1,incorrect_1,<h4>30</h4>
39,1618859159332,19/04/2021 19:05:59,1618858812817,1,19/04/2021 20:00:12,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,3,13,1,Questions,buttonB,response_button_text,1163.4300001896918,,,18,1,1,0,0,,,,,1,MathQ,18,<h4>2 x 9 = </h4>,1,21,18,16,19,correct_1,total_1,incorrect_1,<h4>18</h4>
40,1618859160270,19/04/2021 19:06:00,1618858813818,1,19/04/2021 20:00:13,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,3,13,3,Correct,Zone7,timelimit_screen,1000.6959999999963,,,,,0,1,0,,,1,,1,MathQ,18,<h4>2 x 9 = </h4>,1,21,18,16,19,correct_1,total_1,incorrect_1,<h4>18</h4>
41,1618859160390,19/04/2021 19:06:00,1618858813835,1,19/04/2021 20:00:13,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,3,13,4,Blank,Zone1,timelimit_screen,16.68300000000454,,,,,0,1,0,,,1,,1,MathQ,18,<h4>2 x 9 = </h4>,1,21,18,16,19,correct_1,total_1,incorrect_1,<h4>18</h4>
42,1618859161411,19/04/2021 19:06:01,1618858815001,1,19/04/2021 20:00:15,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,6,14,1,Questions,buttonA,response_button_text,1115.4900002293289,,,15,1,1,0,0,,,,,1,MathQ,15,<h4>5 x 3 =</h4>,1,15,20,21,10,correct_1,total_1,incorrect_1,<h4>15</h4>
43,1618859162399,19/04/2021 19:06:02,1618858816002,1,19/04/2021 20:00:16,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,6,14,3,Correct,Zone7,timelimit_screen,1000.6779999999999,,,,,0,1,0,,,1,,1,MathQ,15,<h4>5 x 3 =</h4>,1,15,20,21,10,correct_1,total_1,incorrect_1,<h4>15</h4>
44,1618859162477,19/04/2021 19:06:02,1618858816018,1,19/04/2021 20:00:16,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,6,14,4,Blank,Zone1,timelimit_screen,16.682999999997264,,,,,0,1,0,,,1,,1,MathQ,15,<h4>5 x 3 =</h4>,1,15,20,21,10,correct_1,total_1,incorrect_1,<h4>15</h4>
45,1618859164696,19/04/2021 19:06:04,1618858818289,1,19/04/2021 20:00:18,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,14,15,1,Questions,buttonD,response_button_text,2211.5249997004867,,,36,1,1,0,0,,,,,1,MathQ,36,<h4>9 x 4 =</h4>,1,38,42,27,36,correct_1,total_1,incorrect_1,<h4>36</h4>
46,1618859165782,19/04/2021 19:06:05,1618858819284,1,19/04/2021 20:00:19,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,14,15,3,Correct,Zone7,timelimit_screen,1000.3669999999984,,,,,0,1,0,,,1,,1,MathQ,36,<h4>9 x 4 =</h4>,1,38,42,27,36,correct_1,total_1,incorrect_1,<h4>36</h4>
47,1618859165892,19/04/2021 19:06:05,1618858819302,1,19/04/2021 20:00:19,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,14,15,4,Blank,Zone1,timelimit_screen,16.682999999997264,,,,,0,1,0,,,1,,1,MathQ,36,<h4>9 x 4 =</h4>,1,38,42,27,36,correct_1,total_1,incorrect_1,<h4>36</h4>
48,1618859170469,19/04/2021 19:06:10,1618858824065,1,19/04/2021 20:00:24,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,17,16,1,Questions,buttonD,response_button_text,4713.624999858439,,,28,1,1,0,0,,,,,1,MathQ,28,<h4>7 x 4 = </h4>,1,27,29,30,28,correct_1,total_1,incorrect_1,<h4>28</h4>
49,1618859171454,19/04/2021 19:06:11,1618858825051,1,19/04/2021 20:00:25,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,17,16,3,Correct,Zone7,timelimit_screen,1000.6829999999973,,,,,0,1,0,,,1,,1,MathQ,28,<h4>7 x 4 = </h4>,1,27,29,30,28,correct_1,total_1,incorrect_1,<h4>28</h4>
50,1618859171511,19/04/2021 19:06:11,1618858825068,1,19/04/2021 20:00:25,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,17,16,4,Blank,Zone1,timelimit_screen,16.682999999997264,,,,,0,1,0,,,1,,1,MathQ,28,<h4>7 x 4 = </h4>,1,27,29,30,28,correct_1,total_1,incorrect_1,<h4>28</h4>
51,1618859172996,19/04/2021 19:06:12,1618858826593,1,19/04/2021 20:00:26,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,4,17,1,Questions,buttonC,response_button_text,1491.355000063777,,,16,1,1,0,0,,,,,1,MathQ,16,<h4>4 x 4 =</h4>,1,12,18,16,20,correct_1,total_1,incorrect_1,<h4>16</h4>
52,1618859174050,19/04/2021 19:06:14,1618858827584,1,19/04/2021 20:00:27,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,4,17,3,Correct,Zone7,timelimit_screen,1000.7950000000055,,,,,0,1,0,,,1,,1,MathQ,16,<h4>4 x 4 =</h4>,1,12,18,16,20,correct_1,total_1,incorrect_1,<h4>16</h4>
53,1618859174106,19/04/2021 19:06:14,1618858827601,1,19/04/2021 20:00:27,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,4,17,4,Blank,Zone1,timelimit_screen,16.682999999997264,,,,,0,1,0,,,1,,1,MathQ,16,<h4>4 x 4 =</h4>,1,12,18,16,20,correct_1,total_1,incorrect_1,<h4>16</h4>
54,1618859176396,19/04/2021 19:06:16,1618858829993,1,19/04/2021 20:00:29,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,18,18,1,Questions,buttonC,response_button_text,2352.760000154376,,,24,1,1,0,0,,,,,1,MathQ,24,<h4>8 x 3 =</h4>,1,22,26,24,23,correct_1,total_1,incorrect_1,<h4>24</h4>
55,1618859177381,19/04/2021 19:06:17,1618858830985,1,19/04/2021 20:00:30,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,18,18,3,Correct,Zone7,timelimit_screen,1000.6900000000023,,,,,0,1,0,,,1,,1,MathQ,24,<h4>8 x 3 =</h4>,1,22,26,24,23,correct_1,total_1,incorrect_1,<h4>24</h4>
56,1618859177443,19/04/2021 19:06:17,1618858831003,1,19/04/2021 20:00:31,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,18,18,4,Blank,Zone1,timelimit_screen,16.682999999997264,,,,,0,1,0,,,1,,1,MathQ,24,<h4>8 x 3 =</h4>,1,22,26,24,23,correct_1,total_1,incorrect_1,<h4>24</h4>
57,1618859178616,19/04/2021 19:06:18,1618858832217,1,19/04/2021 20:00:32,47727,7,task-y5ql,,12022601,13914,3636803,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x1080,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,7,19,1,Questions,buttonB,response_button_text,1177.254999987781,,,49,1,1,0,0,,,,,1,MathQ,49,<h4>7 x 7 = </h4>,1,56,49,42,47,correct_1,total_1,incorrect_1,<h4>49</h4>
