Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Randomise questionnaire elements?,Question Key,Response
3,1601378079141,29/09/2020 11:14:39,1601378078854,1,29/09/2020 12:14:38,10169,131,questionnaire-cnfv,,6999188,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1349x635,Test_Checkpoint,Z. Debrief,13,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,END QUESTIONNAIRE,34195
1,1601378071873,29/09/2020 11:14:31,1601378072025,1,29/09/2020 12:14:32,10169,131,questionnaire-cnfv,,6999212,5f68b388639cf2015e259207,2021068,,complete,,5f73134c0faec203290011e3,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1200,1920x1048,Test_Checkpoint,Z. Debrief,13,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601378112192,29/09/2020 11:15:12,1601378112360,1,29/09/2020 12:15:12,10169,131,questionnaire-cnfv,,6999212,5f68b388639cf2015e259207,2021068,,complete,,5f73134c0faec203290011e3,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1200,1903x1048,Test_Checkpoint,Z. Debrief,13,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,debrief_comments,"None, was very interesting."
3,1601378112239,29/09/2020 11:15:12,1601378112362,1,29/09/2020 12:15:12,10169,131,questionnaire-cnfv,,6999212,5f68b388639cf2015e259207,2021068,,complete,,5f73134c0faec203290011e3,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1200,1903x1048,Test_Checkpoint,Z. Debrief,13,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,END QUESTIONNAIRE,40337
1,1601378080710,29/09/2020 11:14:40,1601378079159,1,29/09/2020 12:14:39,10169,131,questionnaire-cnfv,,6999222,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,Test_Checkpoint,Z. Debrief,13,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601378090382,29/09/2020 11:14:50,1601378088901,1,29/09/2020 12:14:48,10169,131,questionnaire-cnfv,,6999222,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1903x969,Test_Checkpoint,Z. Debrief,13,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,debrief_comments,N/A
3,1601378090444,29/09/2020 11:14:50,1601378088903,1,29/09/2020 12:14:48,10169,131,questionnaire-cnfv,,6999222,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1903x969,Test_Checkpoint,Z. Debrief,13,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,END QUESTIONNAIRE,9744
1,1601378154206,29/09/2020 11:15:54,1601378155859,1,29/09/2020 12:15:55,10169,131,questionnaire-cnfv,,6999265,5f709c84b22a0066f404f56f,2021074,,complete,,5f73134c43378e04301db2ae,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x754,Test_Checkpoint,Z. Debrief,13,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601378266501,29/09/2020 11:17:46,1601378268190,1,29/09/2020 12:17:48,10169,131,questionnaire-cnfv,,6999265,5f709c84b22a0066f404f56f,2021074,,complete,,5f73134c43378e04301db2ae,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1519x754,Test_Checkpoint,Z. Debrief,13,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,debrief_comments,"Some things were cultural, e.g. the plug was American but I'm British so I definitely knew I hadn't seen it before.

The hardest were things that didn't stand out, e.g. the toaster. I has some toast just before I started this test so was I remembering my toaster or had I also been shown a picture of a toaster?"
3,1601378266610,29/09/2020 11:17:46,1601378268192,1,29/09/2020 12:17:48,10169,131,questionnaire-cnfv,,6999265,5f709c84b22a0066f404f56f,2021074,,complete,,5f73134c43378e04301db2ae,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1519x754,Test_Checkpoint,Z. Debrief,13,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,END QUESTIONNAIRE,112333
