Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Randomise questionnaire elements?,Question Key,Response
1,1601548949811,01/10/2020 10:42:29,1601548947540,1,01/10/2020 11:42:27,10169,131,questionnaire-3uxy,,7031113,5c16ba53d47b0000014a912b,2033387,,complete,,5f75afc8469d262413b8c5be,computer,Desktop or Laptop,Windows 7,Chrome 85.0.4183.121,1366x768,1366x657,Test_Checkpoint,G-1. RFG__Ins__GREY,21,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601549115599,01/10/2020 10:45:15,1601549112124,1,01/10/2020 11:45:12,10169,131,questionnaire-3uxy,,7031113,5c16ba53d47b0000014a912b,2033387,,complete,,5f75afc8469d262413b8c5be,computer,Desktop or Laptop,Windows 7,Chrome 85.0.4183.121,1366x768,1366x657,Test_Checkpoint,G-1. RFG__Ins__GREY,21,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,END QUESTIONNAIRE,164584
1,1601549087342,01/10/2020 10:44:47,1601549087257,1,01/10/2020 11:44:47,10169,131,questionnaire-3uxy,,7031162,5979e6e2d573480001404613,2033447,,complete,,5f75af2aa7cffe233988b03a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1280x610,Test_Checkpoint,G-1. RFG__Ins__GREY,21,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601549129541,01/10/2020 10:45:29,1601549129528,1,01/10/2020 11:45:29,10169,131,questionnaire-3uxy,,7031162,5979e6e2d573480001404613,2033447,,complete,,5f75af2aa7cffe233988b03a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1280x610,Test_Checkpoint,G-1. RFG__Ins__GREY,21,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,END QUESTIONNAIRE,42272
1,1601549099434,01/10/2020 10:44:59,1601549169217,1,01/10/2020 11:46:09,10169,131,questionnaire-3uxy,,7031168,5dea48ec5b5613164248c9bc,2033449,,complete,,5f75b1e4b8f044242fb280c8,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 84.0.4147.125,1280x800,1280x627,Test_Checkpoint,G-1. RFG__Ins__GREY,21,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601549133345,01/10/2020 10:45:33,1601549203135,1,01/10/2020 11:46:43,10169,131,questionnaire-3uxy,,7031168,5dea48ec5b5613164248c9bc,2033449,,complete,,5f75b1e4b8f044242fb280c8,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 84.0.4147.125,1280x800,1280x627,Test_Checkpoint,G-1. RFG__Ins__GREY,21,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,END QUESTIONNAIRE,33919
1,1601549184943,01/10/2020 10:46:24,1601549184833,1,01/10/2020 11:46:24,10169,131,questionnaire-3uxy,,7031213,5cd6ff33b3ea230019f83ff5,2033448,,complete,,5f75b1e0b07416246e5e2314,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,Test_Checkpoint,G-1. RFG__Ins__GREY,21,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601549229414,01/10/2020 10:47:09,1601549229338,1,01/10/2020 11:47:09,10169,131,questionnaire-3uxy,,7031213,5cd6ff33b3ea230019f83ff5,2033448,,complete,,5f75b1e0b07416246e5e2314,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,Test_Checkpoint,G-1. RFG__Ins__GREY,21,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,END QUESTIONNAIRE,44505
1,1601549369869,01/10/2020 10:49:29,1601549365122,1,01/10/2020 11:49:25,10169,131,questionnaire-3uxy,,7031287,5f5bafdda5372011bbb99996,2033450,,complete,,5f75b1a6267fa924274944d4,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1745x881,Test_Checkpoint,G-1. RFG__Ins__GREY,21,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601549439897,01/10/2020 10:50:39,1601549435208,1,01/10/2020 11:50:35,10169,131,questionnaire-3uxy,,7031287,5f5bafdda5372011bbb99996,2033450,,complete,,5f75b1a6267fa924274944d4,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1745x881,Test_Checkpoint,G-1. RFG__Ins__GREY,21,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,END QUESTIONNAIRE,70086
