Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
28,1594826033778,15/07/2020 15:13:53,1594826033422,1,15/07/2020 16:13:53,10169,128,task-qw7d,,6073820,5eb14721851de422a444eb82,1714667,,complete,,5f0f1c7d51372006791730a5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.113,1280x1024,1280x1024,Test_Checkpoint,E-12. Study_6_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,study_6_col_spreadsheet,53,11,2,stim_6_col,buttonA,response_button_image,865.2600001078099,,word.png,1,1,0,0,,,,,2,study_6_col,word.png,word_giraffe.png
29,1594826034700,15/07/2020 15:13:54,1594826034342,1,15/07/2020 16:13:54,10169,128,task-qw7d,,6073820,5eb14721851de422a444eb82,1714667,,complete,,5f0f1c7d51372006791730a5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.113,1280x1024,1280x1024,Test_Checkpoint,E-12. Study_6_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,study_6_col_spreadsheet,10,12,1,fixation,fixation,fixation,499.83699999999953,,,,0,1,0,,,,,2,study_6_col,line-drawing.png,col_line_chain.png
30,1594826036310,15/07/2020 15:13:56,1594826035958,1,15/07/2020 16:13:55,10169,128,task-qw7d,,6073820,5eb14721851de422a444eb82,1714667,,complete,,5f0f1c7d51372006791730a5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.113,1280x1024,1280x1024,Test_Checkpoint,E-12. Study_6_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,study_6_col_spreadsheet,10,12,2,stim_6_col,Zone1,response_button_image,1585.7049999758601,,line-drawing.png,1,1,0,0,,,,,2,study_6_col,line-drawing.png,col_line_chain.png
31,1594826037216,15/07/2020 15:13:57,1594826036875,1,15/07/2020 16:13:56,10169,128,task-qw7d,,6073820,5eb14721851de422a444eb82,1714667,,complete,,5f0f1c7d51372006791730a5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.113,1280x1024,1280x1024,Test_Checkpoint,E-12. Study_6_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,study_6_col_spreadsheet,15,13,1,fixation,fixation,fixation,499.78700000000026,,,,0,1,0,,,,,2,study_6_col,line-drawing.png,col_line_hammer.png
32,1594826038169,15/07/2020 15:13:58,1594826037829,1,15/07/2020 16:13:57,10169,128,task-qw7d,,6073820,5eb14721851de422a444eb82,1714667,,complete,,5f0f1c7d51372006791730a5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.113,1280x1024,1280x1024,Test_Checkpoint,E-12. Study_6_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,study_6_col_spreadsheet,15,13,2,stim_6_col,Zone1,response_button_image,938.3349999552593,,line-drawing.png,1,1,0,0,,,,,2,study_6_col,line-drawing.png,col_line_hammer.png
33,1594826039076,15/07/2020 15:13:59,1594826038741,1,15/07/2020 16:13:58,10169,128,task-qw7d,,6073820,5eb14721851de422a444eb82,1714667,,complete,,5f0f1c7d51372006791730a5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.113,1280x1024,1280x1024,Test_Checkpoint,E-12. Study_6_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,study_6_col_spreadsheet,25,14,1,fixation,fixation,fixation,499.8739999999998,,,,0,1,0,,,,,2,study_6_col,photograph.png,col_photo_doll1.png
34,1594826040076,15/07/2020 15:14:00,1594826039750,1,15/07/2020 16:13:59,10169,128,task-qw7d,,6073820,5eb14721851de422a444eb82,1714667,,complete,,5f0f1c7d51372006791730a5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.113,1280x1024,1280x1024,Test_Checkpoint,E-12. Study_6_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,study_6_col_spreadsheet,25,14,2,stim_6_col,buttonB,response_button_image,981.3699999358505,,photograph.png,1,1,0,0,,,,,2,study_6_col,photograph.png,col_photo_doll1.png
35,1594826041014,15/07/2020 15:14:01,1594826040674,1,15/07/2020 16:14:00,10169,128,task-qw7d,,6073820,5eb14721851de422a444eb82,1714667,,complete,,5f0f1c7d51372006791730a5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.113,1280x1024,1280x1024,Test_Checkpoint,E-12. Study_6_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,study_6_col_spreadsheet,17,15,1,fixation,fixation,fixation,499.82600000000093,,,,0,1,0,,,,,2,study_6_col,line-drawing.png,col_line_house.png
36,1594826041920,15/07/2020 15:14:01,1594826041494,1,15/07/2020 16:14:01,10169,128,task-qw7d,,6073820,5eb14721851de422a444eb82,1714667,,complete,,5f0f1c7d51372006791730a5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.113,1280x1024,1280x1024,Test_Checkpoint,E-12. Study_6_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,study_6_col_spreadsheet,17,15,2,stim_6_col,Zone1,response_button_image,786.6899999789894,,line-drawing.png,1,1,0,0,,,,,2,study_6_col,line-drawing.png,col_line_house.png
37,1594826042748,15/07/2020 15:14:02,1594826042406,1,15/07/2020 16:14:02,10169,128,task-qw7d,,6073820,5eb14721851de422a444eb82,1714667,,complete,,5f0f1c7d51372006791730a5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.113,1280x1024,1280x1024,Test_Checkpoint,E-12. Study_6_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,study_6_col_spreadsheet,62,16,1,fixation,fixation,fixation,499.86299999999756,,,,0,1,0,,,,,2,study_6_col,word.png,word_peanut.png
38,1594826043639,15/07/2020 15:14:03,1594826043270,1,15/07/2020 16:14:03,10169,128,task-qw7d,,6073820,5eb14721851de422a444eb82,1714667,,complete,,5f0f1c7d51372006791730a5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.113,1280x1024,1280x1024,Test_Checkpoint,E-12. Study_6_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,study_6_col_spreadsheet,62,16,2,stim_6_col,buttonA,response_button_image,832.9500000691041,,word.png,1,1,0,0,,,,,2,study_6_col,word.png,word_peanut.png
39,1594826044529,15/07/2020 15:14:04,1594826044189,1,15/07/2020 16:14:04,10169,128,task-qw7d,,6073820,5eb14721851de422a444eb82,1714667,,complete,,5f0f1c7d51372006791730a5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.113,1280x1024,1280x1024,Test_Checkpoint,E-12. Study_6_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,study_6_col_spreadsheet,11,17,1,fixation,fixation,fixation,499.84999999999854,,,,0,1,0,,,,,2,study_6_col,line-drawing.png,col_line_corn.png
40,1594826045451,15/07/2020 15:14:05,1594826045110,1,15/07/2020 16:14:05,10169,128,task-qw7d,,6073820,5eb14721851de422a444eb82,1714667,,complete,,5f0f1c7d51372006791730a5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.113,1280x1024,1280x1024,Test_Checkpoint,E-12. Study_6_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,study_6_col_spreadsheet,11,17,2,stim_6_col,Zone1,response_button_image,888.9150000177324,,line-drawing.png,1,1,0,0,,,,,2,study_6_col,line-drawing.png,col_line_corn.png
41,1594826046404,15/07/2020 15:14:06,1594826046022,1,15/07/2020 16:14:06,10169,128,task-qw7d,,6073820,5eb14721851de422a444eb82,1714667,,complete,,5f0f1c7d51372006791730a5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.113,1280x1024,1280x1024,Test_Checkpoint,E-12. Study_6_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,study_6_col_spreadsheet,60,18,1,fixation,fixation,fixation,499.82500000000437,,,,0,1,0,,,,,2,study_6_col,word.png,word_monkey.png
42,1594826047139,15/07/2020 15:14:07,1594826046798,1,15/07/2020 16:14:06,10169,128,task-qw7d,,6073820,5eb14721851de422a444eb82,1714667,,complete,,5f0f1c7d51372006791730a5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.113,1280x1024,1280x1024,Test_Checkpoint,E-12. Study_6_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,study_6_col_spreadsheet,60,18,2,stim_6_col,buttonA,response_button_image,747.5900000426918,,word.png,1,1,0,0,,,,,2,study_6_col,word.png,word_monkey.png
43,1594826048061,15/07/2020 15:14:08,1594826047720,1,15/07/2020 16:14:07,10169,128,task-qw7d,,6073820,5eb14721851de422a444eb82,1714667,,complete,,5f0f1c7d51372006791730a5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.113,1280x1024,1280x1024,Test_Checkpoint,E-12. Study_6_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,study_6_col_spreadsheet,55,19,1,fixation,fixation,fixation,499.8880000000063,,,,0,1,0,,,,,2,study_6_col,word.png,word_guitar.png
44,1594826048826,15/07/2020 15:14:08,1594826048486,1,15/07/2020 16:14:08,10169,128,task-qw7d,,6073820,5eb14721851de422a444eb82,1714667,,complete,,5f0f1c7d51372006791730a5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.113,1280x1024,1280x1024,Test_Checkpoint,E-12. Study_6_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,study_6_col_spreadsheet,55,19,2,stim_6_col,buttonA,response_button_image,743.4499999508262,,word.png,1,1,0,0,,,,,2,study_6_col,word.png,word_guitar.png
