Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,question,ShowProgressBar,ans1,ans2,ans3,ans4,correct,total,incorrect,Formatted-answer
29,1601548759117,01/10/2020 10:39:19,1601548763009,10,01/10/2020 20:39:23,10169,131,task-qbcg,,7030997,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,8,9,4,Blank,Zone1,timelimit_screen,16.622000000003027,,,,0,1,0,,,1,,1,MathQ,24,<h4>4 x 6 = </h4>,1,24,20,18,22,correct_1,total_1,incorrect_1,<h4>24</h4>
30,1601548761011,01/10/2020 10:39:21,1601548765301,10,01/10/2020 20:39:25,10169,131,task-qbcg,,7030997,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,19,10,1,Questions,buttonA,response_button_text,2030.1600000821054,,30,1,1,0,0,,,,,1,MathQ,30,<h4>6 x 5 =</h4>,1,30,25,35,40,correct_1,total_1,incorrect_1,<h4>30</h4>
31,1601548761955,01/10/2020 10:39:21,1601548766292,10,01/10/2020 20:39:26,10169,131,task-qbcg,,7030997,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,19,10,3,Correct,Zone7,timelimit_screen,1000.0770000000048,,,,0,1,0,,,1,,1,MathQ,30,<h4>6 x 5 =</h4>,1,30,25,35,40,correct_1,total_1,incorrect_1,<h4>30</h4>
32,1601548762408,01/10/2020 10:39:22,1601548766324,10,01/10/2020 20:39:26,10169,131,task-qbcg,,7030997,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,19,10,4,Blank,Zone1,timelimit_screen,16.54899999999907,,,,0,1,0,,,1,,1,MathQ,30,<h4>6 x 5 =</h4>,1,30,25,35,40,correct_1,total_1,incorrect_1,<h4>30</h4>
33,1601548763720,01/10/2020 10:39:23,1601548768101,10,01/10/2020 20:39:28,10169,131,task-qbcg,,7030997,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,2,11,1,Questions,buttonA,response_button_text,1516.2250001449138,,18,1,1,0,0,,,,,1,MathQ,18,<h4>3 x 6 =</h4>,1,18,16,17,19,correct_1,total_1,incorrect_1,<h3>18</h3>
34,1601548764788,01/10/2020 10:39:24,1601548769092,10,01/10/2020 20:39:29,10169,131,task-qbcg,,7030997,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,2,11,3,Correct,Zone7,timelimit_screen,1000.0750000000044,,,,0,1,0,,,1,,1,MathQ,18,<h4>3 x 6 =</h4>,1,18,16,17,19,correct_1,total_1,incorrect_1,<h3>18</h3>
35,1601548765397,01/10/2020 10:39:25,1601548769125,10,01/10/2020 20:39:29,10169,131,task-qbcg,,7030997,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,2,11,4,Blank,Zone1,timelimit_screen,16.606999999996333,,,,0,1,0,,,1,,1,MathQ,18,<h4>3 x 6 =</h4>,1,18,16,17,19,correct_1,total_1,incorrect_1,<h3>18</h3>
36,1601548767685,01/10/2020 10:39:27,1601548771989,10,01/10/2020 20:39:31,10169,131,task-qbcg,,7030997,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,15,12,1,Questions,buttonA,response_button_text,2586.1600001808256,,32,1,1,0,0,,,,,1,MathQ,32,<h4>4 x 8 =</h4>,1,32,36,24,28,correct_1,total_1,incorrect_1,<h4>32</h4>
37,1601548768685,01/10/2020 10:39:28,1601548772975,10,01/10/2020 20:39:32,10169,131,task-qbcg,,7030997,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,15,12,3,Correct,Zone7,timelimit_screen,999.9780000000028,,,,0,1,0,,,1,,1,MathQ,32,<h4>4 x 8 =</h4>,1,32,36,24,28,correct_1,total_1,incorrect_1,<h4>32</h4>
38,1601548769560,01/10/2020 10:39:29,1601548773001,10,01/10/2020 20:39:33,10169,131,task-qbcg,,7030997,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,15,12,4,Blank,Zone1,timelimit_screen,16.661000000000058,,,,0,1,0,,,1,,1,MathQ,32,<h4>4 x 8 =</h4>,1,32,36,24,28,correct_1,total_1,incorrect_1,<h4>32</h4>
39,1601548770360,01/10/2020 10:39:30,1601548774753,10,01/10/2020 20:39:34,10169,131,task-qbcg,,7030997,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,5,13,1,Questions,buttonA,response_button_text,1502.4500000290573,,40,1,1,0,0,,,,,1,MathQ,40,<h4>8 x 5 =</h4>,1,40,45,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
40,1601548772289,01/10/2020 10:39:32,1601548775742,10,01/10/2020 20:39:35,10169,131,task-qbcg,,7030997,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,5,13,3,Correct,Zone7,timelimit_screen,1000.0659999999989,,,,0,1,0,,,1,,1,MathQ,40,<h4>8 x 5 =</h4>,1,40,45,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
41,1601548773039,01/10/2020 10:39:33,1601548775774,10,01/10/2020 20:39:35,10169,131,task-qbcg,,7030997,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,5,13,4,Blank,Zone1,timelimit_screen,16.59100000000035,,,,0,1,0,,,1,,1,MathQ,40,<h4>8 x 5 =</h4>,1,40,45,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
42,1601548773602,01/10/2020 10:39:33,1601548777381,10,01/10/2020 20:39:37,10169,131,task-qbcg,,7030997,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,9,14,1,Questions,buttonA,response_button_text,1367.0000000856817,,20,1,1,0,0,,,,,1,MathQ,20,<h4>5 x 4 =</h4>,1,20,15,25,16,correct_1,total_1,incorrect_1,<h4>20</h4>
43,1601548774388,01/10/2020 10:39:34,1601548778375,10,01/10/2020 20:39:38,10169,131,task-qbcg,,7030997,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,9,14,3,Correct,Zone7,timelimit_screen,999.9939999999988,,,,0,1,0,,,1,,1,MathQ,20,<h4>5 x 4 =</h4>,1,20,15,25,16,correct_1,total_1,incorrect_1,<h4>20</h4>
44,1601548774388,01/10/2020 10:39:34,1601548778398,10,01/10/2020 20:39:38,10169,131,task-qbcg,,7030997,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,9,14,4,Blank,Zone1,timelimit_screen,16.665000000000873,,,,0,1,0,,,1,,1,MathQ,20,<h4>5 x 4 =</h4>,1,20,15,25,16,correct_1,total_1,incorrect_1,<h4>20</h4>
45,1601548775888,01/10/2020 10:39:35,1601548780237,10,01/10/2020 20:39:40,10169,131,task-qbcg,,7030997,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,17,15,1,Questions,buttonA,response_button_text,1574.3100000545382,,28,1,1,0,0,,,,,1,MathQ,28,<h4>7 x 4 = </h4>,1,28,29,30,27,correct_1,total_1,incorrect_1,<h4>28</h4>
46,1601548776907,01/10/2020 10:39:36,1601548781225,10,01/10/2020 20:39:41,10169,131,task-qbcg,,7030997,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,17,15,3,Correct,Zone7,timelimit_screen,1000.1039999999994,,,,0,1,0,,,1,,1,MathQ,28,<h4>7 x 4 = </h4>,1,28,29,30,27,correct_1,total_1,incorrect_1,<h4>28</h4>
47,1601548777642,01/10/2020 10:39:37,1601548781253,10,01/10/2020 20:39:41,10169,131,task-qbcg,,7030997,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,17,15,4,Blank,Zone1,timelimit_screen,16.66599999999744,,,,0,1,0,,,1,,1,MathQ,28,<h4>7 x 4 = </h4>,1,28,29,30,27,correct_1,total_1,incorrect_1,<h4>28</h4>
48,1601548778533,01/10/2020 10:39:38,1601548782872,10,01/10/2020 20:39:42,10169,131,task-qbcg,,7030997,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,6,16,1,Questions,buttonA,response_button_text,1378.580000018701,,15,1,1,0,0,,,,,1,MathQ,15,<h4>5 x 3 =</h4>,1,15,20,21,10,correct_1,total_1,incorrect_1,<h4>15</h4>
49,1601548779671,01/10/2020 10:39:39,1601548783857,10,01/10/2020 20:39:43,10169,131,task-qbcg,,7030997,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,6,16,3,Correct,Zone7,timelimit_screen,999.8170000000027,,,,0,1,0,,,1,,1,MathQ,15,<h4>5 x 3 =</h4>,1,15,20,21,10,correct_1,total_1,incorrect_1,<h4>15</h4>
50,1601548780281,01/10/2020 10:39:40,1601548783883,10,01/10/2020 20:39:43,10169,131,task-qbcg,,7030997,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,6,16,4,Blank,Zone1,timelimit_screen,16.67899999999645,,,,0,1,0,,,1,,1,MathQ,15,<h4>5 x 3 =</h4>,1,15,20,21,10,correct_1,total_1,incorrect_1,<h4>15</h4>
51,1601548781437,01/10/2020 10:39:41,1601548785791,10,01/10/2020 20:39:45,10169,131,task-qbcg,,7030997,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,18,17,1,Questions,buttonA,response_button_text,1654.9599999561906,,24,1,1,0,0,,,,,1,MathQ,24,<h4>8 x 3 =</h4>,1,24,26,22,23,correct_1,total_1,incorrect_1,<h4>24</h4>
52,1601548782484,01/10/2020 10:39:42,1601548786789,10,01/10/2020 20:39:46,10169,131,task-qbcg,,7030997,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,18,17,3,Correct,Zone7,timelimit_screen,999.8600000000006,,,,0,1,0,,,1,,1,MathQ,24,<h4>8 x 3 =</h4>,1,24,26,22,23,correct_1,total_1,incorrect_1,<h4>24</h4>
53,1601548783156,01/10/2020 10:39:43,1601548786815,10,01/10/2020 20:39:46,10169,131,task-qbcg,,7030997,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,18,17,4,Blank,Zone1,timelimit_screen,16.68000000000029,,,,0,1,0,,,1,,1,MathQ,24,<h4>8 x 3 =</h4>,1,24,26,22,23,correct_1,total_1,incorrect_1,<h4>24</h4>
54,1601548784318,01/10/2020 10:39:44,1601548788644,10,01/10/2020 20:39:48,10169,131,task-qbcg,,7030997,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,10,18,1,Questions,buttonA,response_button_text,1593.9200001303107,,21,1,1,0,0,,,,,1,MathQ,21,<h4>3 x 7 =</h4>,1,21,24,18,19,correct_1,total_1,incorrect_1,<h4>21</h4>
55,1601548785446,01/10/2020 10:39:45,1601548789640,10,01/10/2020 20:39:49,10169,131,task-qbcg,,7030997,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,10,18,3,Correct,Zone7,timelimit_screen,999.9990000000034,,,,0,1,0,,,1,,1,MathQ,21,<h4>3 x 7 =</h4>,1,21,24,18,19,correct_1,total_1,incorrect_1,<h4>21</h4>
56,1601548786030,01/10/2020 10:39:46,1601548789665,10,01/10/2020 20:39:49,10169,131,task-qbcg,,7030997,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,10,18,4,Blank,Zone1,timelimit_screen,16.654999999998836,,,,0,1,0,,,1,,1,MathQ,21,<h4>3 x 7 =</h4>,1,21,24,18,19,correct_1,total_1,incorrect_1,<h4>21</h4>
57,1601548787030,01/10/2020 10:39:47,1601548791405,10,01/10/2020 20:39:51,10169,131,task-qbcg,,7030997,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,11,19,1,Questions,buttonA,response_button_text,1561.4500001538545,,48,1,1,0,0,,,,,1,MathQ,48,<h4>6 x 8 =</h4>,1,48,42,54,52,correct_1,total_1,incorrect_1,<h4>48</h4>
58,1601548788030,01/10/2020 10:39:48,1601548792390,10,01/10/2020 20:39:52,10169,131,task-qbcg,,7030997,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,11,19,3,Correct,Zone7,timelimit_screen,1000.4330000000045,,,,0,1,0,,,1,,1,MathQ,48,<h4>6 x 8 =</h4>,1,48,42,54,52,correct_1,total_1,incorrect_1,<h4>48</h4>
59,1601548788687,01/10/2020 10:39:48,1601548792416,10,01/10/2020 20:39:52,10169,131,task-qbcg,,7030997,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,11,19,4,Blank,Zone1,timelimit_screen,16.29099999999744,,,,0,1,0,,,1,,1,MathQ,48,<h4>6 x 8 =</h4>,1,48,42,54,52,correct_1,total_1,incorrect_1,<h4>48</h4>
60,1601548789874,01/10/2020 10:39:49,1601548794208,10,01/10/2020 20:39:54,10169,131,task-qbcg,,7030997,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,20,20,1,Questions,buttonA,response_button_text,1614.6749998442829,,16,1,1,0,0,,,,,1,MathQ,16,<h4>2 x 8 =</h4>,1,16,18,19,20,correct_1,total_1,incorrect_1,<h4>16</h4>
61,1601548790843,01/10/2020 10:39:50,1601548795205,10,01/10/2020 20:39:55,10169,131,task-qbcg,,7030997,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,20,20,3,Correct,Zone7,timelimit_screen,999.8329999999987,,,,0,1,0,,,1,,1,MathQ,16,<h4>2 x 8 =</h4>,1,16,18,19,20,correct_1,total_1,incorrect_1,<h4>16</h4>
62,1601548791562,01/10/2020 10:39:51,1601548795227,10,01/10/2020 20:39:55,10169,131,task-qbcg,,7030997,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,20,20,4,Blank,Zone1,timelimit_screen,16.83400000000256,,,,0,1,0,,,1,,1,MathQ,16,<h4>2 x 8 =</h4>,1,16,18,19,20,correct_1,total_1,incorrect_1,<h4>16</h4>
63,1601548791562,01/10/2020 10:39:51,1601548795234,10,01/10/2020 20:39:55,10169,131,task-qbcg,,7030997,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,,,END TASK,,,,,66718,,,,0,1,0,,,,,,,,,,,,,,,,,
1,1601549011347,01/10/2020 10:43:31,1601549009313,1,01/10/2020 11:43:29,10169,131,task-qbcg,,7031137,5f50c6b0e0375824626e4989,2033397,,complete,,5f75afdfa22350244d9b157e,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 85.0.4183.83,1440x900,1440x821,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFBG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,,,BEGIN TASK,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,
