Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Randomise questionnaire elements?,Question Key,Response
1,1601467732303,30/09/2020 12:08:52,1601467732503,1,30/09/2020 13:08:52,10169,131,questionnaire-xbqu,,7016486,5e4feb8037713502e9ed364b,2028969,,complete,,5f74736f8769e4015c43df81,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,Test_Checkpoint,H-1. RFBG__Ins__GREY,3,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601467809295,30/09/2020 12:10:09,1601467809533,1,30/09/2020 13:10:09,10169,131,questionnaire-xbqu,,7016486,5e4feb8037713502e9ed364b,2028969,,complete,,5f74736f8769e4015c43df81,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,Test_Checkpoint,H-1. RFBG__Ins__GREY,3,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,END QUESTIONNAIRE,77030
1,1601467760089,30/09/2020 12:09:20,1601467759929,2,30/09/2020 14:09:19,10169,131,questionnaire-xbqu,,7016511,5f61bbe3c18cc915aac68b32,2028978,,complete,,5f747358f192150174e64e33,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 70.0.3728.178,1280x800,1240x610,Test_Checkpoint,H-1. RFBG__Ins__GREY,3,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601467812545,30/09/2020 12:10:12,1601467812445,2,30/09/2020 14:10:12,10169,131,questionnaire-xbqu,,7016511,5f61bbe3c18cc915aac68b32,2028978,,complete,,5f747358f192150174e64e33,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 70.0.3728.178,1280x800,1240x610,Test_Checkpoint,H-1. RFBG__Ins__GREY,3,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,END QUESTIONNAIRE,52516
1,1601467910923,30/09/2020 12:11:50,1601467909546,1,30/09/2020 13:11:49,10169,131,questionnaire-xbqu,,7016614,5f5f66b2c050a00169ba939c,2029002,,complete,,5f7474309e95530171f18cc9,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x625,Test_Checkpoint,H-1. RFBG__Ins__GREY,3,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601467960872,30/09/2020 12:12:40,1601467959525,1,30/09/2020 13:12:39,10169,131,questionnaire-xbqu,,7016614,5f5f66b2c050a00169ba939c,2029002,,complete,,5f7474309e95530171f18cc9,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x625,Test_Checkpoint,H-1. RFBG__Ins__GREY,3,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,END QUESTIONNAIRE,49980
1,1601548097014,01/10/2020 10:28:17,1601548138580,1,01/10/2020 11:28:58,10169,131,questionnaire-xbqu,,7030568,5c584d2040378900013b6fb9,2033309,,complete,,5f75ad1179b1942417691e77,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,Test_Checkpoint,H-1. RFBG__Ins__GREY,3,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601548160672,01/10/2020 10:29:20,1601548202278,1,01/10/2020 11:30:02,10169,131,questionnaire-xbqu,,7030568,5c584d2040378900013b6fb9,2033309,,complete,,5f75ad1179b1942417691e77,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,Test_Checkpoint,H-1. RFBG__Ins__GREY,3,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,END QUESTIONNAIRE,63698
1,1601548324523,01/10/2020 10:32:04,1601548319119,1,01/10/2020 11:31:59,10169,131,questionnaire-xbqu,,7030726,5ec271b935ea9703395c23d3,2033348,,complete,,5f75aefa06836723b8e0a946,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,2560x1440,1323x878,Test_Checkpoint,H-1. RFBG__Ins__GREY,3,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601548354644,01/10/2020 10:32:34,1601548349262,1,01/10/2020 11:32:29,10169,131,questionnaire-xbqu,,7030726,5ec271b935ea9703395c23d3,2033348,,complete,,5f75aefa06836723b8e0a946,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,2560x1440,1323x878,Test_Checkpoint,H-1. RFBG__Ins__GREY,3,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,END QUESTIONNAIRE,30143
