Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
1,1601377201639,29/09/2020 11:00:01,1601377202652,1,29/09/2020 12:00:02,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x750,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,,,BEGIN TASK,,,,,,,,,0,1,0,,,,,,,,
2,1601377204017,29/09/2020 11:00:04,1601377205026,1,29/09/2020 12:00:05,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x750,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,1,1,1,check,script,force_advance,2208.34,,,,0,1,0,,,,,,fullscreen_check,,
3,1601377206478,29/09/2020 11:00:06,1601377207503,1,29/09/2020 12:00:07,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,3,1,1,filler_start_fixation,fixation,fixation,444.4399999999996,,,,0,1,0,,,,,1,filler_start,line-drawing.png,grey_line_pitcher.png
4,1601377209171,29/09/2020 11:00:09,1601377210236,1,29/09/2020 12:00:10,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,3,1,2,filler_start_stim,Zone1,response_button_image,2693,,line-drawing.png,1,1,0,0,,,,,1,filler_start,line-drawing.png,grey_line_pitcher.png
5,1601377210139,29/09/2020 11:00:10,1601377211113,1,29/09/2020 12:00:11,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,2,2,1,filler_start_fixation,fixation,fixation,444.4400000000005,,,,0,1,0,,,,,1,filler_start,word.png,word_chisel.png
6,1601377211529,29/09/2020 11:00:11,1601377212603,1,29/09/2020 12:00:12,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,2,2,2,filler_start_stim,buttonA,response_button_image,1465,,word.png,1,1,0,0,,,,,1,filler_start,word.png,word_chisel.png
7,1601377212468,29/09/2020 11:00:12,1601377213537,1,29/09/2020 12:00:13,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,9,1,1,fixation,fixation,fixation,500,,,,0,1,0,,,,,2,study_3_grey,line-drawing.png,grey_line_brush.png
8,1601377213845,29/09/2020 11:00:13,1601377214923,1,29/09/2020 12:00:14,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,9,1,2,stim_3_grey,Zone1,response_button_image,1351,,line-drawing.png,1,1,0,0,,,,,2,study_3_grey,line-drawing.png,grey_line_brush.png
9,1601377214795,29/09/2020 11:00:14,1601377215856,1,29/09/2020 12:00:15,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,50,2,1,fixation,fixation,fixation,500,,,,0,1,0,,,,,2,study_3_grey,word.png,word_cherry.png
10,1601377215839,29/09/2020 11:00:15,1601377216907,1,29/09/2020 12:00:16,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,50,2,2,stim_3_grey,buttonA,response_button_image,1022,,word.png,1,1,0,0,,,,,2,study_3_grey,word.png,word_cherry.png
11,1601377216790,29/09/2020 11:00:16,1601377217842,1,29/09/2020 12:00:17,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,54,3,1,fixation,fixation,fixation,500.0000000000018,,,,0,1,0,,,,,2,study_3_grey,word.png,word_flute.png
12,1601377218183,29/09/2020 11:00:18,1601377219237,1,29/09/2020 12:00:19,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,54,3,2,stim_3_grey,buttonA,response_button_image,1370,,word.png,1,1,0,0,,,,,2,study_3_grey,word.png,word_flute.png
13,1601377219125,29/09/2020 11:00:19,1601377220169,1,29/09/2020 12:00:20,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,22,4,1,fixation,fixation,fixation,500,,,,0,1,0,,,,,2,study_3_grey,line-drawing.png,grey_line_skunk.png
14,1601377220375,29/09/2020 11:00:20,1601377221426,1,29/09/2020 12:00:21,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,22,4,2,stim_3_grey,Zone1,response_button_image,1229,,line-drawing.png,1,1,0,0,,,,,2,study_3_grey,line-drawing.png,grey_line_skunk.png
15,1601377221514,29/09/2020 11:00:21,1601377222356,1,29/09/2020 12:00:22,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,60,5,1,fixation,fixation,fixation,500,,,,0,1,0,,,,,2,study_3_grey,word.png,word_socks.png
16,1601377222477,29/09/2020 11:00:22,1601377223531,1,29/09/2020 12:00:23,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,60,5,2,stim_3_grey,buttonA,response_button_image,1162,,word.png,1,1,0,0,,,,,2,study_3_grey,word.png,word_socks.png
17,1601377223388,29/09/2020 11:00:23,1601377224460,1,29/09/2020 12:00:24,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,24,6,1,fixation,fixation,fixation,500,,,,0,1,0,,,,,2,study_3_grey,line-drawing.png,grey_line_watch.png
18,1601377224734,29/09/2020 11:00:24,1601377225795,1,29/09/2020 12:00:25,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,24,6,2,stim_3_grey,Zone1,response_button_image,1319,,line-drawing.png,1,1,0,0,,,,,2,study_3_grey,line-drawing.png,grey_line_watch.png
19,1601377225675,29/09/2020 11:00:25,1601377226724,1,29/09/2020 12:00:26,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,49,7,1,fixation,fixation,fixation,500,,,,0,1,0,,,,,2,study_3_grey,word.png,word_broom.png
20,1601377226849,29/09/2020 11:00:26,1601377227930,1,29/09/2020 12:00:27,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,49,7,2,stim_3_grey,buttonA,response_button_image,1180,,word.png,1,1,0,0,,,,,2,study_3_grey,word.png,word_broom.png
21,1601377227804,29/09/2020 11:00:27,1601377228863,1,29/09/2020 12:00:28,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,12,8,1,fixation,fixation,fixation,500,,,,0,1,0,,,,,2,study_3_grey,line-drawing.png,grey_line_deer.png
22,1601377229343,29/09/2020 11:00:29,1601377230404,1,29/09/2020 12:00:30,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,12,8,2,stim_3_grey,Zone1,response_button_image,1514,,line-drawing.png,1,1,0,0,,,,,2,study_3_grey,line-drawing.png,grey_line_deer.png
23,1601377230300,29/09/2020 11:00:30,1601377231335,1,29/09/2020 12:00:31,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,47,9,1,fixation,fixation,fixation,500,,,,0,1,0,,,,,2,study_3_grey,word.png,word_book.png
24,1601377231457,29/09/2020 11:00:31,1601377232514,1,29/09/2020 12:00:32,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,47,9,2,stim_3_grey,buttonA,response_button_image,1155,,word.png,1,1,0,0,,,,,2,study_3_grey,word.png,word_book.png
25,1601377232396,29/09/2020 11:00:32,1601377233446,1,29/09/2020 12:00:33,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,42,10,1,fixation,fixation,fixation,500,,,,0,1,0,,,,,2,study_3_grey,photograph.png,grey_photo_snail3.png
26,1601377234077,29/09/2020 11:00:34,1601377235132,1,29/09/2020 12:00:35,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,42,10,2,stim_3_grey,buttonB,response_button_image,1677,,photograph.png,1,1,0,0,,,,,2,study_3_grey,photograph.png,grey_photo_snail3.png
27,1601377235005,29/09/2020 11:00:35,1601377236065,1,29/09/2020 12:00:36,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,15,11,1,fixation,fixation,fixation,500,,,,0,1,0,,,,,2,study_3_grey,line-drawing.png,grey_line_fence.png
28,1601377236561,29/09/2020 11:00:36,1601377237620,1,29/09/2020 12:00:37,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,15,11,2,stim_3_grey,Zone1,response_button_image,1528,,line-drawing.png,1,1,0,0,,,,,2,study_3_grey,line-drawing.png,grey_line_fence.png
29,1601377237483,29/09/2020 11:00:37,1601377238551,1,29/09/2020 12:00:38,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,26,12,1,fixation,fixation,fixation,500,,,,0,1,0,,,,,2,study_3_grey,photograph.png,grey_photo_boot3.png
30,1601377238989,29/09/2020 11:00:38,1601377240066,1,29/09/2020 12:00:40,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,26,12,2,stim_3_grey,buttonB,response_button_image,1492,,photograph.png,1,1,0,0,,,,,2,study_3_grey,photograph.png,grey_photo_boot3.png
31,1601377239944,29/09/2020 11:00:39,1601377241002,1,29/09/2020 12:00:41,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,52,13,1,fixation,fixation,fixation,500,,,,0,1,0,,,,,2,study_3_grey,word.png,word_comb.png
32,1601377242013,29/09/2020 11:00:42,1601377243075,1,29/09/2020 12:00:43,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,52,13,2,stim_3_grey,buttonA,response_button_image,2049,,word.png,1,1,0,0,,,,,2,study_3_grey,word.png,word_comb.png
33,1601377242947,29/09/2020 11:00:42,1601377244009,1,29/09/2020 12:00:44,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,45,14,1,fixation,fixation,fixation,500,,,,0,1,0,,,,,2,study_3_grey,photograph.png,grey_photo_train1.png
34,1601377244701,29/09/2020 11:00:44,1601377245771,1,29/09/2020 12:00:45,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,45,14,2,stim_3_grey,buttonB,response_button_image,1739,,photograph.png,1,1,0,0,,,,,2,study_3_grey,photograph.png,grey_photo_train1.png
35,1601377245639,29/09/2020 11:00:45,1601377246703,1,29/09/2020 12:00:46,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,59,15,1,fixation,fixation,fixation,500,,,,0,1,0,,,,,2,study_3_grey,word.png,word_ostrich.png
36,1601377246925,29/09/2020 11:00:46,1601377248004,1,29/09/2020 12:00:48,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,59,15,2,stim_3_grey,buttonA,response_button_image,1278,,word.png,1,1,0,0,,,,,2,study_3_grey,word.png,word_ostrich.png
37,1601377247870,29/09/2020 11:00:47,1601377248933,1,29/09/2020 12:00:48,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,6,16,1,fixation,fixation,fixation,500,,,,0,1,0,,,,,2,study_3_grey,line-drawing.png,grey_line_barrel.png
38,1601377249257,29/09/2020 11:00:49,1601377250330,1,29/09/2020 12:00:50,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,6,16,2,stim_3_grey,Zone1,response_button_image,1371,,line-drawing.png,1,1,0,0,,,,,2,study_3_grey,line-drawing.png,grey_line_barrel.png
39,1601377250198,29/09/2020 11:00:50,1601377251266,1,29/09/2020 12:00:51,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,14,17,1,fixation,fixation,fixation,500,,,,0,1,0,,,,,2,study_3_grey,line-drawing.png,grey_line_drum.png
40,1601377252358,29/09/2020 11:00:52,1601377253386,1,29/09/2020 12:00:53,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,14,17,2,stim_3_grey,Zone1,response_button_image,2097,,line-drawing.png,1,1,0,0,,,,,2,study_3_grey,line-drawing.png,grey_line_drum.png
41,1601377253295,29/09/2020 11:00:53,1601377254321,1,29/09/2020 12:00:54,10169,131,task-zde5,,6998695,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x864,Test_Checkpoint,E-3. Study_3_GREY,4,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,study_3_grey_spreadsheet,study_3_grey_spreadsheet,37,18,1,fixation,fixation,fixation,500,,,,0,1,0,,,,,2,study_3_grey,photograph.png,grey_photo_pipe1.png
