Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Randomise questionnaire elements?,Question Key,Response
1,1601468702037,30/09/2020 12:25:02,1601468702703,1,30/09/2020 13:25:02,10169,131,questionnaire-kpni,,7016988,5f454173b7fe9e0e53e90385,2029004,,complete,,5f74735b4b6e4d016cb890c1,computer,Desktop or Laptop,Windows 10,Firefox 82.0,2560x1440,2560x1298,Test_Checkpoint,G-1. RFG__Ins__GREY,21,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601468725074,30/09/2020 12:25:25,1601468725793,1,30/09/2020 13:25:25,10169,131,questionnaire-kpni,,7016988,5f454173b7fe9e0e53e90385,2029004,,complete,,5f74735b4b6e4d016cb890c1,computer,Desktop or Laptop,Windows 10,Firefox 82.0,2560x1440,2560x1298,Test_Checkpoint,G-1. RFG__Ins__GREY,21,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,END QUESTIONNAIRE,23090
1,1601469092827,30/09/2020 12:31:32,1601469095585,1,30/09/2020 13:31:35,10169,131,questionnaire-kpni,,7017139,5f5a1b168b72aa0678d150a2,2029014,,complete,,5f7474228769e4015c43df83,computer,Desktop or Laptop,Windows 7,Firefox 81.0,768x450,768x449,Test_Checkpoint,G-1. RFG__Ins__GREY,21,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601469139788,30/09/2020 12:32:19,1601469142807,1,30/09/2020 13:32:22,10169,131,questionnaire-kpni,,7017139,5f5a1b168b72aa0678d150a2,2029014,,complete,,5f7474228769e4015c43df83,computer,Desktop or Laptop,Windows 7,Firefox 81.0,768x450,768x449,Test_Checkpoint,G-1. RFG__Ins__GREY,21,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,END QUESTIONNAIRE,47223
1,1601547500988,01/10/2020 10:18:20,1601547502163,1,01/10/2020 11:18:22,10169,131,questionnaire-kpni,,7030387,5ec357dc000851000c8f1c97,2033248,,complete,,5f75ab810b4b1c237f63cc6c,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x792,Test_Checkpoint,G-1. RFG__Ins__GREY,21,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601547518244,01/10/2020 10:18:38,1601547519420,1,01/10/2020 11:18:39,10169,131,questionnaire-kpni,,7030387,5ec357dc000851000c8f1c97,2033248,,complete,,5f75ab810b4b1c237f63cc6c,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x792,Test_Checkpoint,G-1. RFG__Ins__GREY,21,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,END QUESTIONNAIRE,17257
1,1601548224249,01/10/2020 10:30:24,1601548224161,1,01/10/2020 11:30:24,10169,131,questionnaire-kpni,,7030646,5e249bc4292336713bc67cc3,2033305,,complete,,5f75ad92414cf82464b5a5d9,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,Test_Checkpoint,G-1. RFG__Ins__GREY,21,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601548272115,01/10/2020 10:31:12,1601548272118,1,01/10/2020 11:31:12,10169,131,questionnaire-kpni,,7030646,5e249bc4292336713bc67cc3,2033305,,complete,,5f75ad92414cf82464b5a5d9,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,Test_Checkpoint,G-1. RFG__Ins__GREY,21,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,END QUESTIONNAIRE,47957
1,1601548376945,01/10/2020 10:32:56,1601548376880,1,01/10/2020 11:32:56,10169,131,questionnaire-kpni,,7030765,5ebe8a7aa71efe03ad4b5e62,2033355,,complete,,5f75af51c1eb8723c94d0adf,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1280x720,1280x610,Test_Checkpoint,G-1. RFG__Ins__GREY,21,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601548421886,01/10/2020 10:33:41,1601548421872,1,01/10/2020 11:33:41,10169,131,questionnaire-kpni,,7030765,5ebe8a7aa71efe03ad4b5e62,2033355,,complete,,5f75af51c1eb8723c94d0adf,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1280x720,1280x610,Test_Checkpoint,G-1. RFG__Ins__GREY,21,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,END QUESTIONNAIRE,44992
1,1601548436924,01/10/2020 10:33:56,1601548436482,1,01/10/2020 11:33:56,10169,131,questionnaire-kpni,,7030822,5e7a46d8e1e19301df4faab9,2033356,,complete,,5f75af4eb3cafd2459d08168,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,Test_Checkpoint,G-1. RFG__Ins__GREY,21,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601548480102,01/10/2020 10:34:40,1601548479710,1,01/10/2020 11:34:39,10169,131,questionnaire-kpni,,7030822,5e7a46d8e1e19301df4faab9,2033356,,complete,,5f75af4eb3cafd2459d08168,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,Test_Checkpoint,G-1. RFG__Ins__GREY,21,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,END QUESTIONNAIRE,43229
1,1601548442465,01/10/2020 10:34:02,1601548442367,1,01/10/2020 11:34:02,10169,131,questionnaire-kpni,,7030828,5bc88ebb210b02000116913a,2033362,,complete,,5f75af64d7f9b723a4ed9523,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1440x900,1440x718,Test_Checkpoint,G-1. RFG__Ins__GREY,21,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601548477433,01/10/2020 10:34:37,1601548477408,1,01/10/2020 11:34:37,10169,131,questionnaire-kpni,,7030828,5bc88ebb210b02000116913a,2033362,,complete,,5f75af64d7f9b723a4ed9523,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1440x900,1440x718,Test_Checkpoint,G-1. RFG__Ins__GREY,21,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,END QUESTIONNAIRE,35041
1,1601548513978,01/10/2020 10:35:13,1601548527073,2,01/10/2020 12:35:27,10169,131,questionnaire-kpni,,7030876,5f2db50fc2a7970c462916eb,2033346,,complete,,5f75aee62414f423cab907ff,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1007,Test_Checkpoint,G-1. RFG__Ins__GREY,21,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601548587496,01/10/2020 10:36:27,1601548600646,2,01/10/2020 12:36:40,10169,131,questionnaire-kpni,,7030876,5f2db50fc2a7970c462916eb,2033346,,complete,,5f75aee62414f423cab907ff,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1007,Test_Checkpoint,G-1. RFG__Ins__GREY,21,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,END QUESTIONNAIRE,73573
1,1601548581738,01/10/2020 10:36:21,1601548580541,1,01/10/2020 11:36:20,10169,131,questionnaire-kpni,,7030912,5d4acbc3cfe6e90001ad87c9,2033353,,complete,,5f75af031db21d23b22585dc,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1366x768,1366x598,Test_Checkpoint,G-1. RFG__Ins__GREY,21,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601548686852,01/10/2020 10:38:06,1601548685707,1,01/10/2020 11:38:05,10169,131,questionnaire-kpni,,7030912,5d4acbc3cfe6e90001ad87c9,2033353,,complete,,5f75af031db21d23b22585dc,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1366x768,1366x598,Test_Checkpoint,G-1. RFG__Ins__GREY,21,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,END QUESTIONNAIRE,105167
END OF FILE
