Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
78,1601377350374,29/09/2020 11:02:30,1601377350163,1,29/09/2020 12:02:30,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,20,36,2,stim_2_grey,Zone1,response_button_image,1500.8300002664328,,line-drawing.png,1,1,0,0,,,,,2,study_2_grey,line-drawing.png,grey_line_sheep.png
79,1601377351189,29/09/2020 11:02:31,1601377351089,1,29/09/2020 12:02:31,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,47,37,1,fixation,fixation,fixation,499.8530000000028,,,,0,1,0,,,,,2,study_2_grey,word.png,word_balloon.png
80,1601377352739,29/09/2020 11:02:32,1601377352620,1,29/09/2020 12:02:32,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,47,37,2,stim_2_grey,buttonA,response_button_image,1499.8399997130036,,word.png,1,1,0,0,,,,,2,study_2_grey,word.png,word_balloon.png
81,1601377353661,29/09/2020 11:02:33,1601377353537,1,29/09/2020 12:02:33,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,12,38,1,fixation,fixation,fixation,501.96500000001106,,,,0,1,0,,,,,2,study_2_grey,line-drawing.png,grey_line_peacock.png
82,1601377355462,29/09/2020 11:02:35,1601377355364,1,29/09/2020 12:02:35,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,12,38,2,stim_2_grey,Zone1,response_button_image,1777.9999999329448,,line-drawing.png,1,1,0,0,,,,,2,study_2_grey,line-drawing.png,grey_line_peacock.png
83,1601377356375,29/09/2020 11:02:36,1601377356281,1,29/09/2020 12:02:36,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,26,39,1,fixation,fixation,fixation,500.84199999998964,,,,0,1,0,,,,,2,study_2_grey,photograph.png,grey_photo_book1.png
84,1601377358750,29/09/2020 11:02:38,1601377358647,1,29/09/2020 12:02:38,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,26,39,2,stim_2_grey,buttonB,response_button_image,2317.9550003260374,,photograph.png,1,1,0,0,,,,,2,study_2_grey,photograph.png,grey_photo_book1.png
85,1601377359660,29/09/2020 11:02:39,1601377359562,1,29/09/2020 12:02:39,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,30,40,1,fixation,fixation,fixation,499.8399999999965,,,,0,1,0,,,,,2,study_2_grey,photograph.png,grey_photo_chicken2.png
86,1601377360841,29/09/2020 11:02:40,1601377360643,1,29/09/2020 12:02:40,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,30,40,2,stim_2_grey,buttonB,response_button_image,1036.9700002484024,,photograph.png,1,1,0,0,,,,,2,study_2_grey,photograph.png,grey_photo_chicken2.png
87,1601377361684,29/09/2020 11:02:41,1601377361571,1,29/09/2020 12:02:41,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,55,41,1,fixation,fixation,fixation,499.9530000000086,,,,0,1,0,,,,,2,study_2_grey,word.png,word_door.png
88,1601377363297,29/09/2020 11:02:43,1601377363195,1,29/09/2020 12:02:43,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,55,41,2,stim_2_grey,buttonA,response_button_image,1576.3850002549589,,word.png,1,1,0,0,,,,,2,study_2_grey,word.png,word_door.png
89,1601377364224,29/09/2020 11:02:44,1601377364120,1,29/09/2020 12:02:44,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,36,42,1,fixation,fixation,fixation,502.1319999999978,,,,0,1,0,,,,,2,study_2_grey,photograph.png,grey_photo_moon3.png
90,1601377366340,29/09/2020 11:02:46,1601377366235,1,29/09/2020 12:02:46,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,36,42,2,stim_2_grey,buttonB,response_button_image,2069.5250001735985,,photograph.png,1,1,0,0,,,,,2,study_2_grey,photograph.png,grey_photo_moon3.png
91,1601377367266,29/09/2020 11:02:47,1601377367164,1,29/09/2020 12:02:47,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,32,43,1,fixation,fixation,fixation,500.0679999999993,,,,0,1,0,,,,,2,study_2_grey,photograph.png,grey_photo_eagle1.png
92,1601377368422,29/09/2020 11:02:48,1601377368314,1,29/09/2020 12:02:48,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,32,43,2,stim_2_grey,buttonB,response_button_image,1109.2750001698732,,photograph.png,1,1,0,0,,,,,2,study_2_grey,photograph.png,grey_photo_eagle1.png
93,1601377369346,29/09/2020 11:02:49,1601377369241,1,29/09/2020 12:02:49,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,34,44,1,fixation,fixation,fixation,499.84799999999814,,,,0,1,0,,,,,2,study_2_grey,photograph.png,grey_photo_goat2.png
94,1601377370736,29/09/2020 11:02:50,1601377370539,1,29/09/2020 12:02:50,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,34,44,2,stim_2_grey,buttonB,response_button_image,1250.0199996866286,,photograph.png,1,1,0,0,,,,,2,study_2_grey,photograph.png,grey_photo_goat2.png
95,1601377371569,29/09/2020 11:02:51,1601377371467,1,29/09/2020 12:02:51,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,14,45,1,fixation,fixation,fixation,499.9640000000072,,,,0,1,0,,,,,2,study_2_grey,line-drawing.png,grey_line_pepper.png
96,1601377373272,29/09/2020 11:02:53,1601377373179,1,29/09/2020 12:02:53,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,14,45,2,stim_2_grey,Zone1,response_button_image,1663.034999743104,,line-drawing.png,1,1,0,0,,,,,2,study_2_grey,line-drawing.png,grey_line_pepper.png
97,1601377374196,29/09/2020 11:02:54,1601377374096,1,29/09/2020 12:02:54,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,61,46,1,fixation,fixation,fixation,499.9630000000034,,,,0,1,0,,,,,2,study_2_grey,word.png,word_pear.png
98,1601377375698,29/09/2020 11:02:55,1601377375595,1,29/09/2020 12:02:55,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,61,46,2,stim_2_grey,buttonA,response_button_image,1443.5549997724593,,word.png,1,1,0,0,,,,,2,study_2_grey,word.png,word_pear.png
99,1601377376620,29/09/2020 11:02:56,1601377376510,1,29/09/2020 12:02:56,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,19,47,1,fixation,fixation,fixation,502.06100000001607,,,,0,1,0,,,,,2,study_2_grey,line-drawing.png,grey_line_seal.png
100,1601377378496,29/09/2020 11:02:58,1601377378387,1,29/09/2020 12:02:58,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,19,47,2,stim_2_grey,Zone1,response_button_image,1829.1400000452995,,line-drawing.png,1,1,0,0,,,,,2,study_2_grey,line-drawing.png,grey_line_seal.png
101,1601377379397,29/09/2020 11:02:59,1601377379304,1,29/09/2020 12:02:59,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,49,48,1,fixation,fixation,fixation,499.81200000000536,,,,0,1,0,,,,,2,study_2_grey,word.png,word_bear.png
102,1601377381159,29/09/2020 11:03:01,1601377380979,1,29/09/2020 12:03:00,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,49,48,2,stim_2_grey,buttonA,response_button_image,1626.5599997714162,,word.png,1,1,0,0,,,,,2,study_2_grey,word.png,word_bear.png
103,1601377382003,29/09/2020 11:03:02,1601377381901,1,29/09/2020 12:03:01,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,45,49,1,fixation,fixation,fixation,501.9989999999816,,,,0,1,0,,,,,2,study_2_grey,photograph.png,grey_photo_well2.png
104,1601377385268,29/09/2020 11:03:05,1601377385162,1,29/09/2020 12:03:05,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,45,49,2,stim_2_grey,buttonB,response_button_image,3210.0599999539554,,photograph.png,1,1,0,0,,,,,2,study_2_grey,photograph.png,grey_photo_well2.png
105,1601377386182,29/09/2020 11:03:06,1601377386086,1,29/09/2020 12:03:06,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,13,50,1,fixation,fixation,fixation,500.55200000002515,,,,0,1,0,,,,,2,study_2_grey,line-drawing.png,grey_line_pencil.png
106,1601377387729,29/09/2020 11:03:07,1601377387620,1,29/09/2020 12:03:07,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,13,50,2,stim_2_grey,Zone1,response_button_image,1490.225000306964,,line-drawing.png,1,1,0,0,,,,,2,study_2_grey,line-drawing.png,grey_line_pencil.png
107,1601377388652,29/09/2020 11:03:08,1601377388549,1,29/09/2020 12:03:08,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,27,51,1,fixation,fixation,fixation,501.99399999997695,,,,0,1,0,,,,,2,study_2_grey,photograph.png,grey_photo_bottle2.png
108,1601377390351,29/09/2020 11:03:10,1601377390162,1,29/09/2020 12:03:10,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,27,51,2,stim_2_grey,buttonB,response_button_image,1555.8899999596179,,photograph.png,1,1,0,0,,,,,2,study_2_grey,photograph.png,grey_photo_bottle2.png
109,1601377391201,29/09/2020 11:03:11,1601377391093,1,29/09/2020 12:03:11,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,57,52,1,fixation,fixation,fixation,499.81200000000536,,,,0,1,0,,,,,2,study_2_grey,word.png,word_fence.png
110,1601377392708,29/09/2020 11:03:12,1601377392603,1,29/09/2020 12:03:12,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,57,52,2,stim_2_grey,buttonA,response_button_image,1468.4450002387166,,word.png,1,1,0,0,,,,,2,study_2_grey,word.png,word_fence.png
111,1601377393619,29/09/2020 11:03:13,1601377393522,1,29/09/2020 12:03:13,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,64,53,1,fixation,fixation,fixation,501.6810000000114,,,,0,1,0,,,,,2,study_2_grey,word.png,word_skunk.png
112,1601377394807,29/09/2020 11:03:14,1601377394675,1,29/09/2020 12:03:14,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,64,53,2,stim_2_grey,buttonA,response_button_image,1109.4050002284348,,word.png,1,1,0,0,,,,,2,study_2_grey,word.png,word_skunk.png
113,1601377395697,29/09/2020 11:03:15,1601377395597,1,29/09/2020 12:03:15,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,22,54,1,fixation,fixation,fixation,499.85699999998906,,,,0,1,0,,,,,2,study_2_grey,line-drawing.png,grey_line_spider.png
114,1601377398107,29/09/2020 11:03:18,1601377398003,1,29/09/2020 12:03:18,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,22,54,2,stim_2_grey,Zone1,response_button_image,2358.6450000293553,,line-drawing.png,1,1,0,0,,,,,2,study_2_grey,line-drawing.png,grey_line_spider.png
115,1601377399050,29/09/2020 11:03:19,1601377398933,1,29/09/2020 12:03:18,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,62,55,1,fixation,fixation,fixation,502.1259999999893,,,,0,1,0,,,,,2,study_2_grey,word.png,word_pliers.png
116,1601377400695,29/09/2020 11:03:20,1601377400499,1,29/09/2020 12:03:20,10169,131,task-iwo1,,6998718,5c8f7c153b141f0012c8eec8,2021069,,complete,,5f73134f7c176f0480492e90,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1366x768,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,62,55,2,stim_2_grey,buttonA,response_button_image,1518.9650002866983,,word.png,1,1,0,0,,,,,2,study_2_grey,word.png,word_pliers.png
