Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,question,ShowProgressBar,ans1,ans2,ans3,ans4,correct,total,incorrect,Formatted-answer
25,1609970569649,06/01/2021 22:02:49,1609970569585,0,06/01/2021 22:02:49,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,17,8,3,Correct,Zone7,timelimit_screen,1000.0199999999968,,,,,0,1,0,,,1,,1,MathQ,28,<h4>7 x 4 = </h4>,1,27,29,30,28,correct_1,total_1,incorrect_1,<h4>28</h4>
26,1609970569727,06/01/2021 22:02:49,1609970569600,0,06/01/2021 22:02:49,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,17,8,4,Blank,Zone1,timelimit_screen,16.66700000000128,,,,,0,1,0,,,1,,1,MathQ,28,<h4>7 x 4 = </h4>,1,27,29,30,28,correct_1,total_1,incorrect_1,<h4>28</h4>
27,1609970574227,06/01/2021 22:02:54,1609970574168,0,06/01/2021 22:02:54,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,19,9,1,Questions,buttonB,response_button_text,4519.404999999097,,,30,1,1,0,0,,,,,1,MathQ,30,<h4>6 x 5 =</h4>,1,25,30,35,40,correct_1,total_1,incorrect_1,<h4>30</h4>
28,1609970575222,06/01/2021 22:02:55,1609970575151,0,06/01/2021 22:02:55,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,19,9,3,Correct,Zone7,timelimit_screen,1000.0199999999968,,,,,0,1,0,,,1,,1,MathQ,30,<h4>6 x 5 =</h4>,1,25,30,35,40,correct_1,total_1,incorrect_1,<h4>30</h4>
29,1609970575363,06/01/2021 22:02:55,1609970575168,0,06/01/2021 22:02:55,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,19,9,4,Blank,Zone1,timelimit_screen,16.66700000000128,,,,,0,1,0,,,1,,1,MathQ,30,<h4>6 x 5 =</h4>,1,25,30,35,40,correct_1,total_1,incorrect_1,<h4>30</h4>
30,1609970577664,06/01/2021 22:02:57,1609970577571,0,06/01/2021 22:02:57,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,4,10,1,Questions,buttonC,response_button_text,2354.9199999979464,,,16,1,1,0,0,,,,,1,MathQ,16,<h4>4 x 4 =</h4>,1,12,18,16,20,correct_1,total_1,incorrect_1,<h4>16</h4>
31,1609970578640,06/01/2021 22:02:58,1609970578569,0,06/01/2021 22:02:58,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,4,10,3,Correct,Zone7,timelimit_screen,1000.0199999999968,,,,,0,1,0,,,1,,1,MathQ,16,<h4>4 x 4 =</h4>,1,12,18,16,20,correct_1,total_1,incorrect_1,<h4>16</h4>
32,1609970578796,06/01/2021 22:02:58,1609970578584,0,06/01/2021 22:02:58,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,4,10,4,Blank,Zone1,timelimit_screen,16.66700000000128,,,,,0,1,0,,,1,,1,MathQ,16,<h4>4 x 4 =</h4>,1,12,18,16,20,correct_1,total_1,incorrect_1,<h4>16</h4>
33,1609970580833,06/01/2021 22:03:00,1609970580755,0,06/01/2021 22:03:00,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,3,11,1,Questions,buttonB,response_button_text,2130.264999999781,,,18,1,1,0,0,,,,,1,MathQ,18,<h4>2 x 9 = </h4>,1,21,18,16,19,correct_1,total_1,incorrect_1,<h4>18</h4>
34,1609970581818,06/01/2021 22:03:01,1609970581752,0,06/01/2021 22:03:01,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,3,11,3,Correct,Zone7,timelimit_screen,1000.0199999999968,,,,,0,1,0,,,1,,1,MathQ,18,<h4>2 x 9 = </h4>,1,21,18,16,19,correct_1,total_1,incorrect_1,<h4>18</h4>
35,1609970581896,06/01/2021 22:03:01,1609970581769,0,06/01/2021 22:03:01,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,3,11,4,Blank,Zone1,timelimit_screen,16.66700000000128,,,,,0,1,0,,,1,,1,MathQ,18,<h4>2 x 9 = </h4>,1,21,18,16,19,correct_1,total_1,incorrect_1,<h4>18</h4>
36,1609970585306,06/01/2021 22:03:05,1609970585241,0,06/01/2021 22:03:05,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,14,12,1,Questions,buttonD,response_button_text,3422.5100000003295,,,36,1,1,0,0,,,,,1,MathQ,36,<h4>9 x 4 =</h4>,1,38,42,27,36,correct_1,total_1,incorrect_1,<h4>36</h4>
37,1609970586306,06/01/2021 22:03:06,1609970586234,0,06/01/2021 22:03:06,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,14,12,3,Correct,Zone7,timelimit_screen,1000.0199999999968,,,,,0,1,0,,,1,,1,MathQ,36,<h4>9 x 4 =</h4>,1,38,42,27,36,correct_1,total_1,incorrect_1,<h4>36</h4>
38,1609970586384,06/01/2021 22:03:06,1609970586253,0,06/01/2021 22:03:06,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,14,12,4,Blank,Zone1,timelimit_screen,16.66700000000128,,,,,0,1,0,,,1,,1,MathQ,36,<h4>9 x 4 =</h4>,1,38,42,27,36,correct_1,total_1,incorrect_1,<h4>36</h4>
39,1609970596171,06/01/2021 22:03:16,1609970596099,0,06/01/2021 22:03:16,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,15,13,1,Questions,buttonB,response_button_text,9805.56499999875,,,32,1,1,0,0,,,,,1,MathQ,32,<h4>4 x 8 =</h4>,1,36,32,24,28,correct_1,total_1,incorrect_1,<h4>32</h4>
40,1609970597148,06/01/2021 22:03:17,1609970597087,0,06/01/2021 22:03:17,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,15,13,3,Correct,Zone7,timelimit_screen,1000.0200000000041,,,,,0,1,0,,,1,,1,MathQ,32,<h4>4 x 8 =</h4>,1,36,32,24,28,correct_1,total_1,incorrect_1,<h4>32</h4>
41,1609970597243,06/01/2021 22:03:17,1609970597103,0,06/01/2021 22:03:17,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,15,13,4,Blank,Zone1,timelimit_screen,16.66699999998673,,,,,0,1,0,,,1,,1,MathQ,32,<h4>4 x 8 =</h4>,1,36,32,24,28,correct_1,total_1,incorrect_1,<h4>32</h4>
42,1609970601283,06/01/2021 22:03:21,1609970601221,0,06/01/2021 22:03:21,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,9,14,1,Questions,buttonA,response_button_text,4073.914999997214,,,20,1,1,0,0,,,,,1,MathQ,20,<h4>5 x 4 =</h4>,1,20,15,25,16,correct_1,total_1,incorrect_1,<h4>20</h4>
43,1609970602299,06/01/2021 22:03:22,1609970602220,0,06/01/2021 22:03:22,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,9,14,3,Correct,Zone7,timelimit_screen,1000.0199999999895,,,,,0,1,0,,,1,,1,MathQ,20,<h4>5 x 4 =</h4>,1,20,15,25,16,correct_1,total_1,incorrect_1,<h4>20</h4>
44,1609970602471,06/01/2021 22:03:22,1609970602237,0,06/01/2021 22:03:22,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,9,14,4,Blank,Zone1,timelimit_screen,16.66700000000128,,,,,0,1,0,,,1,,1,MathQ,20,<h4>5 x 4 =</h4>,1,20,15,25,16,correct_1,total_1,incorrect_1,<h4>20</h4>
45,1609970604358,06/01/2021 22:03:24,1609970604283,0,06/01/2021 22:03:24,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,7,15,1,Questions,buttonB,response_button_text,1998.7049999981537,,,49,1,1,0,0,,,,,1,MathQ,49,<h4>7 x 7 = </h4>,1,56,49,42,47,correct_1,total_1,incorrect_1,<h4>49</h4>
46,1609970605343,06/01/2021 22:03:25,1609970605270,0,06/01/2021 22:03:25,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,7,15,3,Correct,Zone7,timelimit_screen,1000.0199999999895,,,,,0,1,0,,,1,,1,MathQ,49,<h4>7 x 7 = </h4>,1,56,49,42,47,correct_1,total_1,incorrect_1,<h4>49</h4>
47,1609970605656,06/01/2021 22:03:25,1609970605287,0,06/01/2021 22:03:25,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,7,15,4,Blank,Zone1,timelimit_screen,16.66700000000128,,,,,0,1,0,,,1,,1,MathQ,49,<h4>7 x 7 = </h4>,1,56,49,42,47,correct_1,total_1,incorrect_1,<h4>49</h4>
48,1609970608187,06/01/2021 22:03:28,1609970608100,0,06/01/2021 22:03:28,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,10,16,1,Questions,buttonD,response_button_text,2767.6749999991443,,,21,1,1,0,0,,,,,1,MathQ,21,<h4>3 x 7 =</h4>,1,19,24,18,21,correct_1,total_1,incorrect_1,<h4>21</h4>
49,1609970609156,06/01/2021 22:03:29,1609970609088,0,06/01/2021 22:03:29,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,10,16,3,Correct,Zone7,timelimit_screen,1000.0200000000041,,,,,0,1,0,,,1,,1,MathQ,21,<h4>3 x 7 =</h4>,1,19,24,18,21,correct_1,total_1,incorrect_1,<h4>21</h4>
50,1609970609218,06/01/2021 22:03:29,1609970609106,0,06/01/2021 22:03:29,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,10,16,4,Blank,Zone1,timelimit_screen,16.66700000000128,,,,,0,1,0,,,1,,1,MathQ,21,<h4>3 x 7 =</h4>,1,19,24,18,21,correct_1,total_1,incorrect_1,<h4>21</h4>
51,1609970611285,06/01/2021 22:03:31,1609970611212,0,06/01/2021 22:03:31,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,20,17,1,Questions,buttonD,response_button_text,2057.8050000003714,,,16,1,1,0,0,,,,,1,MathQ,16,<h4>2 x 8 =</h4>,1,20,18,19,16,correct_1,total_1,incorrect_1,<h4>16</h4>
52,1609970612269,06/01/2021 22:03:32,1609970612205,0,06/01/2021 22:03:32,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,20,17,3,Correct,Zone7,timelimit_screen,1000.0200000000041,,,,,0,1,0,,,1,,1,MathQ,16,<h4>2 x 8 =</h4>,1,20,18,19,16,correct_1,total_1,incorrect_1,<h4>16</h4>
53,1609970612364,06/01/2021 22:03:32,1609970612220,0,06/01/2021 22:03:32,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,20,17,4,Blank,Zone1,timelimit_screen,16.66700000000128,,,,,0,1,0,,,1,,1,MathQ,16,<h4>2 x 8 =</h4>,1,20,18,19,16,correct_1,total_1,incorrect_1,<h4>16</h4>
54,1609970615437,06/01/2021 22:03:35,1609970615358,0,06/01/2021 22:03:35,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,6,18,1,Questions,buttonA,response_button_text,3093.6000000001513,,,15,1,1,0,0,,,,,1,MathQ,15,<h4>5 x 3 =</h4>,1,15,20,21,10,correct_1,total_1,incorrect_1,<h4>15</h4>
55,1609970616422,06/01/2021 22:03:36,1609970616356,0,06/01/2021 22:03:36,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,6,18,3,Correct,Zone7,timelimit_screen,1000.0200000000041,,,,,0,1,0,,,1,,1,MathQ,15,<h4>5 x 3 =</h4>,1,15,20,21,10,correct_1,total_1,incorrect_1,<h4>15</h4>
56,1609970616484,06/01/2021 22:03:36,1609970616372,0,06/01/2021 22:03:36,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,6,18,4,Blank,Zone1,timelimit_screen,16.66700000000128,,,,,0,1,0,,,1,,1,MathQ,15,<h4>5 x 3 =</h4>,1,15,20,21,10,correct_1,total_1,incorrect_1,<h4>15</h4>
57,1609970619126,06/01/2021 22:03:39,1609970619060,0,06/01/2021 22:03:39,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,18,19,1,Questions,buttonC,response_button_text,2651.97999999873,,,24,1,1,0,0,,,,,1,MathQ,24,<h4>8 x 3 =</h4>,1,22,26,24,23,correct_1,total_1,incorrect_1,<h4>24</h4>
58,1609970620111,06/01/2021 22:03:40,1609970620055,0,06/01/2021 22:03:40,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,18,19,3,Correct,Zone7,timelimit_screen,1000.0199999999895,,,,,0,1,0,,,1,,1,MathQ,24,<h4>8 x 3 =</h4>,1,22,26,24,23,correct_1,total_1,incorrect_1,<h4>24</h4>
59,1609970620189,06/01/2021 22:03:40,1609970620072,0,06/01/2021 22:03:40,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,18,19,4,Blank,Zone1,timelimit_screen,16.66700000000128,,,,,0,1,0,,,1,,1,MathQ,24,<h4>8 x 3 =</h4>,1,22,26,24,23,correct_1,total_1,incorrect_1,<h4>24</h4>
60,1609970626395,06/01/2021 22:03:46,1609970626333,0,06/01/2021 22:03:46,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,13,20,1,Questions,buttonB,response_button_text,6226.330000001326,,,42,1,1,0,0,,,,,1,MathQ,42,<h4>7 x 6 =</h4>,1,49,42,36,44,correct_1,total_1,incorrect_1,<h4>42</h4>
61,1609970627384,06/01/2021 22:03:47,1609970627323,0,06/01/2021 22:03:47,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,13,20,3,Correct,Zone7,timelimit_screen,1000.0200000000041,,,,,0,1,0,,,1,,1,MathQ,42,<h4>7 x 6 =</h4>,1,49,42,36,44,correct_1,total_1,incorrect_1,<h4>42</h4>
62,1609970627447,06/01/2021 22:03:47,1609970627339,0,06/01/2021 22:03:47,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,Distractor-Spreadsheet,13,20,4,Blank,Zone1,timelimit_screen,16.66700000000128,,,,,0,1,0,,,1,,1,MathQ,42,<h4>7 x 6 =</h4>,1,49,42,36,44,correct_1,total_1,incorrect_1,<h4>42</h4>
63,1609970627447,06/01/2021 22:03:47,1609970627341,0,06/01/2021 22:03:47,30809,16,task-y5ql,,8946398,13927,2724547,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Distractor-Spreadsheet,,,END TASK,,,,,99528,,,,,0,1,0,,,,,,,,,,,,,,,,,
1,1610014557926,07/01/2021 10:15:57,1610014613679,0,07/01/2021 10:16:53,30809,16,task-y5ql,,8950288,%x%,2726207,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1283x568,Test finished,Distractor,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Distractor-Spreadsheet,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,
2,1610014559760,07/01/2021 10:15:59,1610014615537,0,07/01/2021 10:16:55,30809,16,task-y5ql,,8950288,%x%,2726207,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1283x568,Test finished,Distractor,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,1,1,1,Check,script,force_advance,1832.493,,,,,0,1,0,,,,,,FullscreenCheck,,,,,,,,,,,
