Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,question,ShowProgressBar,ans1,ans2,ans3,ans4,correct,total,incorrect,Formatted-answer
56,1608590276238,21/12/2020 22:37:56,1608590276888,0,21/12/2020 22:37:56,30809,15,task-y5ql,,8777917,13921,2669332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,13,18,4,Blank,Zone1,timelimit_screen,16.552000000010594,,,,,0,1,0,,,1,,1,MathQ,42,<h4>7 x 6 =</h4>,1,49,42,36,44,correct_1,total_1,incorrect_1,<h4>42</h4>
57,1608590278019,21/12/2020 22:37:58,1608590278661,0,21/12/2020 22:37:58,30809,15,task-y5ql,,8777917,13921,2669332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,5,19,1,Questions,buttonB,response_button_text,1666.26999998698,,,40,1,1,0,0,,,,,1,MathQ,40,<h4>8 x 5 =</h4>,1,45,40,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
58,1608590278894,21/12/2020 22:37:58,1608590279658,0,21/12/2020 22:37:59,30809,15,task-y5ql,,8777917,13921,2669332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,5,19,3,Correct,Zone7,timelimit_screen,1000.4109999999928,,,,,0,1,0,,,1,,1,MathQ,40,<h4>8 x 5 =</h4>,1,45,40,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
59,1608590279082,21/12/2020 22:37:59,1608590279690,0,21/12/2020 22:37:59,30809,15,task-y5ql,,8777917,13921,2669332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,5,19,4,Blank,Zone1,timelimit_screen,16.57499999999709,,,,,0,1,0,,,1,,1,MathQ,40,<h4>8 x 5 =</h4>,1,45,40,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
60,1608590280900,21/12/2020 22:38:00,1608590281653,0,21/12/2020 22:38:01,30809,15,task-y5ql,,8777917,13921,2669332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,9,20,1,Questions,buttonA,response_button_text,1821.0299999918789,,,20,1,1,0,0,,,,,1,MathQ,20,<h4>5 x 4 =</h4>,1,20,15,25,16,correct_1,total_1,incorrect_1,<h4>20</h4>
61,1608590281878,21/12/2020 22:38:01,1608590282643,0,21/12/2020 22:38:02,30809,15,task-y5ql,,8777917,13921,2669332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,9,20,3,Correct,Zone7,timelimit_screen,1000.4909999999945,,,,,0,1,0,,,1,,1,MathQ,20,<h4>5 x 4 =</h4>,1,20,15,25,16,correct_1,total_1,incorrect_1,<h4>20</h4>
62,1608590281956,21/12/2020 22:38:01,1608590282675,0,21/12/2020 22:38:02,30809,15,task-y5ql,,8777917,13921,2669332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,9,20,4,Blank,Zone1,timelimit_screen,16.627999999996973,,,,,0,1,0,,,1,,1,MathQ,20,<h4>5 x 4 =</h4>,1,20,15,25,16,correct_1,total_1,incorrect_1,<h4>20</h4>
63,1608590281956,21/12/2020 22:38:01,1608590282684,0,21/12/2020 22:38:02,30809,15,task-y5ql,,8777917,13921,2669332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,,,END TASK,,,,,77026,,,,,0,1,0,,,,,,,,,,,,,,,,,
1,1608730016496,23/12/2020 13:26:56,1608730016643,0,23/12/2020 13:26:56,30809,15,task-y5ql,,8799533,14150,2676042,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x754,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,
2,1608730017730,23/12/2020 13:26:57,1608730017884,0,23/12/2020 13:26:57,30809,15,task-y5ql,,8799533,14150,2676042,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x754,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,1,1,1,Check,script,force_advance,1232.6709999999998,,,,,0,1,0,,,,,,FullscreenCheck,,,,,,,,,,,
3,1608730025959,23/12/2020 13:27:05,1608730025924,0,23/12/2020 13:27:05,30809,15,task-y5ql,,8799533,14150,2676042,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,13,1,1,Questions,buttonB,response_button_text,7892.39500000258,,,42,1,1,0,0,,,,,1,MathQ,42,<h4>7 x 6 =</h4>,1,49,42,36,44,correct_1,total_1,incorrect_1,<h4>42</h4>
4,1608730026679,23/12/2020 13:27:06,1608730026887,0,23/12/2020 13:27:06,30809,15,task-y5ql,,8799533,14150,2676042,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,13,1,3,Correct,Zone7,timelimit_screen,999.5059999999994,,,,,0,1,0,,,1,,1,MathQ,42,<h4>7 x 6 =</h4>,1,49,42,36,44,correct_1,total_1,incorrect_1,<h4>42</h4>
5,1608730026912,23/12/2020 13:27:06,1608730026908,0,23/12/2020 13:27:06,30809,15,task-y5ql,,8799533,14150,2676042,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,13,1,4,Blank,Zone1,timelimit_screen,16.697000000000116,,,,,0,1,0,,,1,,1,MathQ,42,<h4>7 x 6 =</h4>,1,49,42,36,44,correct_1,total_1,incorrect_1,<h4>42</h4>
6,1608730029949,23/12/2020 13:27:09,1608730030082,0,23/12/2020 13:27:10,30809,15,task-y5ql,,8799533,14150,2676042,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,19,2,1,Questions,buttonB,response_button_text,3014.439999999013,,,30,1,1,0,0,,,,,1,MathQ,30,<h4>6 x 5 =</h4>,1,25,30,35,40,correct_1,total_1,incorrect_1,<h4>30</h4>
7,1608730030871,23/12/2020 13:27:10,1608730031068,0,23/12/2020 13:27:11,30809,15,task-y5ql,,8799533,14150,2676042,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,19,2,3,Correct,Zone7,timelimit_screen,999.5509999999995,,,,,0,1,0,,,1,,1,MathQ,30,<h4>6 x 5 =</h4>,1,25,30,35,40,correct_1,total_1,incorrect_1,<h4>30</h4>
8,1608730030980,23/12/2020 13:27:10,1608730031094,0,23/12/2020 13:27:11,30809,15,task-y5ql,,8799533,14150,2676042,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,19,2,4,Blank,Zone1,timelimit_screen,16.595000000001164,,,,,0,1,0,,,1,,1,MathQ,30,<h4>6 x 5 =</h4>,1,25,30,35,40,correct_1,total_1,incorrect_1,<h4>30</h4>
9,1608730032733,23/12/2020 13:27:12,1608730032858,0,23/12/2020 13:27:12,30809,15,task-y5ql,,8799533,14150,2676042,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,17,3,1,Questions,buttonD,response_button_text,1664.87499998766,,,28,1,1,0,0,,,,,1,MathQ,28,<h4>7 x 4 = </h4>,1,27,29,30,28,correct_1,total_1,incorrect_1,<h4>28</h4>
10,1608730033639,23/12/2020 13:27:13,1608730033850,0,23/12/2020 13:27:13,30809,15,task-y5ql,,8799533,14150,2676042,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,17,3,3,Correct,Zone7,timelimit_screen,999.6339999999982,,,,,0,1,0,,,1,,1,MathQ,28,<h4>7 x 4 = </h4>,1,27,29,30,28,correct_1,total_1,incorrect_1,<h4>28</h4>
11,1608730033764,23/12/2020 13:27:13,1608730033869,0,23/12/2020 13:27:13,30809,15,task-y5ql,,8799533,14150,2676042,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,17,3,4,Blank,Zone1,timelimit_screen,16.56300000000192,,,,,0,1,0,,,1,,1,MathQ,28,<h4>7 x 4 = </h4>,1,27,29,30,28,correct_1,total_1,incorrect_1,<h4>28</h4>
12,1608730044903,23/12/2020 13:27:24,1608730045096,0,23/12/2020 13:27:25,30809,15,task-y5ql,,8799533,14150,2676042,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,11,4,1,Questions,buttonD,response_button_text,11119.294999996782,,,48,1,1,0,0,,,,,1,MathQ,48,<h4>6 x 8 =</h4>,1,52,42,54,48,correct_1,total_1,incorrect_1,<h4>48</h4>
13,1608730045872,23/12/2020 13:27:25,1608730046091,0,23/12/2020 13:27:26,30809,15,task-y5ql,,8799533,14150,2676042,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,11,4,3,Correct,Zone7,timelimit_screen,999.3780000000006,,,,,0,1,0,,,1,,1,MathQ,48,<h4>6 x 8 =</h4>,1,52,42,54,48,correct_1,total_1,incorrect_1,<h4>48</h4>
14,1608730045935,23/12/2020 13:27:25,1608730046108,0,23/12/2020 13:27:26,30809,15,task-y5ql,,8799533,14150,2676042,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,11,4,4,Blank,Zone1,timelimit_screen,16.774999999997817,,,,,0,1,0,,,1,,1,MathQ,48,<h4>6 x 8 =</h4>,1,52,42,54,48,correct_1,total_1,incorrect_1,<h4>48</h4>
15,1608730050382,23/12/2020 13:27:30,1608730050602,0,23/12/2020 13:27:30,30809,15,task-y5ql,,8799533,14150,2676042,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,14,5,1,Questions,buttonD,response_button_text,4451.659999991534,,,36,1,1,0,0,,,,,1,MathQ,36,<h4>9 x 4 =</h4>,1,38,42,27,36,correct_1,total_1,incorrect_1,<h4>36</h4>
16,1608730051366,23/12/2020 13:27:31,1608730051592,0,23/12/2020 13:27:31,30809,15,task-y5ql,,8799533,14150,2676042,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,14,5,3,Correct,Zone7,timelimit_screen,999.5,,,,,0,1,0,,,1,,1,MathQ,36,<h4>9 x 4 =</h4>,1,38,42,27,36,correct_1,total_1,incorrect_1,<h4>36</h4>
17,1608730051491,23/12/2020 13:27:31,1608730051614,0,23/12/2020 13:27:31,30809,15,task-y5ql,,8799533,14150,2676042,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,14,5,4,Blank,Zone1,timelimit_screen,16.570999999996275,,,,,0,1,0,,,1,,1,MathQ,36,<h4>9 x 4 =</h4>,1,38,42,27,36,correct_1,total_1,incorrect_1,<h4>36</h4>
18,1608730055291,23/12/2020 13:27:35,1608730055506,0,23/12/2020 13:27:35,30809,15,task-y5ql,,8799533,14150,2676042,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,8,6,1,Questions,buttonB,response_button_text,3797.935000009602,,,24,1,1,0,0,,,,,1,MathQ,24,<h4>4 x 6 = </h4>,1,20,24,18,22,correct_1,total_1,incorrect_1,<h4>24</h4>
19,1608730056275,23/12/2020 13:27:36,1608730056503,0,23/12/2020 13:27:36,30809,15,task-y5ql,,8799533,14150,2676042,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,8,6,3,Correct,Zone7,timelimit_screen,999.4570000000022,,,,,0,1,0,,,1,,1,MathQ,24,<h4>4 x 6 = </h4>,1,20,24,18,22,correct_1,total_1,incorrect_1,<h4>24</h4>
20,1608730056369,23/12/2020 13:27:36,1608730056520,0,23/12/2020 13:27:36,30809,15,task-y5ql,,8799533,14150,2676042,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,8,6,4,Blank,Zone1,timelimit_screen,16.700000000004366,,,,,0,1,0,,,1,,1,MathQ,24,<h4>4 x 6 = </h4>,1,20,24,18,22,correct_1,total_1,incorrect_1,<h4>24</h4>
21,1608730057752,23/12/2020 13:27:37,1608730057939,0,23/12/2020 13:27:37,30809,15,task-y5ql,,8799533,14150,2676042,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,3,7,1,Questions,buttonB,response_button_text,1349.065000002156,,,18,1,1,0,0,,,,,1,MathQ,18,<h4>2 x 9 = </h4>,1,21,18,16,19,correct_1,total_1,incorrect_1,<h4>18</h4>
22,1608730058758,23/12/2020 13:27:38,1608730058937,0,23/12/2020 13:27:38,30809,15,task-y5ql,,8799533,14150,2676042,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,3,7,3,Correct,Zone7,timelimit_screen,999.5049999999974,,,,,0,1,0,,,1,,1,MathQ,18,<h4>2 x 9 = </h4>,1,21,18,16,19,correct_1,total_1,incorrect_1,<h4>18</h4>
23,1608730058836,23/12/2020 13:27:38,1608730058955,0,23/12/2020 13:27:38,30809,15,task-y5ql,,8799533,14150,2676042,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,3,7,4,Blank,Zone1,timelimit_screen,16.70100000000093,,,,,0,1,0,,,1,,1,MathQ,18,<h4>2 x 9 = </h4>,1,21,18,16,19,correct_1,total_1,incorrect_1,<h4>18</h4>
24,1608730061422,23/12/2020 13:27:41,1608730061610,0,23/12/2020 13:27:41,30809,15,task-y5ql,,8799533,14150,2676042,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,20,8,1,Questions,buttonD,response_button_text,2550.9449999954086,,,16,1,1,0,0,,,,,1,MathQ,16,<h4>2 x 8 =</h4>,1,20,18,19,16,correct_1,total_1,incorrect_1,<h4>16</h4>
25,1608730062385,23/12/2020 13:27:42,1608730062602,0,23/12/2020 13:27:42,30809,15,task-y5ql,,8799533,14150,2676042,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,20,8,3,Correct,Zone7,timelimit_screen,999.4249999999956,,,,,0,1,0,,,1,,1,MathQ,16,<h4>2 x 8 =</h4>,1,20,18,19,16,correct_1,total_1,incorrect_1,<h4>16</h4>
26,1608730062510,23/12/2020 13:27:42,1608730062617,0,23/12/2020 13:27:42,30809,15,task-y5ql,,8799533,14150,2676042,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,20,8,4,Blank,Zone1,timelimit_screen,16.7190000000046,,,,,0,1,0,,,1,,1,MathQ,16,<h4>2 x 8 =</h4>,1,20,18,19,16,correct_1,total_1,incorrect_1,<h4>16</h4>
27,1608730065304,23/12/2020 13:27:45,1608730065505,0,23/12/2020 13:27:45,30809,15,task-y5ql,,8799533,14150,2676042,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,5,9,1,Questions,buttonB,response_button_text,2812.004999999772,,,40,1,1,0,0,,,,,1,MathQ,40,<h4>8 x 5 =</h4>,1,45,40,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
28,1608730066273,23/12/2020 13:27:46,1608730066499,0,23/12/2020 13:27:46,30809,15,task-y5ql,,8799533,14150,2676042,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,5,9,3,Correct,Zone7,timelimit_screen,999.5520000000033,,,,,0,1,0,,,1,,1,MathQ,40,<h4>8 x 5 =</h4>,1,45,40,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
29,1608730066429,23/12/2020 13:27:46,1608730066517,0,23/12/2020 13:27:46,30809,15,task-y5ql,,8799533,14150,2676042,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,5,9,4,Blank,Zone1,timelimit_screen,16.620999999999185,,,,,0,1,0,,,1,,1,MathQ,40,<h4>8 x 5 =</h4>,1,45,40,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
30,1608730067323,23/12/2020 13:27:47,1608730067552,0,23/12/2020 13:27:47,30809,15,task-y5ql,,8799533,14150,2676042,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,16,10,1,Questions,buttonB,response_button_text,940.2700000064215,,,12,1,1,0,0,,,,,1,MathQ,12,<h4>6 x 2 =</h4>,1,14,12,16,18,correct_1,total_1,incorrect_1,<h4>12</h4>
31,1608730068323,23/12/2020 13:27:48,1608730068548,0,23/12/2020 13:27:48,30809,15,task-y5ql,,8799533,14150,2676042,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,16,10,3,Correct,Zone7,timelimit_screen,999.5210000000006,,,,,0,1,0,,,1,,1,MathQ,12,<h4>6 x 2 =</h4>,1,14,12,16,18,correct_1,total_1,incorrect_1,<h4>12</h4>
32,1608730068495,23/12/2020 13:27:48,1608730068565,0,23/12/2020 13:27:48,30809,15,task-y5ql,,8799533,14150,2676042,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,16,10,4,Blank,Zone1,timelimit_screen,16.67899999999645,,,,,0,1,0,,,1,,1,MathQ,12,<h4>6 x 2 =</h4>,1,14,12,16,18,correct_1,total_1,incorrect_1,<h4>12</h4>
33,1608730069886,23/12/2020 13:27:49,1608730070120,0,23/12/2020 13:27:50,30809,15,task-y5ql,,8799533,14150,2676042,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,7,11,1,Questions,buttonB,response_button_text,1423.1650000001537,,,49,1,1,0,0,,,,,1,MathQ,49,<h4>7 x 7 = </h4>,1,56,49,42,47,correct_1,total_1,incorrect_1,<h4>49</h4>
34,1608730070918,23/12/2020 13:27:50,1608730071115,0,23/12/2020 13:27:51,30809,15,task-y5ql,,8799533,14150,2676042,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,7,11,3,Correct,Zone7,timelimit_screen,999.5010000000038,,,,,0,1,0,,,1,,1,MathQ,49,<h4>7 x 7 = </h4>,1,56,49,42,47,correct_1,total_1,incorrect_1,<h4>49</h4>
