Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,stim,pressed_new
17,1607034738044,03/12/2020 22:32:18,1607034740430,0,03/12/2020 22:32:20,30809,12,task-yxhp,,8323832,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,5,5,3,Fixation,fixation,fixation,499.7669999999998,,,,,0,1,0,,,,,1,filler,broom--col-photo.png,new.png
18,1607034739373,03/12/2020 22:32:19,1607034741752,0,03/12/2020 22:32:21,30809,12,task-yxhp,,8323832,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,10,6,1,OldNew,new,response_button_image,1300.6850000238046,,,new.png,1,1,0,0,,,,,1,filler,dresser--col-drawing.png,new.png
19,1607034740107,03/12/2020 22:32:20,1607034742463,0,03/12/2020 22:32:22,30809,12,task-yxhp,,8323832,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,10,6,3,Fixation,fixation,fixation,499.88300000000163,,,,,0,1,0,,,,,1,filler,dresser--col-drawing.png,new.png
20,1607034741281,03/12/2020 22:32:21,1607034743663,0,03/12/2020 22:32:23,30809,12,task-yxhp,,8323832,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,9,7,1,OldNew,new,response_button_image,1179.1049999883398,,,new.png,1,1,0,0,,,,,1,filler,bicycle--grey-photo.png,new.png
21,1607034741985,03/12/2020 22:32:21,1607034744362,0,03/12/2020 22:32:24,30809,12,task-yxhp,,8323832,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,9,7,3,Fixation,fixation,fixation,499.7459999999992,,,,,0,1,0,,,,,1,filler,bicycle--grey-photo.png,new.png
22,1607034743360,03/12/2020 22:32:23,1607034745738,0,03/12/2020 22:32:25,30809,12,task-yxhp,,8323832,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,8,8,1,OldNew,new,response_button_image,1355.3800000809133,,,new.png,1,1,0,0,,,,,1,filler,apple--col-photo.png,new.png
23,1607034744125,03/12/2020 22:32:24,1607034746445,0,03/12/2020 22:32:26,30809,12,task-yxhp,,8323832,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,8,8,3,Fixation,fixation,fixation,499.8319999999985,,,,,0,1,0,,,,,1,filler,apple--col-photo.png,new.png
24,1607034745704,03/12/2020 22:32:25,1607034748081,0,03/12/2020 22:32:28,30809,12,task-yxhp,,8323832,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,107,1,1,OldNew,old,response_button_image,1616.3650000235066,,,old.png,1,0,1,0,,,,,2,red_test,skunk--grey-word.png,new.png
25,1607034747110,03/12/2020 22:32:27,1607034749490,0,03/12/2020 22:32:29,30809,12,task-yxhp,,8323832,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,107,1,2,RFG,Zone1,response_button_image,1197.7950000436977,,,familiarity.png,1,0,1,0,,,,,2,red_test,skunk--grey-word.png,new.png
26,1607034747813,03/12/2020 22:32:27,1607034750194,0,03/12/2020 22:32:30,30809,12,task-yxhp,,8323832,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,107,1,3,Fixation,fixation,fixation,499.8140000000021,,,,,0,1,0,,,,,2,red_test,skunk--grey-word.png,new.png
27,1607034749329,03/12/2020 22:32:29,1607034751713,0,03/12/2020 22:32:31,30809,12,task-yxhp,,8323832,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,104,2,1,OldNew,new,response_button_image,1499.8449999839067,,,new.png,1,1,0,0,,,,,2,red_test,shirt--distinctive-word.png,new.png
28,1607034750033,03/12/2020 22:32:30,1607034752410,0,03/12/2020 22:32:32,30809,12,task-yxhp,,8323832,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,104,2,3,Fixation,fixation,fixation,499.8610000000008,,,,,0,1,0,,,,,2,red_test,shirt--distinctive-word.png,new.png
29,1607034751173,03/12/2020 22:32:31,1607034753561,0,03/12/2020 22:32:33,30809,12,task-yxhp,,8323832,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,124,3,1,OldNew,old,response_button_image,1132.285000057891,,,old.png,1,0,1,0,,,,,2,red_test,trumpet--distinctive-word.png,new.png
30,1607034752298,03/12/2020 22:32:32,1607034754676,0,03/12/2020 22:32:34,30809,12,task-yxhp,,8323832,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,124,3,2,RFG,old,response_button_image,901.5600000275299,,,recollection.png,1,0,1,0,,,,,2,red_test,trumpet--distinctive-word.png,new.png
31,1607034753001,03/12/2020 22:32:33,1607034755375,0,03/12/2020 22:32:35,30809,12,task-yxhp,,8323832,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,124,3,3,Fixation,fixation,fixation,499.86300000000483,,,,,0,1,0,,,,,2,red_test,trumpet--distinctive-word.png,new.png
32,1607034754267,03/12/2020 22:32:34,1607034756649,0,03/12/2020 22:32:36,30809,12,task-yxhp,,8323832,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,43,4,1,OldNew,old,response_button_image,1254.769999999553,,,old.png,1,0,1,0,,,,,2,red_test,duck--grey-photo.png,new.png
33,1607034755125,03/12/2020 22:32:35,1607034757506,0,03/12/2020 22:32:37,30809,12,task-yxhp,,8323832,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,43,4,2,RFG,old,response_button_image,631.8849999224767,,,recollection.png,1,0,1,0,,,,,2,red_test,duck--grey-photo.png,new.png
34,1607034755829,03/12/2020 22:32:35,1607034758208,0,03/12/2020 22:32:38,30809,12,task-yxhp,,8323832,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,43,4,3,Fixation,fixation,fixation,499.78199999999924,,,,,0,1,0,,,,,2,red_test,duck--grey-photo.png,new.png
35,1607034757112,03/12/2020 22:32:37,1607034759497,0,03/12/2020 22:32:39,30809,12,task-yxhp,,8323832,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,129,5,1,OldNew,new,response_button_image,1270.2399999834597,,,new.png,1,1,0,0,,,,,2,red_test,window--grey-word.png,new.png
36,1607034757832,03/12/2020 22:32:37,1607034760207,0,03/12/2020 22:32:40,30809,12,task-yxhp,,8323832,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,129,5,3,Fixation,fixation,fixation,499.8810000000012,,,,,0,1,0,,,,,2,red_test,window--grey-word.png,new.png
37,1607034759457,03/12/2020 22:32:39,1607034761835,0,03/12/2020 22:32:41,30809,12,task-yxhp,,8323832,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,90,6,1,OldNew,old,response_button_image,1608.1949999788776,,,old.png,1,0,1,0,,,,,2,red_test,penguin--grey-photo.png,new.png
38,1607034760487,03/12/2020 22:32:40,1607034762866,0,03/12/2020 22:32:42,30809,12,task-yxhp,,8323832,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,90,6,2,RFG,old,response_button_image,812.1750000864267,,,recollection.png,1,0,1,0,,,,,2,red_test,penguin--grey-photo.png,new.png
39,1607034761191,03/12/2020 22:32:41,1607034763573,0,03/12/2020 22:32:43,30809,12,task-yxhp,,8323832,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,90,6,3,Fixation,fixation,fixation,499.83000000000175,,,,,0,1,0,,,,,2,red_test,penguin--grey-photo.png,new.png
40,1607034762786,03/12/2020 22:32:42,1607034765168,0,03/12/2020 22:32:45,30809,12,task-yxhp,,8323832,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,47,7,1,OldNew,new,response_button_image,1577.1349999122322,,,new.png,1,1,0,0,,,,,2,red_test,flag--col-photo.png,new.png
41,1607034763488,03/12/2020 22:32:43,1607034765872,0,03/12/2020 22:32:45,30809,12,task-yxhp,,8323832,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,47,7,3,Fixation,fixation,fixation,499.8110000000015,,,,,0,1,0,,,,,2,red_test,flag--col-photo.png,new.png
42,1607034764771,03/12/2020 22:32:44,1607034767154,0,03/12/2020 22:32:47,30809,12,task-yxhp,,8323832,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,64,8,1,OldNew,old,response_button_image,1262.3150000581518,,,old.png,1,0,1,0,,,,,2,red_test,kettle--grey-word.png,new.png
43,1607034765833,03/12/2020 22:32:45,1607034768123,0,03/12/2020 22:32:48,30809,12,task-yxhp,,8323832,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,64,8,2,RFG,old,response_button_image,753.5350000252947,,,recollection.png,1,0,1,0,,,,,2,red_test,kettle--grey-word.png,new.png
44,1607034766442,03/12/2020 22:32:46,1607034768821,0,03/12/2020 22:32:48,30809,12,task-yxhp,,8323832,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,64,8,3,Fixation,fixation,fixation,499.9230000000025,,,,,0,1,0,,,,,2,red_test,kettle--grey-word.png,new.png
45,1607034767801,03/12/2020 22:32:47,1607034770187,0,03/12/2020 22:32:50,30809,12,task-yxhp,,8323832,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,44,9,1,OldNew,old,response_button_image,1347.6050000172108,,,old.png,1,0,1,0,,,,,2,red_test,eagle--grey-word.png,new.png
46,1607034768630,03/12/2020 22:32:48,1607034771011,0,03/12/2020 22:32:51,30809,12,task-yxhp,,8323832,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,44,9,2,RFG,old,response_button_image,609.9849999882281,,,recollection.png,1,0,1,0,,,,,2,red_test,eagle--grey-word.png,new.png
