Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,stim,pressed_new
11,1610015674544,07/01/2021 10:34:34,1610015670500,0,07/01/2021 10:34:30,37334,2,task-6vny,,8950604,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,4,4,1,OldNew,new,response_button_image,3092.464999999949,,,new.png,1,1,0,0,,,,,1,filler,stool--grey-drawing.png,new.png
12,1610015675232,07/01/2021 10:34:35,1610015671196,0,07/01/2021 10:34:31,37334,2,task-6vny,,8950604,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,4,4,3,Fixation,fixation,fixation,493.5040000000008,,,,,0,1,0,,,,,1,filler,stool--grey-drawing.png,new.png
13,1610015676923,07/01/2021 10:34:36,1610015672880,0,07/01/2021 10:34:32,37334,2,task-6vny,,8950604,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,3,5,1,OldNew,old,response_button_image,1670.5500000000466,,,old.png,1,0,1,0,,,,,1,filler,cake--distinctive-word.png,new.png
14,1610015679424,07/01/2021 10:34:39,1610015675377,0,07/01/2021 10:34:35,37334,2,task-6vny,,8950604,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,3,5,2,RFG,old,response_button_image,2278.4250000001994,,,recollection.png,1,0,1,0,,,,,1,filler,cake--distinctive-word.png,new.png
15,1610015680174,07/01/2021 10:34:40,1610015676077,0,07/01/2021 10:34:36,37334,2,task-6vny,,8950604,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,3,5,3,Fixation,fixation,fixation,493.5040000000008,,,,,0,1,0,,,,,1,filler,cake--distinctive-word.png,new.png
16,1610015684950,07/01/2021 10:34:44,1610015680907,0,07/01/2021 10:34:40,37334,2,task-6vny,,8950604,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,6,6,1,OldNew,new,response_button_image,4817.019999999953,,,new.png,1,1,0,0,,,,,1,filler,ashtray--col-drawing.png,new.png
17,1610015685653,07/01/2021 10:34:45,1610015681599,0,07/01/2021 10:34:41,37334,2,task-6vny,,8950604,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,6,6,3,Fixation,fixation,fixation,493.49900000000343,,,,,0,1,0,,,,,1,filler,ashtray--col-drawing.png,new.png
18,1610015687358,07/01/2021 10:34:47,1610015683325,0,07/01/2021 10:34:43,37334,2,task-6vny,,8950604,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,7,7,1,OldNew,new,response_button_image,1711.330000000089,,,new.png,1,1,0,0,,,,,1,filler,candle--col-drawing.png,new.png
19,1610015688081,07/01/2021 10:34:48,1610015684027,0,07/01/2021 10:34:44,37334,2,task-6vny,,8950604,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,7,7,3,Fixation,fixation,fixation,493.50800000000163,,,,,0,1,0,,,,,1,filler,candle--col-drawing.png,new.png
20,1610015689800,07/01/2021 10:34:49,1610015685764,0,07/01/2021 10:34:45,37334,2,task-6vny,,8950604,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,8,8,1,OldNew,old,response_button_image,1723.0199999999095,,,old.png,1,0,1,0,,,,,1,filler,apple--grey-photo.png,new.png
21,1610015691050,07/01/2021 10:34:51,1610015687003,0,07/01/2021 10:34:47,37334,2,task-6vny,,8950604,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,8,8,2,RFG,old,response_button_image,1020.1449999999604,,,recollection.png,1,0,1,0,,,,,1,filler,apple--grey-photo.png,new.png
22,1610015691737,07/01/2021 10:34:51,1610015687695,0,07/01/2021 10:34:47,37334,2,task-6vny,,8950604,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,8,8,3,Fixation,fixation,fixation,493.5169999999998,,,,,0,1,0,,,,,1,filler,apple--grey-photo.png,new.png
23,1610015693300,07/01/2021 10:34:53,1610015689254,0,07/01/2021 10:34:49,37334,2,task-6vny,,8950604,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,26,1,1,OldNew,new,response_button_image,1546.6650000000736,,,new.png,1,1,0,0,,,,,2,green_test,camel--col-photo.png,new.png
24,1610015694019,07/01/2021 10:34:54,1610015689962,0,07/01/2021 10:34:49,37334,2,task-6vny,,8950604,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,26,1,3,Fixation,fixation,fixation,493.50800000000163,,,,,0,1,0,,,,,2,green_test,camel--col-photo.png,new.png
25,1610015695474,07/01/2021 10:34:55,1610015691420,0,07/01/2021 10:34:51,37334,2,task-6vny,,8950604,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,11,2,1,OldNew,old,response_button_image,1445.7350000000151,,,old.png,1,0,1,0,,,,,2,green_test,anchor--grey-drawing.png,new.png
26,1610015696664,07/01/2021 10:34:56,1610015692635,0,07/01/2021 10:34:52,37334,2,task-6vny,,8950604,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,11,2,2,RFG,old,response_button_image,997.1150000001217,,,recollection.png,1,0,1,0,,,,,2,green_test,anchor--grey-drawing.png,new.png
27,1610015697429,07/01/2021 10:34:57,1610015693337,0,07/01/2021 10:34:53,37334,2,task-6vny,,8950604,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,11,2,3,Fixation,fixation,fixation,493.5069999999978,,,,,0,1,0,,,,,2,green_test,anchor--grey-drawing.png,new.png
28,1610015699639,07/01/2021 10:34:59,1610015695592,0,07/01/2021 10:34:55,37334,2,task-6vny,,8950604,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,15,3,1,OldNew,old,response_button_image,2243.8399999998583,,,old.png,1,0,1,0,,,,,2,green_test,basket--grey-word.png,new.png
29,1610015700970,07/01/2021 10:35:00,1610015696917,0,07/01/2021 10:34:56,37334,2,task-6vny,,8950604,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,15,3,2,RFG,old,response_button_image,1118.1300000000701,,,recollection.png,1,0,1,0,,,,,2,green_test,basket--grey-word.png,new.png
30,1610015701673,07/01/2021 10:35:01,1610015697618,0,07/01/2021 10:34:57,37334,2,task-6vny,,8950604,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,15,3,3,Fixation,fixation,fixation,493.5060000000012,,,,,0,1,0,,,,,2,green_test,basket--grey-word.png,new.png
31,1610015703658,07/01/2021 10:35:03,1610015699599,0,07/01/2021 10:34:59,37334,2,task-6vny,,8950604,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,98,4,1,OldNew,new,response_button_image,1967.1749999999956,,,new.png,1,1,0,0,,,,,2,green_test,rabbit--grey-drawing.png,new.png
32,1610015704376,07/01/2021 10:35:04,1610015700299,0,07/01/2021 10:35:00,37334,2,task-6vny,,8950604,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,98,4,3,Fixation,fixation,fixation,493.50099999999657,,,,,0,1,0,,,,,2,green_test,rabbit--grey-drawing.png,new.png
33,1610015707462,07/01/2021 10:35:07,1610015703409,0,07/01/2021 10:35:03,37334,2,task-6vny,,8950604,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,63,5,1,OldNew,old,response_button_image,3098.889999999985,,,old.png,1,0,1,0,,,,,2,green_test,jacket--distinctive-word.png,new.png
34,1610015708618,07/01/2021 10:35:08,1610015704574,0,07/01/2021 10:35:04,37334,2,task-6vny,,8950604,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,63,5,2,RFG,Zone1,response_button_image,945.8349999999846,,,familiarity.png,1,0,1,0,,,,,2,green_test,jacket--distinctive-word.png,new.png
35,1610015709322,07/01/2021 10:35:09,1610015705274,0,07/01/2021 10:35:05,37334,2,task-6vny,,8950604,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,63,5,3,Fixation,fixation,fixation,493.51199999999517,,,,,0,1,0,,,,,2,green_test,jacket--distinctive-word.png,new.png
36,1610015710572,07/01/2021 10:35:10,1610015706511,0,07/01/2021 10:35:06,37334,2,task-6vny,,8950604,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,17,6,1,OldNew,new,response_button_image,1226.3950000001423,,,new.png,1,1,0,0,,,,,2,green_test,bell--col-photo.png,new.png
37,1610015711244,07/01/2021 10:35:11,1610015707208,0,07/01/2021 10:35:07,37334,2,task-6vny,,8950604,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,17,6,3,Fixation,fixation,fixation,493.50800000000163,,,,,0,1,0,,,,,2,green_test,bell--col-photo.png,new.png
38,1610015712792,07/01/2021 10:35:12,1610015708736,0,07/01/2021 10:35:08,37334,2,task-6vny,,8950604,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,76,7,1,OldNew,old,response_button_image,1516.0049999999537,,,old.png,1,0,1,0,,,,,2,green_test,monkey--col-photo.png,new.png
39,1610015714107,07/01/2021 10:35:14,1610015710061,0,07/01/2021 10:35:10,37334,2,task-6vny,,8950604,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,76,7,2,RFG,old,response_button_image,1110.1949999999779,,,recollection.png,1,0,1,0,,,,,2,green_test,monkey--col-photo.png,new.png
40,1610015714810,07/01/2021 10:35:14,1610015710756,0,07/01/2021 10:35:10,37334,2,task-6vny,,8950604,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,76,7,3,Fixation,fixation,fixation,493.5109999999986,,,,,0,1,0,,,,,2,green_test,monkey--col-photo.png,new.png
41,1610015716201,07/01/2021 10:35:16,1610015712136,0,07/01/2021 10:35:12,37334,2,task-6vny,,8950604,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,37,8,1,OldNew,new,response_button_image,1369.2049999999726,,,new.png,1,1,0,0,,,,,2,green_test,corn--grey-photo.png,new.png
