Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
25,1583414127000,05/03/2020 13:15:27,1583414126986,0,05/03/2020 13:15:26,10169,123,task-hjvs,,4090098,25123,1159701,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 11.1.2,1280x800,1280x800,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_1_col_spreadsheet,9,10,1,fixation,fixation,fixation,500,,,,0,1,0,,,,,2,study_1_col,line-drawing.png,col_line_chicken.png
26,1583414128031,05/03/2020 13:15:28,1583414128014,0,05/03/2020 13:15:28,10169,123,task-hjvs,,4090098,25123,1159701,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 11.1.2,1280x800,1280x800,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_1_col_spreadsheet,9,10,2,stim_1_col,Zone1,response_button_image,1017.0000000000036,,line-drawing.png,1,1,0,0,,,,,2,study_1_col,line-drawing.png,col_line_chicken.png
27,1583414128969,05/03/2020 13:15:28,1583414128937,0,05/03/2020 13:15:28,10169,123,task-hjvs,,4090098,25123,1159701,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 11.1.2,1280x800,1280x800,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_1_col_spreadsheet,28,11,1,fixation,fixation,fixation,500,,,,0,1,0,,,,,2,study_1_col,photograph.png,col_photo_bear2.png
28,1583414130549,05/03/2020 13:15:30,1583414130522,0,05/03/2020 13:15:30,10169,123,task-hjvs,,4090098,25123,1159701,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 11.1.2,1280x800,1280x800,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_1_col_spreadsheet,28,11,2,stim_1_col,buttonB,response_button_image,1573,,photograph.png,1,1,0,0,,,,,2,study_1_col,photograph.png,col_photo_bear2.png
29,1583414131488,05/03/2020 13:15:31,1583414131441,0,05/03/2020 13:15:31,10169,123,task-hjvs,,4090098,25123,1159701,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 11.1.2,1280x800,1280x800,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_1_col_spreadsheet,58,12,1,fixation,fixation,fixation,501,,,,0,1,0,,,,,2,study_1_col,word.png,word_pipe.png
30,1583414132675,05/03/2020 13:15:32,1583414132647,0,05/03/2020 13:15:32,10169,123,task-hjvs,,4090098,25123,1159701,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 11.1.2,1280x800,1280x800,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_1_col_spreadsheet,58,12,2,stim_1_col,buttonA,response_button_image,1195,,word.png,1,1,0,0,,,,,2,study_1_col,word.png,word_pipe.png
31,1583414133613,05/03/2020 13:15:33,1583414133558,0,05/03/2020 13:15:33,10169,123,task-hjvs,,4090098,25123,1159701,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 11.1.2,1280x800,1280x800,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_1_col_spreadsheet,19,13,1,fixation,fixation,fixation,500,,,,0,1,0,,,,,2,study_1_col,line-drawing.png,col_line_stool.png
32,1583414134788,05/03/2020 13:15:34,1583414134750,0,05/03/2020 13:15:34,10169,123,task-hjvs,,4090098,25123,1159701,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 11.1.2,1280x800,1280x800,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_1_col_spreadsheet,19,13,2,stim_1_col,Zone1,response_button_image,1181,,line-drawing.png,1,1,0,0,,,,,2,study_1_col,line-drawing.png,col_line_stool.png
33,1583414135697,05/03/2020 13:15:35,1583414135675,0,05/03/2020 13:15:35,10169,123,task-hjvs,,4090098,25123,1159701,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 11.1.2,1280x800,1280x800,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_1_col_spreadsheet,42,14,1,fixation,fixation,fixation,500,,,,0,1,0,,,,,2,study_1_col,photograph.png,col_photo_rabbit3.png
34,1583414137871,05/03/2020 13:15:37,1583414137847,0,05/03/2020 13:15:37,10169,123,task-hjvs,,4090098,25123,1159701,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 11.1.2,1280x800,1280x800,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_1_col_spreadsheet,42,14,2,stim_1_col,buttonB,response_button_image,2159,,photograph.png,1,1,0,0,,,,,2,study_1_col,photograph.png,col_photo_rabbit3.png
