Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
32,1601377199141,29/09/2020 10:59:59,1601377199870,1,29/09/2020 11:59:59,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,15,13,2,stim_5_grey,Zone1,response_button_image,926.4149999944493,,line-drawing.png,1,1,0,0,,,,,2,study_5_grey,line-drawing.png,grey_line_plug.png
33,1601377200057,29/09/2020 11:00:00,1601377200789,1,29/09/2020 12:00:00,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,12,14,1,fixation,fixation,fixation,499.92499999999563,,,,0,1,0,,,,,2,study_5_grey,line-drawing.png,grey_line_lobster.png
34,1601377201387,29/09/2020 11:00:01,1601377202116,1,29/09/2020 12:00:02,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,12,14,2,stim_5_grey,Zone1,response_button_image,1315.3799999854527,,line-drawing.png,1,1,0,0,,,,,2,study_5_grey,line-drawing.png,grey_line_lobster.png
35,1601377202311,29/09/2020 11:00:02,1601377203038,1,29/09/2020 12:00:03,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,30,15,1,fixation,fixation,fixation,499.82800000000134,,,,0,1,0,,,,,2,study_5_grey,photograph.png,grey_photo_flag3.png
36,1601377203530,29/09/2020 11:00:03,1601377204259,1,29/09/2020 12:00:04,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,30,15,2,stim_5_grey,buttonB,response_button_image,1209.7199999843724,,photograph.png,1,1,0,0,,,,,2,study_5_grey,photograph.png,grey_photo_flag3.png
37,1601377204461,29/09/2020 11:00:04,1601377205186,1,29/09/2020 12:00:05,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,13,16,1,fixation,fixation,fixation,499.6779999999999,,,,0,1,0,,,,,2,study_5_grey,line-drawing.png,grey_line_lock.png
38,1601377205477,29/09/2020 11:00:05,1601377206202,1,29/09/2020 12:00:06,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,13,16,2,stim_5_grey,Zone1,response_button_image,1006.7149999958929,,line-drawing.png,1,1,0,0,,,,,2,study_5_grey,line-drawing.png,grey_line_lock.png
39,1601377206383,29/09/2020 11:00:06,1601377207119,1,29/09/2020 12:00:07,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,66,17,1,fixation,fixation,fixation,499.900999999998,,,,0,1,0,,,,,2,study_5_grey,word.png,word_zebra.png
40,1601377207399,29/09/2020 11:00:07,1601377208118,1,29/09/2020 12:00:08,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,66,17,2,stim_5_grey,buttonA,response_button_image,985.27499998454,,word.png,1,1,0,0,,,,,2,study_5_grey,word.png,word_zebra.png
41,1601377208325,29/09/2020 11:00:08,1601377209036,1,29/09/2020 12:00:09,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,51,18,1,fixation,fixation,fixation,499.97499999999854,,,,0,1,0,,,,,2,study_5_grey,word.png,word_carrot.png
42,1601377208967,29/09/2020 11:00:08,1601377209697,1,29/09/2020 12:00:09,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,51,18,2,stim_5_grey,buttonA,response_button_image,635.6450000021141,,word.png,1,1,0,0,,,,,2,study_5_grey,word.png,word_carrot.png
43,1601377210139,29/09/2020 11:00:10,1601377210620,1,29/09/2020 12:00:10,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,25,19,1,fixation,fixation,fixation,499.8660000000018,,,,0,1,0,,,,,2,study_5_grey,photograph.png,grey_photo_belt2.png
44,1601377210998,29/09/2020 11:00:10,1601377211727,1,29/09/2020 12:00:11,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,25,19,2,stim_5_grey,buttonB,response_button_image,1082.849999977043,,photograph.png,1,1,0,0,,,,,2,study_5_grey,photograph.png,grey_photo_belt2.png
45,1601377211937,29/09/2020 11:00:11,1601377212652,1,29/09/2020 12:00:12,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,16,20,1,fixation,fixation,fixation,499.8050000000003,,,,0,1,0,,,,,2,study_5_grey,line-drawing.png,grey_line_potato.png
46,1601377212922,29/09/2020 11:00:12,1601377213615,1,29/09/2020 12:00:13,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,16,20,2,stim_5_grey,Zone1,response_button_image,936.5099999995437,,line-drawing.png,1,1,0,0,,,,,2,study_5_grey,line-drawing.png,grey_line_potato.png
47,1601377213812,29/09/2020 11:00:13,1601377214535,1,29/09/2020 12:00:14,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,38,21,1,fixation,fixation,fixation,499.9719999999943,,,,0,1,0,,,,,2,study_5_grey,photograph.png,grey_photo_mitten2.png
48,1601377214906,29/09/2020 11:00:14,1601377215638,1,29/09/2020 12:00:15,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,38,21,2,stim_5_grey,buttonB,response_button_image,1085.4749999998603,,photograph.png,1,1,0,0,,,,,2,study_5_grey,photograph.png,grey_photo_mitten2.png
49,1601377215868,29/09/2020 11:00:15,1601377216551,1,29/09/2020 12:00:16,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,60,22,1,fixation,fixation,fixation,500.06700000000274,,,,0,1,0,,,,,2,study_5_grey,word.png,word_jacket.png
50,1601377217120,29/09/2020 11:00:17,1601377217853,1,29/09/2020 12:00:17,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,60,22,2,stim_5_grey,buttonA,response_button_image,1278.23000002536,,word.png,1,1,0,0,,,,,2,study_5_grey,word.png,word_jacket.png
51,1601377218044,29/09/2020 11:00:18,1601377218767,1,29/09/2020 12:00:18,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,61,23,1,fixation,fixation,fixation,499.7300000000032,,,,0,1,0,,,,,2,study_5_grey,word.png,word_lion.png
52,1601377219813,29/09/2020 11:00:19,1601377220535,1,29/09/2020 12:00:20,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,61,23,2,stim_5_grey,buttonA,response_button_image,1757.019999990007,,word.png,1,1,0,0,,,,,2,study_5_grey,word.png,word_lion.png
53,1601377220734,29/09/2020 11:00:20,1601377221450,1,29/09/2020 12:00:21,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,57,24,1,fixation,fixation,fixation,499.81200000000536,,,,0,1,0,,,,,2,study_5_grey,word.png,word_hammer.png
54,1601377222219,29/09/2020 11:00:22,1601377222950,1,29/09/2020 12:00:22,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,57,24,2,stim_5_grey,buttonA,response_button_image,1485.3799999982584,,word.png,1,1,0,0,,,,,2,study_5_grey,word.png,word_hammer.png
55,1601377223152,29/09/2020 11:00:23,1601377223866,1,29/09/2020 12:00:23,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,34,25,1,fixation,fixation,fixation,499.87199999999575,,,,0,1,0,,,,,2,study_5_grey,photograph.png,grey_photo_guitar1.png
56,1601377224290,29/09/2020 11:00:24,1601377225018,1,29/09/2020 12:00:25,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,34,25,2,stim_5_grey,buttonB,response_button_image,1124.1750000044703,,photograph.png,1,1,0,0,,,,,2,study_5_grey,photograph.png,grey_photo_guitar1.png
57,1601377225218,29/09/2020 11:00:25,1601377225932,1,29/09/2020 12:00:25,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,4,26,1,fixation,fixation,fixation,499.8640000000014,,,,0,1,0,,,,,2,study_5_grey,line-drawing.png,grey_line_doll.png
58,1601377226208,29/09/2020 11:00:26,1601377226924,1,29/09/2020 12:00:26,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,4,26,2,stim_5_grey,Zone1,response_button_image,965.7900000165682,,line-drawing.png,1,1,0,0,,,,,2,study_5_grey,line-drawing.png,grey_line_doll.png
59,1601377227131,29/09/2020 11:00:27,1601377227849,1,29/09/2020 12:00:27,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,40,27,1,fixation,fixation,fixation,499.9559999999983,,,,0,1,0,,,,,2,study_5_grey,photograph.png,grey_photo_onion1.png
60,1601377228162,29/09/2020 11:00:28,1601377228882,1,29/09/2020 12:00:28,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,40,27,2,stim_5_grey,buttonB,response_button_image,1006.4950000087265,,photograph.png,1,1,0,0,,,,,2,study_5_grey,photograph.png,grey_photo_onion1.png
61,1601377229078,29/09/2020 11:00:29,1601377229797,1,29/09/2020 12:00:29,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,62,28,1,fixation,fixation,fixation,499.77999999999884,,,,0,1,0,,,,,2,study_5_grey,word.png,word_orange.png
62,1601377229989,29/09/2020 11:00:29,1601377230718,1,29/09/2020 12:00:30,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,62,28,2,stim_5_grey,buttonA,response_button_image,903.1100000138395,,word.png,1,1,0,0,,,,,2,study_5_grey,word.png,word_orange.png
63,1601377230912,29/09/2020 11:00:30,1601377231631,1,29/09/2020 12:00:31,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,9,29,1,fixation,fixation,fixation,499.9290000000037,,,,0,1,0,,,,,2,study_5_grey,line-drawing.png,grey_line_kite.png
64,1601377231894,29/09/2020 11:00:31,1601377232617,1,29/09/2020 12:00:32,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,9,29,2,stim_5_grey,Zone1,response_button_image,960.8299999963492,,line-drawing.png,1,1,0,0,,,,,2,study_5_grey,line-drawing.png,grey_line_kite.png
65,1601377232802,29/09/2020 11:00:32,1601377233529,1,29/09/2020 12:00:33,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,23,30,1,fixation,fixation,fixation,499.73399999999674,,,,0,1,0,,,,,2,study_5_grey,line-drawing.png,grey_line_tomato.png
66,1601377233496,29/09/2020 11:00:33,1601377234217,1,29/09/2020 12:00:34,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,23,30,2,stim_5_grey,Zone1,response_button_image,674.284999986412,,line-drawing.png,1,1,0,0,,,,,2,study_5_grey,line-drawing.png,grey_line_tomato.png
67,1601377234436,29/09/2020 11:00:34,1601377235147,1,29/09/2020 12:00:35,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,36,31,1,fixation,fixation,fixation,499.89100000000326,,,,0,1,0,,,,,2,study_5_grey,photograph.png,grey_photo_lamp2.png
68,1601377235762,29/09/2020 11:00:35,1601377236482,1,29/09/2020 12:00:36,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,36,31,2,stim_5_grey,buttonB,response_button_image,1310.3700000210665,,photograph.png,1,1,0,0,,,,,2,study_5_grey,photograph.png,grey_photo_lamp2.png
69,1601377236686,29/09/2020 11:00:36,1601377237396,1,29/09/2020 12:00:37,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,24,32,1,fixation,fixation,fixation,499.9100000000035,,,,0,1,0,,,,,2,study_5_grey,line-drawing.png,grey_line_trumpet.png
70,1601377237762,29/09/2020 11:00:37,1601377238486,1,29/09/2020 12:00:38,10169,131,task-6xh1,,6998668,5f4f69faf3505f0109ed9e75,2021064,,complete,,5f73134f424c7803e9a9fcf2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x768,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,24,32,2,stim_5_grey,Zone1,response_button_image,1064.5200000144541,,line-drawing.png,1,1,0,0,,,,,2,study_5_grey,line-drawing.png,grey_line_trumpet.png
