Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
97,1584962886974,23/03/2020 11:28:06,1584962885812,0,23/03/2020 11:28:05,10169,123,task-xfbn,,4222607,13250,1195294,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1366x768,1366x768,Test_Checkpoint,E-11. Study_5_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_5_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_5_col_spreadsheet,10,46,1,fixation,fixation,fixation,499.98200000001816,,,,0,1,0,,,,,2,study_5_col,line-drawing.png,col_line_knife.png
98,1584962888633,23/03/2020 11:28:08,1584962887462,0,23/03/2020 11:28:07,10169,123,task-xfbn,,4222607,13250,1195294,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1366x768,1366x768,Test_Checkpoint,E-11. Study_5_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_5_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_5_col_spreadsheet,10,46,2,stim_5_col,Zone1,response_button_image,1622.984999907203,,line-drawing.png,1,1,0,0,,,,,2,study_5_col,line-drawing.png,col_line_knife.png
99,1584962889523,23/03/2020 11:28:09,1584962888360,0,23/03/2020 11:28:08,10169,123,task-xfbn,,4222607,13250,1195294,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1366x768,1366x768,Test_Checkpoint,E-11. Study_5_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_5_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_5_col_spreadsheet,56,47,1,fixation,fixation,fixation,500.0109999999986,,,,0,1,0,,,,,2,study_5_col,word.png,word_glasses.png
100,1584962891070,23/03/2020 11:28:11,1584962889911,0,23/03/2020 11:28:09,10169,123,task-xfbn,,4222607,13250,1195294,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1366x768,1366x768,Test_Checkpoint,E-11. Study_5_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_5_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_5_col_spreadsheet,56,47,2,stim_5_col,buttonA,response_button_image,1523.9099999889731,,word.png,1,1,0,0,,,,,2,study_5_col,word.png,word_glasses.png
101,1584962891977,23/03/2020 11:28:11,1584962890810,0,23/03/2020 11:28:10,10169,123,task-xfbn,,4222607,13250,1195294,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1366x768,1366x768,Test_Checkpoint,E-11. Study_5_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_5_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_5_col_spreadsheet,54,48,1,fixation,fixation,fixation,499.67600000000675,,,,0,1,0,,,,,2,study_5_col,word.png,word_crown.png
102,1584962893431,23/03/2020 11:28:13,1584962892154,0,23/03/2020 11:28:12,10169,123,task-xfbn,,4222607,13250,1195294,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1366x768,1366x768,Test_Checkpoint,E-11. Study_5_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_5_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_5_col_spreadsheet,54,48,2,stim_5_col,buttonA,response_button_image,1318.9250000286847,,word.png,1,1,0,0,,,,,2,study_5_col,word.png,word_crown.png
103,1584962894227,23/03/2020 11:28:14,1584962893060,0,23/03/2020 11:28:13,10169,123,task-xfbn,,4222607,13250,1195294,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1366x768,1366x768,Test_Checkpoint,E-11. Study_5_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_5_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_5_col_spreadsheet,43,49,1,fixation,fixation,fixation,500.0209999999788,,,,0,1,0,,,,,2,study_5_col,photograph.png,col_photo_swan3.png
104,1584962895869,23/03/2020 11:28:15,1584962894706,0,23/03/2020 11:28:14,10169,123,task-xfbn,,4222607,13250,1195294,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1366x768,1366x768,Test_Checkpoint,E-11. Study_5_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_5_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_5_col_spreadsheet,43,49,2,stim_5_col,buttonB,response_button_image,1619.8700000531971,,photograph.png,1,1,0,0,,,,,2,study_5_col,photograph.png,col_photo_swan3.png
105,1584962896776,23/03/2020 11:28:16,1584962895610,0,23/03/2020 11:28:15,10169,123,task-xfbn,,4222607,13250,1195294,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1366x768,1366x768,Test_Checkpoint,E-11. Study_5_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_5_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_5_col_spreadsheet,59,50,1,fixation,fixation,fixation,499.9890000000014,,,,0,1,0,,,,,2,study_5_col,word.png,word_house.png
106,1584962898388,23/03/2020 11:28:18,1584962897223,0,23/03/2020 11:28:17,10169,123,task-xfbn,,4222607,13250,1195294,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1366x768,1366x768,Test_Checkpoint,E-11. Study_5_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_5_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_5_col_spreadsheet,59,50,2,stim_5_col,buttonA,response_button_image,1590.305000077933,,word.png,1,1,0,0,,,,,2,study_5_col,word.png,word_house.png
