Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Randomise questionnaire elements?,Question Key,Response
1,1601547636109,01/10/2020 10:20:36,1601547637040,1,01/10/2020 11:20:37,10169,131,questionnaire-nazt,,7030431,5f10cb0b3566653f717c29d0,2033290,,complete,,5f75acfb8769e423689cf673,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1920x1080,1920x969,Test_Checkpoint,D-1. Study__Ins__GREY,32,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601547667722,01/10/2020 10:21:07,1601547668698,1,01/10/2020 11:21:08,10169,131,questionnaire-nazt,,7030431,5f10cb0b3566653f717c29d0,2033290,,complete,,5f75acfb8769e423689cf673,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1920x1080,1903x969,Test_Checkpoint,D-1. Study__Ins__GREY,32,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,END QUESTIONNAIRE,31658
1,1601547690113,01/10/2020 10:21:30,1601547689732,1,01/10/2020 11:21:29,10169,131,questionnaire-nazt,,7030450,5f26e5190b59d7387c7a95d6,2033293,,complete,,5f75ad16fb09d5234ea89ef7,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x625,Test_Checkpoint,D-1. Study__Ins__GREY,32,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601547721944,01/10/2020 10:22:01,1601547721628,1,01/10/2020 11:22:01,10169,131,questionnaire-nazt,,7030450,5f26e5190b59d7387c7a95d6,2033293,,complete,,5f75ad16fb09d5234ea89ef7,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1349x625,Test_Checkpoint,D-1. Study__Ins__GREY,32,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,END QUESTIONNAIRE,31896
1,1601548079963,01/10/2020 10:27:59,1601548074572,1,01/10/2020 11:27:54,10169,131,questionnaire-nazt,,7030562,5ec271b935ea9703395c23d3,2033348,,complete,,5f75aefa06836723b8e0a946,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,2560x1440,1323x878,Test_Checkpoint,D-1. Study__Ins__GREY,32,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601548092417,01/10/2020 10:28:12,1601548087028,1,01/10/2020 11:28:07,10169,131,questionnaire-nazt,,7030562,5ec271b935ea9703395c23d3,2033348,,complete,,5f75aefa06836723b8e0a946,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,2560x1440,1312x878,Test_Checkpoint,D-1. Study__Ins__GREY,32,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,END QUESTIONNAIRE,12456
1,1601548082148,01/10/2020 10:28:02,1601548081784,10,01/10/2020 20:28:01,10169,131,questionnaire-nazt,,7030563,5ee1da7a1d622e2092c1b056,2033341,,complete,,5f75aea05148a123dc1010c6,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,Test_Checkpoint,D-1. Study__Ins__GREY,32,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601548099906,01/10/2020 10:28:19,1601548099576,10,01/10/2020 20:28:19,10169,131,questionnaire-nazt,,7030563,5ee1da7a1d622e2092c1b056,2033341,,complete,,5f75aea05148a123dc1010c6,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1903x969,Test_Checkpoint,D-1. Study__Ins__GREY,32,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,END QUESTIONNAIRE,17792
1,1601548147241,01/10/2020 10:29:07,1601548145568,1,01/10/2020 11:29:05,10169,131,questionnaire-nazt,,7030594,5f479f6fee072b08711a9c1b,2033340,,complete,,5f75ae480b907e236db9eeab,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1821x876,Test_Checkpoint,D-1. Study__Ins__GREY,32,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601548186866,01/10/2020 10:29:46,1601548185232,1,01/10/2020 11:29:45,10169,131,questionnaire-nazt,,7030594,5f479f6fee072b08711a9c1b,2033340,,complete,,5f75ae480b907e236db9eeab,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1366x768,1799x876,Test_Checkpoint,D-1. Study__Ins__GREY,32,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,No,END QUESTIONNAIRE,39665
