Order,Welcome__Mouse.x,Welcome__Mouse.y,Welcome__Mouse.leftButton,Welcome__Mouse.midButton,Welcome__Mouse.rightButton,Welcome__Mouse.time,Welcome__Mouse.clicked_name,GenIns__Mouse.x,GenIns__Mouse.y,GenIns__Mouse.leftButton,GenIns__Mouse.midButton,GenIns__Mouse.rightButton,GenIns__Mouse.time,GenIns__Mouse.clicked_name,Welcome__Repeat__Loop.thisRepN,Welcome__Repeat__Loop.thisTrialN,Welcome__Repeat__Loop.thisN,Welcome__Repeat__Loop.thisIndex,Welcome__Repeat__Loop.ran,Welcome__Repeat__Loop.order,date,expName,psychopyVersion,OS,frameRate,B1__DoYouUnderstand,B1NamFam__Mouse.x,B1NamFam__Mouse.y,B1NamFam__Mouse.leftButton,B1NamFam__Mouse.midButton,B1NamFam__Mouse.rightButton,B1NamFam__Mouse.time,B1NamFam__Mouse.clicked_name,B1NamFam__Mouse2.x,B1NamFam__Mouse2.y,B1NamFam__Mouse2.leftButton,B1NamFam__Mouse2.midButton,B1NamFam__Mouse2.rightButton,B1NamFam__Mouse2.time,B1NamFam__Mouse2.clicked_name,Naming_RT,Naming_Response,NamResp__Mouse.x,NamResp__Mouse.y,NamResp__Mouse.leftButton,NamResp__Mouse.midButton,NamResp__Mouse.rightButton,NamResp__Mouse.time,NamResp__Mouse.clicked_name,Familiarity,FamResp__Mouse.x,FamResp__Mouse.y,FamResp__Mouse.leftButton,FamResp__Mouse.midButton,FamResp__Mouse.rightButton,FamResp__Mouse.time,FamResp__Mouse.clicked_name,Block1__Nam__Fam__Loop.thisRepN,Block1__Nam__Fam__Loop.thisTrialN,Block1__Nam__Fam__Loop.thisN,Block1__Nam__Fam__Loop.thisIndex,Block1__Nam__Fam__Loop.ran,Block1__Nam__Fam__Loop.order,B1NamFam.thisRepN,B1NamFam.thisTrialN,B1NamFam.thisN,B1NamFam.thisIndex,B1NamFam.ran,B1NamFam.order,images2,words,colourorgreyscale,vccdbackground,CompleteB1__Mouse.x,CompleteB1__Mouse.y,CompleteB1__Mouse.leftButton,CompleteB1__Mouse.midButton,CompleteB1__Mouse.rightButton,CompleteB1__Mouse.time,CompleteB1__Mouse.clicked_name,B2__DoYouUnderstand,B2VCCD__Mouse.x,B2VCCD__Mouse.y,B2VCCD__Mouse.leftButton,B2VCCD__Mouse.midButton,B2VCCD__Mouse.rightButton,B2VCCD__Mouse.time,B2VCCD__Mouse.clicked_name,B2VCCD__Mouse2.x,B2VCCD__Mouse2.y,B2VCCD__Mouse2.leftButton,B2VCCD__Mouse2.midButton,B2VCCD__Mouse2.rightButton,B2VCCD__Mouse2.time,B2VCCD__Mouse2.clicked_name,VisualComplexity,VisCom__Mouse.x,VisCom__Mouse.y,VisCom__Mouse.leftButton,VisCom__Mouse.midButton,VisCom__Mouse.rightButton,VisCom__Mouse.time,VisCom__Mouse.clicked_name,ColourDiagnosticity,ColDia__Mouse.x,ColDia__Mouse.y,ColDia__Mouse.leftButton,ColDia__Mouse.midButton,ColDia__Mouse.rightButton,ColDia__Mouse.time,ColDia__Mouse.clicked_name,Block2__VisCom__ColDia__Loop.thisRepN,Block2__VisCom__ColDia__Loop.thisTrialN,Block2__VisCom__ColDia__Loop.thisN,Block2__VisCom__ColDia__Loop.thisIndex,Block2__VisCom__ColDia__Loop.ran,Block2__VisCom__ColDia__Loop.order,B2VCCD.thisRepN,B2VCCD.thisTrialN,B2VCCD.thisN,B2VCCD.thisIndex,B2VCCD.ran,B2VCCD.order,B2__ColDiaLoop.thisRepN,B2__ColDiaLoop.thisTrialN,B2__ColDiaLoop.thisN,B2__ColDiaLoop.thisIndex,B2__ColDiaLoop.ran,B2__ColDiaLoop.order,CompleteB2__Mouse.x,CompleteB2__Mouse.y,CompleteB2__Mouse.leftButton,CompleteB2__Mouse.midButton,CompleteB2__Mouse.rightButton,CompleteB2__Mouse.time,CompleteB2__Mouse.clicked_name,B3__DoYouUnderstand,B3MenIma__Mouse.x,B3MenIma__Mouse.y,B3MenIma__Mouse.leftButton,B3MenIma__Mouse.midButton,B3MenIma__Mouse.rightButton,B3MenIma__Mouse.time,B3MenIma__Mouse.clicked_name,B3MenIma__Mouse2.x,B3MenIma__Mouse2.y,B3MenIma__Mouse2.leftButton,B3MenIma__Mouse2.midButton,B3MenIma__Mouse2.rightButton,B3MenIma__Mouse2.time,B3MenIma__Mouse2.clicked_name,MentalImageryAgreement,MenIma__Mouse.x,MenIma__Mouse.y,MenIma__Mouse.leftButton,MenIma__Mouse.midButton,MenIma__Mouse.rightButton,MenIma__Mouse.time,MenIma__Mouse.clicked_name,Block3__Mental__Imagery__Loop.thisRepN,Block3__Mental__Imagery__Loop.thisTrialN,Block3__Mental__Imagery__Loop.thisN,Block3__Mental__Imagery__Loop.thisIndex,Block3__Mental__Imagery__Loop.ran,Block3__Mental__Imagery__Loop.order,Block3__MenIma__RespLoop.thisRepN,Block3__MenIma__RespLoop.thisTrialN,Block3__MenIma__RespLoop.thisN,Block3__MenIma__RespLoop.thisIndex,Block3__MenIma__RespLoop.ran,Block3__MenIma__RespLoop.order,DidYouHearBeep,Debrief_Comments,Debrief__Mouse.x,Debrief__Mouse.y,Debrief__Mouse.leftButton,Debrief__Mouse.midButton,Debrief__Mouse.rightButton,Debrief__Mouse.time,Debrief__Mouse.clicked_name,Debrief__Mouse2.x,Debrief__Mouse2.y,Debrief__Mouse2.leftButton,Debrief__Mouse2.midButton,Debrief__Mouse2.rightButton,Debrief__Mouse2.time,Debrief__Mouse2.clicked_name
,,,,,,,,,,,,,,,,,,,,,2019-11-22_09h27.37.994,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,,,,,,,,,,,,,,,,0.399999857,rhfrt,[0.6460565476190476],[-0.2682738095238095],[1],[0],[0],[0.5820000171661377],"[""NamResp__Next""]",Fam_1,[-0.1445126488095238],[-0.33832961309523807],[1],[0],[0],[0.3320000171661377],"[""Fam__1""]",1,0,1,0,1,0,1,0,44,20,1,43,images/stimuli/photos/ladder1-photo-grey.png,images/stimuli/words/ladder.png,grey,images/backgrounds/vconly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-11-22_09h27.37.994,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,,,,,,,,,,,,,,,,0.430999994,trgds,[0.7170424107142858],[-0.26978050595238096],[1],[0],[0],[0.8810000419616699],"[""NamResp__Next""]",Fam_2,[0.04375],[-0.34175595238095235],[1],[0],[0],[0.40199995040893555],"[""Fam__2""]",1,0,1,0,1,0,1,0,44,11,1,43,images/stimuli/photos/crown1-photo-colour.png,images/stimuli/words/crown.png,colour,images/backgrounds/vccd1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-11-22_09h27.37.994,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,,,,,,,,,,,,,,,,0.499000072,htgw,[0.676015625],[-0.26431175595238093],[1],[0],[0],[0.7990000247955322],"[""NamResp__Next""]",Fam_3,"[0.20119791666666667,0.20119791666666667,0.20119791666666667]","[-0.3081808035714286,-0.30910714285714286,-0.3332291666666667]","[1,1,1]","[0,0,0]","[0,0,0]","[0.21399998664855957,0.5139999389648438,0.6469998359680176]","[""Fam__3""]",1,0,1,0,1,0,1,0,44,6,1,43,images/stimuli/photos/bottle1-photo-colour.png,images/stimuli/words/bottle.png,colour,images/backgrounds/vccd1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-11-22_09h27.37.994,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,,,,,,,,,,,,,,,,0.417999983,rtgf,[0.6664397321428571],[-0.2715997023809524],[1],[0],[0],[0.6010000705718994],"[""NamResp__Next""]",Fam_4,[0.32360119047619046],[-0.33610119047619047],[1],[0],[0],[0.15000009536743164],"[""Fam__4""]",1,0,1,0,1,0,1,0,44,39,1,43,images/stimuli/photos/snowman1-photo-grey.png,images/stimuli/words/snowman.png,grey,images/backgrounds/vconly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-11-22_09h27.37.994,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,,,,,,,,,,,,,,,,0.315999985,hrgef,[0.6754947916666667],[-0.2822842261904762],[1],[0],[0],[0.5820000171661377],"[""NamResp__Next""]",Fam_5,[0.4878608630952381],[-0.32946800595238096],[1],[0],[0],[0.19800019264221191],"[""Fam__5""]",1,0,1,0,1,0,1,0,44,31,1,43,images/stimuli/photos/pear1-photo-colour.png,images/stimuli/words/pear.png,colour,images/backgrounds/vccd1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-11-22_09h27.37.994,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,,,,,,,,,,,,,,,,0.450000048,hrtegt,[0.6925037202380953],[-0.2818266369047619],[1],[0],[0],[0.7309999465942383],"[""NamResp__Next""]",Fam_1,[-0.1329389880952381],[-0.3377418154761905],[1],[0],[0],[0.5510001182556152],"[""Fam__1""]",1,0,1,0,1,0,1,0,44,5,1,43,images/stimuli/photos/belt1-photo-grey.png,images/stimuli/words/belt.png,grey,images/backgrounds/vconly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-11-22_09h27.37.994,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,,,,,,,,,,,,,,,,0.367000103,hhrtg,[0.7016592261904762],[-0.26171502976190475],[1],[0],[0],[0.7839999198913574],"[""NamResp__Next""]",Fam_2,[0.01634672619047619],[-0.33337425595238096],[1],[0],[0],[0.33299994468688965],"[""Fam__2""]",1,0,1,0,1,0,1,0,44,21,1,43,images/stimuli/photos/lamp1-photo-colour.png,images/stimuli/words/lamp.png,colour,images/backgrounds/vccd1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-11-22_09h27.37.994,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,,,,,,,,,,,,,,,,0.483999968,hregfr,[0.6615066964285714],[-0.2649813988095238],[1],[0],[0],[0.682999849319458],"[""NamResp__Next""]",Fam_3,"[0.24205729166666667,0.18939732142857144]","[-0.3378980654761905,-0.3277120535714286]","[1,1]","[0,0]","[0,0]","[0.1660001277923584,0.6330001354217529]","[""Fam__3""]",1,0,1,0,1,0,1,0,44,24,1,43,images/stimuli/photos/lips1-photo-grey.png,images/stimuli/words/lips.png,grey,images/backgrounds/vconly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-11-22_09h27.37.994,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,,,,,,,,,,,,,,,,0.431999922,htgt,[0.6685863095238095],[-0.25155133928571427],[1],[0],[0],[0.7809998989105225],"[""NamResp__Next""]",Fam_4,[0.32423363095238095],[-0.34096354166666665],[1],[0],[0],[0.2839999198913574],"[""Fam__4""]",1,0,1,0,1,0,1,0,44,29,1,43,images/stimuli/photos/peach1-photo-grey.png,images/stimuli/words/peach.png,grey,images/backgrounds/vconly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-11-22_09h27.37.994,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,,,,,,,,,,,,,,,,0.465000153,edgxfr,[0.6691145833333333],[-0.2688392857142857],[1],[0],[0],[0.6820001602172852],"[""NamResp__Next""]",Fam_5,"[0.4804761904761905,0.469453125]","[-0.3592522321428571,-0.34205729166666665]","[1,1]","[0,0]","[0,0]","[0.20000004768371582,0.5829999446868896]","[""Fam__5""]",1,0,1,0,1,0,1,0,44,1,1,43,images/stimuli/photos/apple1-photo-colour.png,images/stimuli/words/apple.png,colour,images/backgrounds/vccd1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-11-22_09h27.37.994,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,,,,,,,,,,,,,,,,0.483999968,thrgetrw,[0.6972098214285715],[-0.2579427083333333],[1],[0],[0],[0.8840000629425049],"[""NamResp__Next""]",Fam_1,[-0.07461309523809524],[-0.33222098214285717],[1],[0],[0],[0.36999988555908203],"[""Fam__1""]",1,0,1,0,1,0,1,0,44,19,1,43,images/stimuli/photos/knife1-photo-colour.png,images/stimuli/words/knife.png,colour,images/backgrounds/vccd1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-11-22_09h27.37.994,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,,,,,,,,,,,,,,,,0.434000015,rhtgef,[0.6589769345238096],[-0.26510416666666664],[1],[0],[0],[0.6180000305175781],"[""NamResp__Next""]",Fam_2,[0.060323660714285715],[-0.3359002976190476],[1],[0],[0],[0.2330000400543213],"[""Fam__2""]",1,0,1,0,1,0,1,0,44,4,1,43,images/stimuli/photos/basket1-photo-colour.png,images/stimuli/words/basket.png,colour,images/backgrounds/vccd1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-11-22_09h27.37.994,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,,,,,,,,,,,,,,,,0.395999908,rhdgse,[0.6670721726190476],[-0.2793824404761905],[1],[0],[0],[0.5959999561309814],"[""NamResp__Next""]",Fam_3,[0.20563244047619048],[-0.35158482142857145],[1],[0],[0],[0.2840001583099365],"[""Fam__3""]",1,0,1,0,1,0,1,0,44,23,1,43,images/stimuli/photos/lion1-photo-grey.png,images/stimuli/words/lion.png,grey,images/backgrounds/vconly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-11-22_09h27.37.994,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,,,,,,,,,,,,,,,,0.549000025,rtdsefd,[0.6734635416666667],[-0.25257068452380954],[1],[0],[0],[0.7819998264312744],"[""NamResp__Next""]",Fam_4,[0.3154241071428571],[-0.34675223214285716],[1],[0],[0],[0.1659998893737793],"[""Fam__4""]",1,0,1,0,1,0,1,0,44,8,1,43,images/stimuli/photos/cannon1-photo-grey.png,images/stimuli/words/cannon.png,grey,images/backgrounds/vconly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-11-22_09h27.37.994,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,,,,,,,,,,,,,,,,0.415999889,trder,[0.6634821428571429],[-0.25769345238095237],[1],[0],[0],[0.6649999618530273],"[""NamResp__Next""]",Fam_5,[0.4918489583333333],[-0.32848958333333333],[1],[0],[0],[0.11700010299682617],"[""Fam__5""]",1,0,1,0,1,0,1,0,44,12,1,43,images/stimuli/photos/deer1-photo-grey.png,images/stimuli/words/deer.png,grey,images/backgrounds/vconly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-11-22_09h27.37.994,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,,,,,,,,,,,,,,,,0.433000088,htegtw,[0.6908854166666667],[-0.27383184523809523],[1],[0],[0],[0.7990000247955322],"[""NamResp__Next""]",Fam_1,[-0.09164806547619048],[-0.34697172619047617],[1],[0],[0],[0.26600003242492676],"[""Fam__1""]",1,0,1,0,1,0,1,0,44,18,1,43,images/stimuli/photos/kettle1-photo-colour.png,images/stimuli/words/kettle.png,colour,images/backgrounds/vccd1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-11-22_09h27.37.994,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,,,,,,,,,,,,,,,,0.448000193,htrdgset,[0.6630803571428572],[-0.2554427083333333],[1],[0],[0],[0.7160000801086426],"[""NamResp__Next""]",Fam_2,[0.02681547619047619],[-0.33409598214285713],[1],[0],[0],[0.18400001525878906],"[""Fam__2""]",1,0,1,0,1,0,1,0,44,33,1,43,images/stimuli/photos/rabbit1-photo-grey.png,images/stimuli/words/rabbit.png,grey,images/backgrounds/vconly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-11-22_09h27.37.994,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,,,,,,,,,,,,,,,,0.36500001,htgs,[0.6895349702380953],[-0.25625372023809523],[1],[0],[0],[0.6649999618530273],"[""NamResp__Next""]",Fam_3,[0.13702752976190477],[-0.3472879464285714],[1],[0],[0],[0.20099997520446777],"[""Fam__3""]",1,0,1,0,1,0,1,0,44,40,1,43,images/stimuli/photos/socks1-photo-grey.png,images/stimuli/words/socks.png,grey,images/backgrounds/vconly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-11-22_09h27.37.994,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/stimuli/photos/penguin1-photo-colour.png,images/stimuli/words/penguin.png,colour,images/backgrounds/vccd1.png,"[-0.0035416666666666665,-0.01201264880952381]","[0.24244791666666668,0.21443824404761905]","[1,1]","[0,0]","[0,0]","[1.1640000343322754,1.4300000667572021]","[""CompleteB1__Next""]",No,[0.07754836309523809],[-0.41063244047619046],[1],[0],[0],[1.5789999961853027],"[""B2VCCD__No""]","[-0.05986607142857143,0.6936867559523809]","[-0.43351190476190476,0.43634300595238096]","[1,1]","[0,0]","[0,0]","[2.2960000038146973,3.312999963760376]","[""B2VCCD__Begin""]",VisCom_1,[-0.16226934523809525],[-0.15995535714285714],[1],[0],[0],[1.440000057220459],"[""VisCom__1""]",ColDia_2,[0.050424107142857146],[-0.32059151785714285],[1],[0],[0],[1.0499999523162842],"[""ColDia__2""]",1,0,1,0,1,0,1,0,44,29,1,43,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-11-22_09h27.37.994,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/stimuli/photos/penguin1-photo-colour.png,images/stimuli/words/penguin.png,colour,images/backgrounds/vccd1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,44,29,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-11-22_09h27.37.994,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/stimuli/photos/shirt1-photo-grey.png,images/stimuli/words/shirt.png,grey,images/backgrounds/vconly.png,,,,,,,,,,,,,,,,,,,,,,,VisCom_2,"[0.029631696428571427,0.028701636904761903]","[-0.17934895833333334,-0.14882440476190475]","[1,1]","[0,0]","[0,0]","[0.7980000972747803,1.249000072479248]","[""VisCom__2""]",,,,,,,,,1,0,1,0,1,0,1,0,44,33,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-11-22_09h27.37.994,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/stimuli/photos/dresser1-photo-grey.png,images/stimuli/words/dresser.png,grey,images/backgrounds/vconly.png,,,,,,,,,,,,,,,,,,,,,,,VisCom_2,[0.028701636904761903],[-0.14882440476190475],[1],[0],[0],[0.5980000495910645],"[""VisCom__2""]",,,,,,,,,1,0,1,0,1,0,1,0,44,14,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-11-22_09h27.37.994,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/stimuli/photos/chain1-photo-colour.png,images/stimuli/words/chain.png,colour,images/backgrounds/vccd1.png,,,,,,,,,,,,,,,,,,,,,,,VisCom_3,[0.1414732142857143],[-0.15204613095238095],[1],[0],[0],[0.6480000019073486],"[""VisCom__3""]",ColDia_1,[-0.1259672619047619],[-0.33011160714285714],[1],[0],[0],[0.2949998378753662],"[""ColDia__1""]",1,0,1,0,1,0,1,0,44,10,1,43,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-11-22_09h27.37.994,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/stimuli/photos/chain1-photo-colour.png,images/stimuli/words/chain.png,colour,images/backgrounds/vccd1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,44,10,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-11-22_09h27.37.994,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/stimuli/photos/banana1-photo-grey.png,images/stimuli/words/banana.png,grey,images/backgrounds/vconly.png,,,,,,,,,,,,,,,,,,,,,,,VisCom_3,[0.19333705357142858],[-0.15564732142857143],[1],[0],[0],[0.44700002670288086],"[""VisCom__3""]",,,,,,,,,1,0,1,0,1,0,1,0,44,1,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-11-22_09h27.37.994,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/stimuli/photos/book1-photo-grey.png,images/stimuli/words/book.png,grey,images/backgrounds/vconly.png,,,,,,,,,,,,,,,,,,,,,,,VisCom_4,[0.33903645833333335],[-0.1490327380952381],[1],[0],[0],[0.3489999771118164],"[""VisCom__4""]",,,,,,,,,1,0,1,0,1,0,1,0,44,5,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-11-22_09h27.37.994,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/stimuli/photos/cloud1-photo-grey.png,images/stimuli/words/cloud.png,grey,images/backgrounds/vconly.png,,,,,,,,,,,,,,,,,,,,,,,VisCom_4,[0.33903645833333335],[-0.1490327380952381],[1],[0],[0],[0.44699978828430176],"[""VisCom__4""]",,,,,,,,,1,0,1,0,1,0,1,0,44,12,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-11-22_09h27.37.994,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/stimuli/photos/guitar1-photo-grey.png,images/stimuli/words/guitar.png,grey,images/backgrounds/vconly.png,,,,,,,,,,,,,,,,,,,,,,,VisCom_4,[0.33903645833333335],[-0.1490327380952381],[1],[0],[0],[0.5149998664855957],"[""VisCom__4""]",,,,,,,,,1,0,1,0,1,0,1,0,44,20,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
