Trial,Subject,Phase,Stimulus,Stimulus Type,Probe,Probe Type,Response,Accuracy,RT
59,PSE-188,Study,monkey,BW_Word,none,none,none,-1,-1
64,PSE-188,Study,iron,BW_Word,none,none,none,-1,-1
68,PSE-188,Study,orange,BW_Word,none,none,none,-1,-1
71,PSE-188,Study,squirrel,BW_Word,none,none,none,-1,-1
74,PSE-188,Study,stool,BW_Word,none,none,none,-1,-1
75,PSE-188,Study,brush,BW_Word,none,none,none,-1,-1
79,PSE-188,Study,snake,BW_Word,none,none,none,-1,-1
5,PSE-188,Study,suitcase,Colour_Picture,none,none,none,-1,-1
7,PSE-188,Study,chair,Colour_Picture,none,none,none,-1,-1
8,PSE-188,Study,sandwich,Colour_Picture,none,none,none,-1,-1
15,PSE-188,Study,fish,Colour_Picture,none,none,none,-1,-1
16,PSE-188,Study,couch,Colour_Picture,none,none,none,-1,-1
18,PSE-188,Study,watch,Colour_Picture,none,none,none,-1,-1
23,PSE-188,Study,hammer,Colour_Picture,none,none,none,-1,-1
30,PSE-188,Study,pen,Colour_Picture,none,none,none,-1,-1
32,PSE-188,Study,knife,Colour_Picture,none,none,none,-1,-1
34,PSE-188,Study,paintbrush,Colour_Picture,none,none,none,-1,-1
40,PSE-188,Study,lightbulb,Colour_Picture,none,none,none,-1,-1
49,PSE-188,Study,bat,Colour_Picture,none,none,none,-1,-1
50,PSE-188,Study,truck,Colour_Picture,none,none,none,-1,-1
54,PSE-188,Study,leopard,Colour_Picture,none,none,none,-1,-1
60,PSE-188,Study,saw,Colour_Picture,none,none,none,-1,-1
61,PSE-188,Study,potato,Colour_Picture,none,none,none,-1,-1
70,PSE-188,Study,dog,Colour_Picture,none,none,none,-1,-1
72,PSE-188,Study,pumpkin,Colour_Picture,none,none,none,-1,-1
76,PSE-188,Study,doll,Colour_Picture,none,none,none,-1,-1
78,PSE-188,Study,butterfly,Colour_Picture,none,none,none,-1,-1
4,PSE-188,Study,violin,Colour_Word,none,none,none,-1,-1
11,PSE-188,Study,racoon,Colour_Word,none,none,none,-1,-1
12,PSE-188,Study,candle,Colour_Word,none,none,none,-1,-1
14,PSE-188,Study,dresser,Colour_Word,none,none,none,-1,-1
19,PSE-188,Study,lion,Colour_Word,none,none,none,-1,-1
22,PSE-188,Study,ring,Colour_Word,none,none,none,-1,-1
26,PSE-188,Study,owl,Colour_Word,none,none,none,-1,-1
33,PSE-188,Study,cannon,Colour_Word,none,none,none,-1,-1
36,PSE-188,Study,tortoise,Colour_Word,none,none,none,-1,-1
39,PSE-188,Study,crown,Colour_Word,none,none,none,-1,-1
42,PSE-188,Study,mountain,Colour_Word,none,none,none,-1,-1
43,PSE-188,Study,ruler,Colour_Word,none,none,none,-1,-1
46,PSE-188,Study,apple,Colour_Word,none,none,none,-1,-1
47,PSE-188,Study,screwdriver,Colour_Word,none,none,none,-1,-1
48,PSE-188,Study,sun,Colour_Word,none,none,none,-1,-1
51,PSE-188,Study,envelope,Colour_Word,none,none,none,-1,-1
63,PSE-188,Study,deer,Colour_Word,none,none,none,-1,-1
66,PSE-188,Study,camel,Colour_Word,none,none,none,-1,-1
67,PSE-188,Study,asparagus,Colour_Word,none,none,none,-1,-1
80,PSE-188,Study,sock,Colour_Word,none,none,none,-1,-1
82,PSE-188,Test,none,BW_Picture,button,New,no,1,4272
91,PSE-188,Test,none,BW_Picture,bird,New,no,1,2001
97,PSE-188,Test,none,BW_Picture,kite,New,no,1,1826
98,PSE-188,Test,none,BW_Picture,eagle,New,no,1,1525
102,PSE-188,Test,none,BW_Picture,motorcycle,New,no,1,1868
110,PSE-188,Test,none,BW_Picture,strawberry,New,yes,0,2120
133,PSE-188,Test,none,BW_Picture,belt,New,yes,0,2702
145,PSE-188,Test,none,BW_Picture,guitar,New,no,1,2501
150,PSE-188,Test,none,BW_Picture,celery,New,yes,0,12863
151,PSE-188,Test,none,BW_Picture,window,New,yes,0,4679
152,PSE-188,Test,none,BW_Picture,tree,New,yes,0,2675
153,PSE-188,Test,none,BW_Picture,wagon,New,no,1,1675
162,PSE-188,Test,none,BW_Picture,pencil,New,yes,0,2527
167,PSE-188,Test,none,BW_Picture,tiger,New,no,1,2003
177,PSE-188,Test,none,BW_Picture,pig,New,no,1,1708
184,PSE-188,Test,none,BW_Picture,bicycle,New,no,1,2463
190,PSE-188,Test,none,BW_Picture,hand,New,yes,0,1611
202,PSE-188,Test,none,BW_Picture,flower,New,no,1,2786
204,PSE-188,Test,none,BW_Picture,giraffe,New,no,1,1890
219,PSE-188,Test,none,BW_Picture,penguin,New,yes,0,2705
95,PSE-188,Test,none,BW_Picture,grapes,Old,yes,1,1392
101,PSE-188,Test,none,BW_Picture,carrot,Old,yes,1,1441
116,PSE-188,Test,none,BW_Picture,ball,Old,yes,1,1769
123,PSE-188,Test,none,BW_Picture,caterpillar,Old,yes,1,1932
138,PSE-188,Test,none,BW_Picture,refrigerator,Old,yes,1,1560
140,PSE-188,Test,none,BW_Picture,lemon,Old,yes,1,1751
141,PSE-188,Test,none,BW_Picture,finger,Old,yes,1,1485
144,PSE-188,Test,none,BW_Picture,toothbrush,Old,yes,1,1672
148,PSE-188,Test,none,BW_Picture,lamp,Old,yes,1,1827
165,PSE-188,Test,none,BW_Picture,boot,Old,no,0,2788
169,PSE-188,Test,none,BW_Picture,salt,Old,yes,1,1399
192,PSE-188,Test,none,BW_Picture,nose,Old,yes,1,1340
195,PSE-188,Test,none,BW_Picture,heart,Old,no,0,1624
196,PSE-188,Test,none,BW_Picture,axe,Old,yes,1,1435
200,PSE-188,Test,none,BW_Picture,bread,Old,yes,1,1252
221,PSE-188,Test,none,BW_Picture,peanut,Old,yes,1,2388
224,PSE-188,Test,none,BW_Picture,kettle,Old,yes,1,1708
225,PSE-188,Test,none,BW_Picture,bow,Old,yes,1,1478
230,PSE-188,Test,none,BW_Picture,fox,Old,no,0,1673
238,PSE-188,Test,none,BW_Picture,bottle,Old,no,0,2003
85,PSE-188,Test,none,BW_Word,barrel,New,no,1,3079
93,PSE-188,Test,none,BW_Word,clown,New,yes,0,2772
94,PSE-188,Test,none,BW_Word,star,New,yes,0,2436
112,PSE-188,Test,none,BW_Word,lettuce,New,no,1,2601
122,PSE-188,Test,none,BW_Word,desk,New,no,1,2317
129,PSE-188,Test,none,BW_Word,dress,New,yes,0,3556
131,PSE-188,Test,none,BW_Word,onion,New,no,1,1946
149,PSE-188,Test,none,BW_Word,bed,New,yes,0,9408
163,PSE-188,Test,none,BW_Word,flag,New,no,1,10308
164,PSE-188,Test,none,BW_Word,coat,New,yes,0,3150
166,PSE-188,Test,none,BW_Word,purse,New,no,1,2029
173,PSE-188,Test,none,BW_Word,chicken,New,no,1,2933
175,PSE-188,Test,none,BW_Word,lips,New,no,1,1519
189,PSE-188,Test,none,BW_Word,house,New,yes,0,2052
205,PSE-188,Test,none,BW_Word,bell,New,no,1,4179
206,PSE-188,Test,none,BW_Word,pineapple,New,yes,0,4783
207,PSE-188,Test,none,BW_Word,glass,New,no,1,3156
214,PSE-188,Test,none,BW_Word,vase,New,no,1,1456
223,PSE-188,Test,none,BW_Word,grasshopper,New,no,1,2926
226,PSE-188,Test,none,BW_Word,sailboat,New,no,1,2723
84,PSE-188,Test,none,BW_Word,arrow,Old,yes,1,1462
114,PSE-188,Test,none,BW_Word,stool,Old,yes,1,1643
118,PSE-188,Test,none,BW_Word,thimble,Old,yes,1,3771
126,PSE-188,Test,none,BW_Word,iron,Old,no,0,2020
127,PSE-188,Test,none,BW_Word,orange,Old,no,0,1986
128,PSE-188,Test,none,BW_Word,television,Old,no,0,3412
154,PSE-188,Test,none,BW_Word,tie,Old,no,0,1386
155,PSE-188,Test,none,BW_Word,sweater,Old,no,0,1478
170,PSE-188,Test,none,BW_Word,alligator,Old,yes,1,1785
176,PSE-188,Test,none,BW_Word,monkey,Old,yes,1,1485
179,PSE-188,Test,none,BW_Word,snake,Old,no,0,1254
183,PSE-188,Test,none,BW_Word,mitten,Old,yes,1,1777
185,PSE-188,Test,none,BW_Word,glove,Old,yes,1,1594
191,PSE-188,Test,none,BW_Word,squirrel,Old,yes,1,7211
201,PSE-188,Test,none,BW_Word,pepper,Old,no,0,2170
208,PSE-188,Test,none,BW_Word,rooster,Old,yes,1,1813
216,PSE-188,Test,none,BW_Word,train,Old,no,0,7099
227,PSE-188,Test,none,BW_Word,brush,Old,no,0,1497
232,PSE-188,Test,none,BW_Word,helicopter,Old,no,0,4924
235,PSE-188,Test,none,BW_Word,bear,Old,yes,1,2680
81,PSE-188,Test,none,Colour_Picture,goat,New,no,1,2914
96,PSE-188,Test,none,Colour_Picture,pitcher,New,yes,0,2540
100,PSE-188,Test,none,Colour_Picture,banana,New,yes,0,1861
104,PSE-188,Test,none,Colour_Picture,leaf,New,no,1,3036
105,PSE-188,Test,none,Colour_Picture,artichoke,New,no,1,2022
107,PSE-188,Test,none,Colour_Picture,stove,New,no,1,3389
113,PSE-188,Test,none,Colour_Picture,spool,New,yes,0,3701
115,PSE-188,Test,none,Colour_Picture,snail,New,yes,0,16930
136,PSE-188,Test,none,Colour_Picture,foot,New,yes,0,3724
156,PSE-188,Test,none,Colour_Picture,car,New,no,1,2780
161,PSE-188,Test,none,Colour_Picture,peacock,New,yes,0,2765
168,PSE-188,Test,none,Colour_Picture,duck,New,no,1,2101
181,PSE-188,Test,none,Colour_Picture,bowl,New,yes,0,2590
198,PSE-188,Test,none,Colour_Picture,lobster,New,yes,0,2317
217,PSE-188,Test,none,Colour_Picture,bus,New,no,1,2366
218,PSE-188,Test,none,Colour_Picture,trumpet,New,yes,0,12774
220,PSE-188,Test,none,Colour_Picture,kangaroo,New,no,1,1911
229,PSE-188,Test,none,Colour_Picture,basket,New,yes,0,1963
236,PSE-188,Test,none,Colour_Picture,lock,New,no,1,3474
240,PSE-188,Test,none,Colour_Picture,clock,New,no,1,4702
87,PSE-188,Test,none,Colour_Picture,pumpkin,Old,yes,1,1553
92,PSE-188,Test,none,Colour_Picture,couch,Old,no,0,2024
103,PSE-188,Test,none,Colour_Picture,doll,Old,yes,1,1392
117,PSE-188,Test,none,Colour_Picture,truck,Old,no,0,1602
119,PSE-188,Test,none,Colour_Picture,leopard,Old,no,0,1827
124,PSE-188,Test,none,Colour_Picture,hammer,Old,yes,1,1411
125,PSE-188,Test,none,Colour_Picture,paintbrush,Old,yes,1,2282
132,PSE-188,Test,none,Colour_Picture,chair,Old,yes,1,1451
134,PSE-188,Test,none,Colour_Picture,lightbulb,Old,yes,1,1638
139,PSE-188,Test,none,Colour_Picture,knife,Old,yes,1,1512
143,PSE-188,Test,none,Colour_Picture,dog,Old,yes,1,1644
171,PSE-188,Test,none,Colour_Picture,potato,Old,yes,1,1162
178,PSE-188,Test,none,Colour_Picture,suitcase,Old,yes,1,1317
182,PSE-188,Test,none,Colour_Picture,fish,Old,no,0,1799
187,PSE-188,Test,none,Colour_Picture,saw,Old,yes,1,1421
199,PSE-188,Test,none,Colour_Picture,bat,Old,yes,1,1632
210,PSE-188,Test,none,Colour_Picture,butterfly,Old,yes,1,3022
231,PSE-188,Test,none,Colour_Picture,pen,Old,yes,1,2906
233,PSE-188,Test,none,Colour_Picture,watch,Old,no,0,1806
237,PSE-188,Test,none,Colour_Picture,sandwich,Old,yes,1,1254
86,PSE-188,Test,none,Colour_Word,balloon,New,yes,0,2296
88,PSE-188,Test,none,Colour_Word,barn,New,no,1,3204
90,PSE-188,Test,none,Colour_Word,drum,New,yes,0,3583
99,PSE-188,Test,none,Colour_Word,book,New,yes,0,1966
109,PSE-188,Test,none,Colour_Word,cake,New,yes,0,3583
111,PSE-188,Test,none,Colour_Word,cherry,New,no,1,2140
130,PSE-188,Test,none,Colour_Word,ear,New,yes,0,3257
142,PSE-188,Test,none,Colour_Word,umbrella,New,yes,0,2571
147,PSE-188,Test,none,Colour_Word,horse,New,yes,0,3214
158,PSE-188,Test,none,Colour_Word,frog,New,yes,0,2768
159,PSE-188,Test,none,Colour_Word,watermelon,New,yes,0,2178
174,PSE-188,Test,none,Colour_Word,shirt,New,yes,0,1680
186,PSE-188,Test,none,Colour_Word,tomato,New,yes,0,3775
188,PSE-188,Test,none,Colour_Word,well,New,yes,0,2758
194,PSE-188,Test,none,Colour_Word,chisel,New,yes,0,4769
203,PSE-188,Test,none,Colour_Word,shoe,New,yes,0,3681
211,PSE-188,Test,none,Colour_Word,sled,New,yes,0,5795
213,PSE-188,Test,none,Colour_Word,cow,New,yes,0,2206
222,PSE-188,Test,none,Colour_Word,cap,New,yes,0,2717
228,PSE-188,Test,none,Colour_Word,corn,New,yes,0,3947
83,PSE-188,Test,none,Colour_Word,candle,Old,yes,1,1602
89,PSE-188,Test,none,Colour_Word,mountain,Old,yes,1,1600
106,PSE-188,Test,none,Colour_Word,deer,Old,yes,1,1386
108,PSE-188,Test,none,Colour_Word,ring,Old,yes,1,1422
120,PSE-188,Test,none,Colour_Word,lion,Old,yes,1,1659
121,PSE-188,Test,none,Colour_Word,tortoise,Old,yes,1,1463
135,PSE-188,Test,none,Colour_Word,apple,Old,yes,1,1777
137,PSE-188,Test,none,Colour_Word,violin,Old,yes,1,3234
146,PSE-188,Test,none,Colour_Word,owl,Old,yes,1,1892
157,PSE-188,Test,none,Colour_Word,sun,Old,yes,1,1458
160,PSE-188,Test,none,Colour_Word,asparagus,Old,yes,1,1380
172,PSE-188,Test,none,Colour_Word,screwdriver,Old,yes,1,1670
180,PSE-188,Test,none,Colour_Word,racoon,Old,yes,1,2290
193,PSE-188,Test,none,Colour_Word,crown,Old,yes,1,8949
197,PSE-188,Test,none,Colour_Word,cannon,Old,yes,1,1533
209,PSE-188,Test,none,Colour_Word,camel,Old,yes,1,1798
212,PSE-188,Test,none,Colour_Word,envelope,Old,yes,1,5334
215,PSE-188,Test,none,Colour_Word,ruler,Old,yes,1,2106
234,PSE-188,Test,none,Colour_Word,sock,Old,yes,1,6470
239,PSE-188,Test,none,Colour_Word,dresser,Old,yes,1,2577
2,PSE-189,Study,church,BW_Picture,none,none,none,-1,-1
5,PSE-189,Study,corn,BW_Picture,none,none,none,-1,-1
10,PSE-189,Study,sweater,BW_Picture,none,none,none,-1,-1
12,PSE-189,Study,dress,BW_Picture,none,none,none,-1,-1
14,PSE-189,Study,lock,BW_Picture,none,none,none,-1,-1
16,PSE-189,Study,envelope,BW_Picture,none,none,none,-1,-1
19,PSE-189,Study,pig,BW_Picture,none,none,none,-1,-1
20,PSE-189,Study,stove,BW_Picture,none,none,none,-1,-1
21,PSE-189,Study,couch,BW_Picture,none,none,none,-1,-1
23,PSE-189,Study,bird,BW_Picture,none,none,none,-1,-1
27,PSE-189,Study,banana,BW_Picture,none,none,none,-1,-1
33,PSE-189,Study,pumpkin,BW_Picture,none,none,none,-1,-1
38,PSE-189,Study,leaf,BW_Picture,none,none,none,-1,-1
41,PSE-189,Study,cherry,BW_Picture,none,none,none,-1,-1
45,PSE-189,Study,kangaroo,BW_Picture,none,none,none,-1,-1
48,PSE-189,Study,alligator,BW_Picture,none,none,none,-1,-1
51,PSE-189,Study,clock,BW_Picture,none,none,none,-1,-1
58,PSE-189,Study,barrel,BW_Picture,none,none,none,-1,-1
70,PSE-189,Study,spool,BW_Picture,none,none,none,-1,-1
72,PSE-189,Study,mountain,BW_Picture,none,none,none,-1,-1
1,PSE-189,Study,finger,BW_Word,none,none,none,-1,-1
9,PSE-189,Study,screwdriver,BW_Word,none,none,none,-1,-1
11,PSE-189,Study,bread,BW_Word,none,none,none,-1,-1
13,PSE-189,Study,thimble,BW_Word,none,none,none,-1,-1
17,PSE-189,Study,lightbulb,BW_Word,none,none,none,-1,-1
22,PSE-189,Study,bat,BW_Word,none,none,none,-1,-1
25,PSE-189,Study,caterpillar,BW_Word,none,none,none,-1,-1
29,PSE-189,Study,chicken,BW_Word,none,none,none,-1,-1
31,PSE-189,Study,carrot,BW_Word,none,none,none,-1,-1
36,PSE-189,Study,ruler,BW_Word,none,none,none,-1,-1
42,PSE-189,Study,snake,BW_Word,none,none,none,-1,-1
53,PSE-189,Study,train,BW_Word,none,none,none,-1,-1
59,PSE-189,Study,cow,BW_Word,none,none,none,-1,-1
62,PSE-189,Study,bow,BW_Word,none,none,none,-1,-1
65,PSE-189,Study,candle,BW_Word,none,none,none,-1,-1
66,PSE-189,Study,motorcycle,BW_Word,none,none,none,-1,-1
67,PSE-189,Study,tie,BW_Word,none,none,none,-1,-1
76,PSE-189,Study,ear,BW_Word,none,none,none,-1,-1
78,PSE-189,Study,salt,BW_Word,none,none,none,-1,-1
79,PSE-189,Study,sandwich,BW_Word,none,none,none,-1,-1
4,PSE-189,Study,bus,Colour_Picture,none,none,none,-1,-1
6,PSE-189,Study,sock,Colour_Picture,none,none,none,-1,-1
7,PSE-189,Study,bed,Colour_Picture,none,none,none,-1,-1
8,PSE-189,Study,squirrel,Colour_Picture,none,none,none,-1,-1
15,PSE-189,Study,glass,Colour_Picture,none,none,none,-1,-1
24,PSE-189,Study,chisel,Colour_Picture,none,none,none,-1,-1
30,PSE-189,Study,table,Colour_Picture,none,none,none,-1,-1
34,PSE-189,Study,toothbrush,Colour_Picture,none,none,none,-1,-1
37,PSE-189,Study,orange,Colour_Picture,none,none,none,-1,-1
39,PSE-189,Study,pear,Colour_Picture,none,none,none,-1,-1
47,PSE-189,Study,suitcase,Colour_Picture,none,none,none,-1,-1
60,PSE-189,Study,pen,Colour_Picture,none,none,none,-1,-1
63,PSE-189,Study,clown,Colour_Picture,none,none,none,-1,-1
64,PSE-189,Study,peanut,Colour_Picture,none,none,none,-1,-1
68,PSE-189,Study,drum,Colour_Picture,none,none,none,-1,-1
69,PSE-189,Study,flag,Colour_Picture,none,none,none,-1,-1
71,PSE-189,Study,ball,Colour_Picture,none,none,none,-1,-1
73,PSE-189,Study,foot,Colour_Picture,none,none,none,-1,-1
75,PSE-189,Study,apple,Colour_Picture,none,none,none,-1,-1
77,PSE-189,Study,bottle,Colour_Picture,none,none,none,-1,-1
3,PSE-189,Study,penguin,Colour_Word,none,none,none,-1,-1
18,PSE-189,Study,dresser,Colour_Word,none,none,none,-1,-1
26,PSE-189,Study,cake,Colour_Word,none,none,none,-1,-1
28,PSE-189,Study,ring,Colour_Word,none,none,none,-1,-1
32,PSE-189,Study,lobster,Colour_Word,none,none,none,-1,-1
35,PSE-189,Study,watch,Colour_Word,none,none,none,-1,-1
40,PSE-189,Study,nose,Colour_Word,none,none,none,-1,-1
43,PSE-189,Study,balloon,Colour_Word,none,none,none,-1,-1
44,PSE-189,Study,asparagus,Colour_Word,none,none,none,-1,-1
46,PSE-189,Study,violin,Colour_Word,none,none,none,-1,-1
49,PSE-189,Study,owl,Colour_Word,none,none,none,-1,-1
50,PSE-189,Study,racoon,Colour_Word,none,none,none,-1,-1
52,PSE-189,Study,axe,Colour_Word,none,none,none,-1,-1
54,PSE-189,Study,doll,Colour_Word,none,none,none,-1,-1
55,PSE-189,Study,iron,Colour_Word,none,none,none,-1,-1
56,PSE-189,Study,saw,Colour_Word,none,none,none,-1,-1
57,PSE-189,Study,rabbit,Colour_Word,none,none,none,-1,-1
61,PSE-189,Study,book,Colour_Word,none,none,none,-1,-1
74,PSE-189,Study,butterfly,Colour_Word,none,none,none,-1,-1
80,PSE-189,Study,box,Colour_Word,none,none,none,-1,-1
84,PSE-189,Test,none,BW_Picture,belt,New,no,1,4127
92,PSE-189,Test,none,BW_Picture,button,New,no,1,2603
94,PSE-189,Test,none,BW_Picture,house,New,no,1,1432
95,PSE-189,Test,none,BW_Picture,bear,New,no,1,1518
104,PSE-189,Test,none,BW_Picture,lemon,New,no,1,2873
120,PSE-189,Test,none,BW_Picture,bicycle,New,no,1,2255
121,PSE-189,Test,none,BW_Picture,grapes,New,no,1,1566
135,PSE-189,Test,none,BW_Picture,mitten,New,no,1,2189
145,PSE-189,Test,none,BW_Picture,cannon,New,no,1,969
161,PSE-189,Test,none,BW_Picture,artichoke,New,yes,0,2409
163,PSE-189,Test,none,BW_Picture,stool,New,no,1,1781
165,PSE-189,Test,none,BW_Picture,paintbrush,New,no,1,1121
167,PSE-189,Test,none,BW_Picture,goat,New,no,1,1101
169,PSE-189,Test,none,BW_Picture,chair,New,no,1,1745
181,PSE-189,Test,none,BW_Picture,umbrella,New,yes,0,5015
191,PSE-189,Test,none,BW_Picture,basket,New,yes,0,1904
199,PSE-189,Test,none,BW_Picture,star,New,no,1,1090
201,PSE-189,Test,none,BW_Picture,harp,New,no,1,1334
203,PSE-189,Test,none,BW_Picture,sled,New,no,1,1201
204,PSE-189,Test,none,BW_Picture,giraffe,New,no,1,1168
82,PSE-189,Test,none,BW_Picture,spool,Old,no,0,1698
86,PSE-189,Test,none,BW_Picture,lock,Old,yes,1,982
87,PSE-189,Test,none,BW_Picture,couch,Old,no,0,1416
96,PSE-189,Test,none,BW_Picture,church,Old,yes,1,1177
116,PSE-189,Test,none,BW_Picture,barrel,Old,yes,1,947
147,PSE-189,Test,none,BW_Picture,bird,Old,no,0,1076
155,PSE-189,Test,none,BW_Picture,alligator,Old,no,0,2345
159,PSE-189,Test,none,BW_Picture,corn,Old,yes,1,1246
170,PSE-189,Test,none,BW_Picture,sweater,Old,no,0,1031
182,PSE-189,Test,none,BW_Picture,envelope,Old,no,0,952
183,PSE-189,Test,none,BW_Picture,stove,Old,yes,1,1184
192,PSE-189,Test,none,BW_Picture,pig,Old,no,0,4653
194,PSE-189,Test,none,BW_Picture,pumpkin,Old,no,0,1610
196,PSE-189,Test,none,BW_Picture,mountain,Old,yes,1,1642
212,PSE-189,Test,none,BW_Picture,dress,Old,no,0,1113
213,PSE-189,Test,none,BW_Picture,clock,Old,no,0,937
220,PSE-189,Test,none,BW_Picture,cherry,Old,no,0,868
223,PSE-189,Test,none,BW_Picture,leaf,Old,no,0,1077
225,PSE-189,Test,none,BW_Picture,kangaroo,Old,no,0,1379
232,PSE-189,Test,none,BW_Picture,banana,Old,no,0,2665
85,PSE-189,Test,none,BW_Word,bell,New,yes,0,1526
97,PSE-189,Test,none,BW_Word,crown,New,no,1,1649
98,PSE-189,Test,none,BW_Word,glove,New,no,1,1596
107,PSE-189,Test,none,BW_Word,brush,New,no,1,1454
110,PSE-189,Test,none,BW_Word,well,New,no,1,3220
111,PSE-189,Test,none,BW_Word,hammer,New,no,1,3566
112,PSE-189,Test,none,BW_Word,guitar,New,no,1,1998
117,PSE-189,Test,none,BW_Word,cap,New,no,1,2354
122,PSE-189,Test,none,BW_Word,boot,New,no,1,1279
123,PSE-189,Test,none,BW_Word,tree,New,no,1,2548
137,PSE-189,Test,none,BW_Word,dog,New,no,1,3820
140,PSE-189,Test,none,BW_Word,pitcher,New,no,1,2056
141,PSE-189,Test,none,BW_Word,lettuce,New,no,1,1138
151,PSE-189,Test,none,BW_Word,wagon,New,no,1,935
175,PSE-189,Test,none,BW_Word,shirt,New,no,1,1062
184,PSE-189,Test,none,BW_Word,strawberry,New,no,1,3274
186,PSE-189,Test,none,BW_Word,refrigerator,New,no,1,1302
200,PSE-189,Test,none,BW_Word,helicopter,New,no,1,1555
210,PSE-189,Test,none,BW_Word,pencil,New,no,1,1233
211,PSE-189,Test,none,BW_Word,camel,New,no,1,1069
83,PSE-189,Test,none,BW_Word,snake,Old,no,0,2440
90,PSE-189,Test,none,BW_Word,bow,Old,yes,1,906
91,PSE-189,Test,none,BW_Word,cow,Old,yes,1,1062
93,PSE-189,Test,none,BW_Word,ruler,Old,no,0,999
106,PSE-189,Test,none,BW_Word,train,Old,no,0,1424
131,PSE-189,Test,none,BW_Word,carrot,Old,no,0,1195
132,PSE-189,Test,none,BW_Word,chicken,Old,no,0,1268
138,PSE-189,Test,none,BW_Word,bat,Old,yes,1,1441
148,PSE-189,Test,none,BW_Word,finger,Old,no,0,938
154,PSE-189,Test,none,BW_Word,lightbulb,Old,yes,1,1454
162,PSE-189,Test,none,BW_Word,candle,Old,yes,1,1150
177,PSE-189,Test,none,BW_Word,motorcycle,Old,no,0,1812
188,PSE-189,Test,none,BW_Word,caterpillar,Old,yes,1,1441
189,PSE-189,Test,none,BW_Word,thimble,Old,yes,1,1518
197,PSE-189,Test,none,BW_Word,screwdriver,Old,yes,1,938
218,PSE-189,Test,none,BW_Word,bread,Old,no,0,998
227,PSE-189,Test,none,BW_Word,ear,Old,no,0,1337
230,PSE-189,Test,none,BW_Word,salt,Old,no,0,1004
235,PSE-189,Test,none,BW_Word,tie,Old,no,0,898
239,PSE-189,Test,none,BW_Word,sandwich,Old,no,0,1021
81,PSE-189,Test,none,Colour_Picture,hand,New,no,1,5171
88,PSE-189,Test,none,Colour_Picture,pepper,New,no,1,3113
100,PSE-189,Test,none,Colour_Picture,barn,New,no,1,1804
105,PSE-189,Test,none,Colour_Picture,coat,New,no,1,1575
126,PSE-189,Test,none,Colour_Picture,lion,New,no,1,8239
128,PSE-189,Test,none,Colour_Picture,truck,New,no,1,1957
133,PSE-189,Test,none,Colour_Picture,knife,New,no,1,5149
136,PSE-189,Test,none,Colour_Picture,tortoise,New,no,1,1812
144,PSE-189,Test,none,Colour_Picture,eagle,New,no,1,1230
149,PSE-189,Test,none,Colour_Picture,sun,New,no,1,2044
152,PSE-189,Test,none,Colour_Picture,window,New,no,1,1819
166,PSE-189,Test,none,Colour_Picture,horse,New,no,1,1602
171,PSE-189,Test,none,Colour_Picture,fox,New,no,1,1062
176,PSE-189,Test,none,Colour_Picture,onion,New,no,1,1626
198,PSE-189,Test,none,Colour_Picture,bowl,New,no,1,4150
205,PSE-189,Test,none,Colour_Picture,kettle,New,no,1,1092
214,PSE-189,Test,none,Colour_Picture,monkey,New,no,1,2780
217,PSE-189,Test,none,Colour_Picture,celery,New,no,1,1186
221,PSE-189,Test,none,Colour_Picture,arrow,New,no,1,2687
231,PSE-189,Test,none,Colour_Picture,deer,New,no,1,2277
89,PSE-189,Test,none,Colour_Picture,bed,Old,yes,1,1385
114,PSE-189,Test,none,Colour_Picture,clown,Old,yes,1,1169
124,PSE-189,Test,none,Colour_Picture,foot,Old,no,0,1208
130,PSE-189,Test,none,Colour_Picture,squirrel,Old,no,0,1308
134,PSE-189,Test,none,Colour_Picture,chisel,Old,yes,1,961
142,PSE-189,Test,none,Colour_Picture,table,Old,no,0,1862
150,PSE-189,Test,none,Colour_Picture,bottle,Old,no,0,843
153,PSE-189,Test,none,Colour_Picture,sock,Old,no,0,1339
156,PSE-189,Test,none,Colour_Picture,suitcase,Old,no,0,1161
157,PSE-189,Test,none,Colour_Picture,pear,Old,yes,1,1998
158,PSE-189,Test,none,Colour_Picture,apple,Old,no,0,1084
172,PSE-189,Test,none,Colour_Picture,toothbrush,Old,yes,1,1302
173,PSE-189,Test,none,Colour_Picture,drum,Old,yes,1,1108
180,PSE-189,Test,none,Colour_Picture,peanut,Old,yes,1,1967
193,PSE-189,Test,none,Colour_Picture,orange,Old,yes,1,1270
208,PSE-189,Test,none,Colour_Picture,ball,Old,no,0,999
215,PSE-189,Test,none,Colour_Picture,glass,Old,no,0,804
224,PSE-189,Test,none,Colour_Picture,flag,Old,yes,1,1354
236,PSE-189,Test,none,Colour_Picture,bus,Old,no,0,865
238,PSE-189,Test,none,Colour_Picture,pen,Old,yes,1,1402
99,PSE-189,Test,none,Colour_Word,grasshopper,New,no,1,2393
108,PSE-189,Test,none,Colour_Word,fish,New,no,1,2123
127,PSE-189,Test,none,Colour_Word,trumpet,New,no,1,3097
143,PSE-189,Test,none,Colour_Word,vase,New,no,1,3036
160,PSE-189,Test,none,Colour_Word,heart,New,no,1,3384
164,PSE-189,Test,none,Colour_Word,lamp,New,no,1,1294
168,PSE-189,Test,none,Colour_Word,desk,New,no,1,2554
174,PSE-189,Test,none,Colour_Word,potato,New,no,1,1646
